Element;X;Y;Z;XY;YZ;XZ
163;-1029.3131;-1096.2855;-1059.0753;94.5089;-12.2644;-0.1917
164;-173.3653;-302.5816;-234.7749;64.7491;-42.7424;3.3697
165;-305.1892;-468.1769;-378.8401;38.4307;-45.2911;-4.2877
166;216.2397;43.1393;147.9904;36.0404;-35.7505;5.3618
167;94.1577;-74.8203;28.0500;35.5720;-38.7852;-8.6411
168;-65.1715;-231.6224;-139.2059;35.0895;-44.6509;-5.3594
169;113.0139;-56.1682;34.1580;35.5045;-40.9516;-10.2040
170;96.4569;-73.8242;22.3566;35.2415;-40.0981;-8.3052
171;174.4389;21.0743;112.4951;48.4155;-42.1244;-7.3206
172;16.5648;-128.1284;-31.2049;57.7442;-34.7161;-15.2763
173;191.7064;31.0037;125.8423;43.3105;-36.4578;-4.4446
174;267.5614;108.5378;202.2908;54.2878;-20.5625;-8.8646
175;25.1407;-170.9396;-58.4070;-1.0131;-21.4853;7.9881
176;115.0755;-59.8646;33.1052;-14.7907;-48.2362;-1.3233
177;-0.9735;-150.7060;-82.6639;-6.5640;-67.2049;5.3166
178;92.0857;-47.9182;24.0879;-27.0289;-66.0419;-4.2893
179;168.6309;42.2586;72.2319;-18.5066;-71.1586;-19.2107
180;18.5731;-93.9854;-123.0741;-25.2065;-60.6911;-17.1164
181;115.4433;-24.6382;-27.8215;-36.2833;-43.4761;-9.2545
182;437.9777;283.0865;291.8123;-17.5407;-48.1255;-3.5540
183;-927.1154;-954.4619;-941.7678;-100.0192;-2.6759;3.1695
186;-633.5723;-715.0685;-663.8105;89.8982;-20.3406;3.9600
187;9.5237;-147.7422;-53.0797;56.0852;-28.1768;-0.2554
188;-12.0495;-202.5876;-108.0608;22.6586;-24.1503;5.9422
189;92.2628;-94.7557;5.7376;31.1505;-19.0401;-0.1553
190;-5.3742;-169.5370;-82.8719;55.7225;-18.5479;-3.8669
191;110.9346;-81.8527;37.9557;14.8062;-22.6071;-1.8814
192;-13.2520;-189.5963;-76.7840;28.0809;-15.7233;-9.7415
193;70.1183;-121.4107;2.7635;22.8465;-14.5285;-5.9320
194;75.9021;-99.0106;2.6462;36.3001;-13.4706;-14.0136
195;-28.0741;-218.5928;-105.3478;29.9439;-9.7293;-5.9045
196;24.7783;-165.2747;-45.2233;26.7558;-7.8527;-8.7367
197;-16.7859;-213.3546;-88.6952;14.1512;-5.5624;1.6881
198;-79.6093;-268.7185;-147.2732;31.2734;-4.0967;-5.3822
199;196.0005;3.8200;115.1330;22.2688;-10.0505;-2.2317
200;-2.7548;-202.9777;-84.1141;-4.8314;-6.6347;1.2038
201;106.2783;-85.9153;-3.3511;-29.1875;-7.1894;3.0159
202;-36.6584;-223.5850;-149.5444;-19.7781;-21.3816;2.5894
203;-22.1298;-207.7026;-138.7426;-28.7213;-24.1082;-1.9133
204;117.9727;2.6335;-32.6344;-52.6743;-31.3169;-3.1938
205;646.6326;614.9582;527.4111;66.8946;-34.4023;23.0902
206;-790.0058;-822.5184;-810.7612;-99.4948;5.9579;1.6169
209;-659.7875;-778.4572;-708.2556;79.5497;15.4295;9.0622
210;33.4533;-138.8307;-36.9440;44.9226;21.1139;3.6752
211;-205.6983;-393.7017;-279.9769;32.4445;12.0825;6.6112
212;366.5905;174.5781;288.4133;27.3636;6.1406;-2.5402
213;-219.0936;-389.2495;-284.5499;51.4546;12.7448;5.6323
214;-43.0914;-236.7144;-113.0816;10.8788;21.4666;4.1121
215;141.1383;-37.1905;71.1505;32.4082;13.1983;1.4483
216;-132.6911;-328.2395;-209.5512;19.1080;11.3685;-2.8952
217;-1.6014;-178.7958;-69.8123;28.2845;8.9227;10.0360
218;10.5354;-186.5580;-71.5914;15.5680;11.8837;2.1915
219;205.5435;11.6208;111.9383;23.5704;15.1823;4.1235
220;-13.5688;-204.7502;-101.4571;31.2785;8.3802;-1.5488
221;120.3670;-71.3126;35.3006;29.9641;2.5096;-3.6627
222;69.5615;-129.3717;-32.1983;9.5803;13.2857;-6.6842
223;168.1865;-26.4669;67.6368;-18.9931;15.9714;-9.9427
224;24.9391;-174.4569;-65.8015;-1.2499;5.4469;-8.1018
225;-13.9727;-210.9012;-129.0380;1.0637;2.5671;6.4213
226;98.2114;-92.5564;-41.7980;-8.0209;-3.2644;10.6232
227;-229.1700;-412.6496;-369.6653;5.4129;-17.4348;25.8167
228;452.3361;394.2292;390.8571;88.7378;-21.8494;24.0133
229;-935.0402;-971.8475;-955.2177;-99.1035;-6.8587;-0.2294
232;-1156.4048;-1220.0559;-1184.4114;90.3896;28.6222;14.1805
233;-169.1471;-291.1534;-224.1261;65.5689;46.2247;-1.9003
234;-240.9100;-397.1776;-305.8750;40.3685;49.0166;-3.6602
235;232.7753;80.8584;187.9613;42.7015;47.8709;0.5301
236;69.7970;-71.5291;21.8430;52.3243;44.8226;13.1298
237;-43.9137;-211.4506;-111.1093;37.2403;39.1353;11.4741
238;-100.2736;-279.1182;-172.7591;30.4813;30.6601;14.4285
239;-90.3113;-267.0116;-162.4634;27.0611;38.4629;10.1698
240;39.4793;-116.4259;-24.0572;38.6405;40.4954;17.9744
