Element;X;Y;Z;XY;YZ;XZ
163;0.8030;-0.7489;-0.0526;-1.5501;-0.0645;-0.0423
164;0.5930;-0.5565;-0.0346;-1.2709;-0.0974;0.0064
165;0.4909;-0.4744;-0.0159;-0.9537;-0.1130;0.0043
166;0.4575;-0.4464;-0.0106;-0.7102;-0.1165;-0.0362
167;0.4347;-0.4344;0.0008;-0.5713;-0.1159;-0.0482
168;0.4369;-0.4438;0.0072;-0.4414;-0.1183;-0.0659
169;0.4520;-0.4597;0.0074;-0.3061;-0.1199;-0.0702
170;0.4840;-0.4901;0.0057;-0.1613;-0.1252;-0.0614
171;0.5162;-0.5209;0.0047;-0.0166;-0.1198;-0.0480
172;0.5385;-0.5429;0.0042;0.1230;-0.1184;-0.0365
173;0.5491;-0.5550;0.0062;0.2418;-0.1263;-0.0275
174;0.5460;-0.5532;0.0067;0.3532;-0.1329;-0.0396
175;0.5287;-0.5351;0.0055;0.4526;-0.1421;-0.0489
176;0.5013;-0.5102;0.0085;0.5446;-0.1423;-0.0474
177;0.4720;-0.4849;0.0125;0.6337;-0.1395;-0.0430
178;0.4273;-0.4370;0.0096;0.7087;-0.1439;-0.0466
179;0.3821;-0.3883;0.0063;0.7822;-0.1431;-0.0419
180;0.3492;-0.3583;0.0090;0.8659;-0.1235;-0.0551
181;0.3709;-0.3714;0.0009;0.9676;-0.0985;-0.0659
182;0.4423;-0.4380;-0.0040;1.1818;-0.0273;-0.0677
183;0.5779;-0.5689;-0.0097;1.5566;0.0168;-0.0208
186;0.7942;-0.7343;-0.0604;-1.5700;0.0226;0.0672
187;0.5666;-0.5243;-0.0404;-1.2605;-0.0498;0.0140
188;0.4659;-0.4442;-0.0198;-0.9117;-0.0480;0.0183
189;0.4347;-0.4374;0.0028;-0.6862;-0.0521;-0.0004
190;0.4155;-0.4254;0.0107;-0.5603;-0.0517;-0.0203
191;0.4166;-0.4298;0.0140;-0.4487;-0.0458;-0.0166
192;0.4362;-0.4550;0.0192;-0.3117;-0.0473;-0.0193
193;0.4716;-0.4923;0.0211;-0.1677;-0.0421;-0.0250
194;0.5013;-0.5199;0.0187;-0.0210;-0.0341;-0.0202
195;0.5167;-0.5337;0.0170;0.1314;-0.0377;-0.0247
196;0.5262;-0.5415;0.0158;0.2482;-0.0469;-0.0441
197;0.5272;-0.5430;0.0164;0.3635;-0.0487;-0.0442
