Element;X;Y;Z;XY;YZ;XZ
163;1.1801;-1.1329;-0.0481;-0.2564;-0.0509;-0.0877
164;1.0717;-1.0388;-0.0394;-0.2982;-0.0969;-0.0734
165;0.9808;-0.9555;-0.0284;-0.4339;-0.0962;-0.0845
166;0.8826;-0.8642;-0.0180;-0.5288;-0.1024;-0.1422
167;0.7983;-0.7935;-0.0054;-0.5542;-0.1046;-0.1677
168;0.7517;-0.7577;0.0047;-0.4526;-0.1041;-0.1821
169;0.7330;-0.7407;0.0067;-0.2702;-0.1072;-0.1722
170;0.7320;-0.7355;0.0032;-0.0607;-0.1148;-0.1481
171;0.7279;-0.7285;0.0001;0.1330;-0.1120;-0.1227
172;0.7185;-0.7182;-0.0009;0.2867;-0.1136;-0.1007
173;0.7122;-0.7129;0.0009;0.4166;-0.1185;-0.0865
174;0.6968;-0.6972;0.0000;0.5385;-0.1172;-0.0871
175;0.6709;-0.6665;-0.0048;0.6467;-0.1232;-0.0918
176;0.6377;-0.6306;-0.0072;0.7445;-0.1283;-0.0903
177;0.6073;-0.6028;-0.0055;0.8195;-0.1298;-0.0749
178;0.5643;-0.5578;-0.0079;0.8760;-0.1383;-0.0593
179;0.5196;-0.5091;-0.0115;0.9104;-0.1468;-0.0239
180;0.4982;-0.4955;-0.0043;0.9026;-0.1307;0.0007
181;0.5318;-0.5198;-0.0136;0.8803;-0.1068;0.0045
182;0.6091;-0.5975;-0.0129;0.9555;-0.0513;0.0122
183;0.7913;-0.7836;-0.0112;1.1531;-0.0019;0.1062
186;1.1866;-1.1176;-0.0696;-0.2553;-0.0135;0.0250
187;1.0570;-1.0039;-0.0565;-0.3126;-0.0565;-0.0504
188;0.9506;-0.9206;-0.0341;-0.4763;-0.0505;-0.0447
189;0.8458;-0.8393;-0.0056;-0.5736;-0.0541;-0.0392
190;0.7723;-0.7817;0.0089;-0.5701;-0.0538;-0.0528
191;0.7343;-0.7488;0.0139;-0.4559;-0.0478;-0.0471
192;0.7168;-0.7366;0.0188;-0.2575;-0.0467;-0.0551
193;0.7120;-0.7352;0.0219;-0.0503;-0.0398;-0.0630
194;0.7052;-0.7247;0.0186;0.1452;-0.0314;-0.0563
195;0.6895;-0.7051;0.0147;0.3156;-0.0342;-0.0606
196;0.6795;-0.6923;0.0123;0.4435;-0.0387;-0.0775
197;0.6675;-0.6789;0.0109;0.5625;-0.0340;-0.0828
198;0.6434;-0.6504;0.0057;0.6675;-0.0337;-0.0750
199;0.6139;-0.6172;0.0022;0.7561;-0.0366;-0.0578
200;0.5843;-0.5945;0.0094;0.8345;-0.0351;-0.0421
201;0.5408;-0.5621;0.0192;0.9015;-0.0368;-0.0270
202;0.4992;-0.5280;0.0277;0.9364;-0.0344;-0.0115
203;0.4748;-0.5028;0.0264;0.9258;-0.0298;0.0099
204;0.5039;-0.5203;0.0159;0.8964;-0.0330;0.0154
205;0.6149;-0.6020;-0.0144;0.9275;-0.0080;-0.0424
206;0.8313;-0.7738;-0.0583;1.1562;0.0054;-0.0455
209;1.1873;-1.1092;-0.0804;-0.2561;-0.0034;-0.0077
210;1.0481;-0.9888;-0.0633;-0.3246;-0.0031;0.0415
211;0.9442;-0.9138;-0.0325;-0.4841;0.0017;0.0248
212;0.8398;-0.8415;0.0016;-0.5843;0.0236;0.0186
213;0.7687;-0.7830;0.0134;-0.5728;0.0401;0.0322
214;0.7339;-0.7528;0.0180;-0.4575;0.0499;0.0377
215;0.7175;-0.7393;0.0206;-0.2565;0.0550;0.0463
216;0.7127;-0.7332;0.0193;-0.0455;0.0496;0.0596
217;0.7080;-0.7282;0.0194;0.1519;0.0417;0.0567
218;0.6919;-0.7126;0.0196;0.3203;0.0389;0.0709
219;0.6814;-0.6965;0.0144;0.4386;0.0409;0.0937
220;0.6685;-0.6779;0.0079;0.5580;0.0414;0.0968
221;0.6438;-0.6474;0.0027;0.6718;0.0377;0.0901
222;0.6139;-0.6148;-0.0001;0.7659;0.0314;0.0685
223;0.5816;-0.5892;0.0063;0.8426;0.0251;0.0541
224;0.5359;-0.5582;0.0211;0.9080;0.0209;0.0418
225;0.4964;-0.5308;0.0336;0.9397;0.0262;0.0246
226;0.4760;-0.5129;0.0348;0.9206;0.0295;0.0269
227;0.5108;-0.5338;0.0222;0.8676;0.0286;0.0255
228;0.6114;-0.6051;-0.0088;0.8982;0.0270;0.0242
229;0.8176;-0.7565;-0.0623;1.1617;-0.0378;0.0745
232;1.1801;-1.1203;-0.0617;-0.2597;0.0474;0.1004
233;1.0575;-1.0386;-0.0241;-0.3132;0.0628;0.0956
234;0.9753;-0.9616;-0.0176;-0.4298;0.0776;0.1402
235;0.8905;-0.8687;-0.0218;-0.5060;0.1069;0.1810
236;0.8043;-0.7985;-0.0067;-0.5251;0.1136;0.1802
237;0.7603;-0.7644;0.0028;-0.4344;0.1209;0.1931
238;0.7382;-0.7424;0.0023;-0.2478;0.1174;0.1697
239;0.7304;-0.7317;0.0001;-0.0396;0.1126;0.1391
240;0.7333;-0.7348;0.0006;0.1554;0.1089;0.1155
241;0.7244;-0.7299;0.0053;0.3200;0.1138;0.0967
242;0.7105;-0.7188;0.0086;0.4449;0.1169;0.0902
243;0.6935;-0.6954;0.0021;0.5566;0.1193;0.0978
244;0.6689;-0.6611;-0.0085;0.6640;0.1251;0.1103
245;0.6351;-0.6240;-0.0118;0.7654;0.1219;0.1065
246;0.5960;-0.5864;-0.0101;0.8475;0.1213;0.0872
247;0.5499;-0.5420;-0.0095;0.8894;0.1281;0.0647
248;0.5090;-0.5034;-0.0068;0.9070;0.1396;0.0091
249;0.4931;-0.4962;0.0017;0.8966;0.1348;-0.0258
250;0.5305;-0.5306;-0.0021;0.8534;0.1130;-0.0281
251;0.6012;-0.5730;-0.0292;0.9048;0.0867;-0.0589
252;0.7533;-0.7358;-0.0170;1.1680;0.0423;-0.1216
301;1.1535;-1.1176;-0.0410;-0.0383;-0.0336;-0.0425
302;1.1224;-1.1035;-0.0181;-0.2408;-0.0902;-0.0574
303;1.0825;-1.0806;-0.0032;-0.1943;-0.1336;-0.1094
304;1.0743;-1.0743;-0.0030;-0.1485;-0.1285;-0.1872
305;1.0717;-1.0693;-0.0040;-0.0926;-0.1189;-0.2246
306;1.0520;-1.0445;-0.0088;-0.0331;-0.1118;-0.2431
307;1.0199;-1.0080;-0.0134;0.0130;-0.1034;-0.2212
308;0.9815;-0.9768;-0.0074;0.0780;-0.1124;-0.1705
309;0.9498;-0.9492;-0.0030;0.1457;-0.1216;-0.1235
310;0.9289;-0.9299;-0.0018;0.2273;-0.1219;-0.0756
311;0.9106;-0.9196;0.0059;0.3164;-0.1207;-0.0238
312;0.8828;-0.8882;0.0034;0.3986;-0.1341;0.0103
313;0.8456;-0.8425;-0.0047;0.4506;-0.1579;0.0211
314;0.8153;-0.8130;-0.0041;0.4804;-0.1684;0.0218
315;0.7946;-0.8004;0.0043;0.5246;-0.1637;0.0414
316;0.7777;-0.7880;0.0093;0.5913;-0.1510;0.0399
317;0.7585;-0.7617;0.0020;0.6798;-0.1430;0.0465
318;0.7386;-0.7461;0.0063;0.8223;-0.1243;0.0445
319;0.7264;-0.7188;-0.0080;0.9691;-0.0722;0.0285
320;0.7554;-0.7092;-0.0480;1.0167;0.0336;0.0208
321;0.9860;-0.9169;-0.0654;0.7394;-0.0016;0.1961
324;1.1795;-1.1238;-0.0627;-0.0253;0.0328;0.0094
325;1.1118;-1.0739;-0.0392;-0.2036;-0.0185;-0.0813
326;1.0559;-1.0457;-0.0120;-0.1776;-0.0403;-0.0914
327;1.0510;-1.0645;0.0104;-0.1719;-0.0380;-0.0714
328;1.0351;-1.0567;0.0192;-0.1298;-0.0472;-0.0547
329;1.0149;-1.0437;0.0279;-0.0857;-0.0587;-0.0372
330;0.9987;-1.0367;0.0371;-0.0244;-0.0654;-0.0327
331;0.9631;-1.0002;0.0372;0.0695;-0.0654;-0.0427
332;0.9284;-0.9635;0.0340;0.1540;-0.0564;-0.0463
333;0.9106;-0.9438;0.0326;0.2586;-0.0504;-0.0377
