Element;X;Y;Z;XY;YZ;XZ
163;-60.9975;-255.3766;-180.8655;0.7508;-7.8229;-4.7001
164;13.2826;-172.6022;-91.4387;22.7377;2.1453;1.8534
165;45.9831;-140.8265;-47.8593;7.3696;-1.2313;12.3600
166;35.7256;-144.4337;-61.2590;9.1924;-8.3654;12.8856
167;-20.2586;-201.1665;-94.9662;3.5259;-7.4360;8.5425
168;-64.5722;-233.4376;-117.6095;22.5640;5.2967;-11.5816
169;-30.7782;-207.7633;-109.3041;9.5274;2.5868;-15.1563
170;2.8701;-177.9415;-89.7256;9.7210;-7.6989;-8.6317
171;-13.6779;-195.8985;-106.3146;7.2894;-6.5377;-11.8783
172;-10.3247;-188.0874;-111.7454;12.5229;-1.9282;-11.5150
173;-22.3263;-201.7910;-120.2663;12.9960;-5.5583;-4.3349
174;-37.7301;-218.7277;-125.3602;3.6003;-11.9049;-14.4540
175;-2.5957;-179.3541;-90.3480;11.7474;-17.7817;-17.5202
176;-20.8484;-195.1604;-111.4256;15.9806;-18.4261;-17.9006
177;-10.6662;-181.0955;-94.2635;21.7936;-17.7264;-15.2224
178;-34.0863;-203.4796;-116.2136;23.0629;-18.9266;-14.0715
179;-24.1344;-189.5559;-107.7790;25.9137;-18.3059;-14.3090
180;-27.2569;-184.0495;-108.5830;33.3580;-14.8409;-13.3625
181;-44.7300;-202.0020;-124.2036;27.2718;-11.9567;-9.9412
182;-64.7982;-216.8383;-138.2558;25.8149;-9.1660;-7.3113
183;-74.2490;-227.1852;-148.7738;6.9269;-7.8237;-9.8945
186;-76.0161;-272.3740;-181.1438;-3.3218;3.2006;-1.5611
187;40.4809;-147.1610;-57.9847;17.9240;4.1769;3.3222
188;-18.3466;-205.0751;-112.0160;11.9915;3.4097;3.9571
189;-10.8615;-190.6916;-86.6792;18.8353;-1.5556;-5.2891
190;-25.5397;-198.7800;-110.9566;5.1129;-2.8620;-25.9289
191;4.2080;-171.7007;-82.9101;-4.7375;0.0173;-10.5711
192;-40.2352;-216.7221;-112.0468;-3.4505;-5.5543;-5.3088
193;-36.6752;-217.2293;-111.5274;1.9474;0.2950;-7.3005
194;-36.0126;-218.8163;-115.7474;1.1999;0.5612;-4.0827
195;-39.4227;-222.3631;-123.4217;6.7462;-3.5049;0.3706
196;-0.2828;-181.4621;-89.0562;13.7526;-6.1405;-6.0825
197;13.3027;-168.8167;-79.4038;8.9323;-6.2500;-7.6407
198;-20.5588;-202.4083;-113.9566;9.8125;-9.0106;-5.5918
199;-7.0646;-183.9006;-98.3958;21.2725;-7.9399;-10.1982
200;-17.5217;-191.1746;-107.2548;24.5730;-4.7913;-11.2419
201;-22.6025;-195.8816;-110.1703;25.7618;-6.2628;-5.0709
202;-13.4408;-183.6149;-95.1106;27.0025;-6.5331;-4.8252
203;-43.1505;-204.0980;-117.3119;34.2536;-5.2929;-4.6116
204;-9.0819;-170.3328;-86.3835;27.9959;-3.0609;-3.1089
205;-65.9460;-216.5331;-136.7743;31.8478;-2.5761;-0.8660
206;-52.4115;-209.9330;-126.9361;8.5270;-3.6941;-1.0972
209;-86.1740;-282.2346;-193.1737;-1.3988;-6.3271;-1.5307
210;30.2770;-155.8672;-69.4118;23.2299;-3.3500;-5.0693
211;10.2903;-175.5405;-86.3210;8.5952;-0.6545;-12.7575
212;15.3591;-162.2017;-63.8054;5.4535;6.6839;-1.6554
213;-0.8885;-175.2814;-66.6899;-4.1860;5.7097;4.9671
214;3.3662;-176.6653;-74.5656;-0.5283;0.2632;-2.9613
215;-32.7881;-210.8649;-105.7854;0.0840;3.3910;1.7939
216;-18.3015;-198.6966;-94.6837;5.2246;-1.0152;11.3774
217;-10.3494;-192.7248;-96.7341;1.9849;-2.7520;9.7877
218;-41.0400;-224.0869;-125.2386;4.6992;1.4243;4.7337
219;4.4653;-173.9954;-75.3108;12.8039;4.7683;4.8290
220;3.4587;-179.2084;-83.8937;6.2295;7.7225;5.3424
221;-13.2619;-195.0493;-101.2626;10.0140;8.7282;6.0235
