Element;X;Y;Z;XY;YZ;XZ
163;0.7601;-0.7141;-0.0456;-1.5787;-0.0515;-0.0655
164;0.5439;-0.5082;-0.0338;-1.3090;-0.0686;-0.0023
165;0.4473;-0.4332;-0.0135;-0.9944;-0.0698;0.0112
166;0.4266;-0.4261;-0.0007;-0.7916;-0.0887;-0.0091
167;0.4348;-0.4415;0.0064;-0.6427;-0.1025;-0.0295
168;0.4430;-0.4465;0.0035;-0.5069;-0.0991;-0.0418
169;0.4742;-0.4776;0.0031;-0.3634;-0.0963;-0.0340
170;0.5097;-0.5135;0.0040;-0.2181;-0.1089;-0.0276
171;0.5428;-0.5442;0.0010;-0.0729;-0.1205;-0.0258
172;0.5634;-0.5649;0.0011;0.0622;-0.1247;-0.0346
173;0.5621;-0.5704;0.0072;0.1775;-0.1254;-0.0325
174;0.5480;-0.5560;0.0072;0.2960;-0.1283;-0.0282
175;0.5300;-0.5344;0.0041;0.4039;-0.1318;-0.0314
176;0.5060;-0.5131;0.0063;0.4924;-0.1326;-0.0352
177;0.4779;-0.4872;0.0097;0.5746;-0.1354;-0.0351
178;0.4401;-0.4508;0.0108;0.6663;-0.1309;-0.0349
179;0.4046;-0.4161;0.0112;0.7580;-0.1126;-0.0404
180;0.3734;-0.3800;0.0067;0.8684;-0.0953;-0.0518
181;0.3962;-0.3879;-0.0056;0.9817;-0.0700;-0.0480
182;0.4596;-0.4382;-0.0201;1.2050;-0.0169;-0.0225
183;0.5382;-0.5241;-0.0078;1.6020;0.0040;0.0896
186;0.7742;-0.7275;-0.0456;-1.5921;0.0315;0.0460
187;0.5238;-0.4951;-0.0273;-1.3144;-0.0174;0.0064
188;0.4250;-0.4092;-0.0152;-0.9850;-0.0256;0.0108
189;0.4144;-0.4132;-0.0009;-0.7754;-0.0329;0.0115
190;0.4181;-0.4249;0.0066;-0.6346;-0.0324;0.0073
191;0.4237;-0.4356;0.0114;-0.5181;-0.0370;-0.0018
192;0.4568;-0.4694;0.0125;-0.3743;-0.0426;-0.0147
193;0.4914;-0.5032;0.0120;-0.2181;-0.0403;-0.0262
194;0.5224;-0.5367;0.0142;-0.0575;-0.0401;-0.0239
195;0.5458;-0.5604;0.0141;0.0837;-0.0431;-0.0249
196;0.5533;-0.5609;0.0080;0.1989;-0.0491;-0.0293
197;0.5416;-0.5473;0.0060;0.3178;-0.0530;-0.0282
198;0.5213;-0.5264;0.0053;0.4234;-0.0536;-0.0273
199;0.4955;-0.4998;0.0050;0.5108;-0.0540;-0.0236
200;0.4654;-0.4741;0.0086;0.5847;-0.0490;-0.0238
201;0.4298;-0.4418;0.0119;0.6635;-0.0405;-0.0243
202;0.3925;-0.4056;0.0138;0.7425;-0.0345;-0.0210
203;0.3569;-0.3717;0.0159;0.8461;-0.0320;-0.0188
204;0.3868;-0.4027;0.0158;0.9665;-0.0261;-0.0191
205;0.4498;-0.4475;-0.0026;1.2001;-0.0098;-0.0306
206;0.5409;-0.4899;-0.0515;1.5997;0.0148;-0.0274
209;0.7767;-0.7361;-0.0407;-1.6037;-0.0402;-0.0768
210;0.5217;-0.4916;-0.0278;-1.3303;0.0175;-0.0131
211;0.4155;-0.4000;-0.0154;-0.9936;0.0252;-0.0159
212;0.4103;-0.4098;-0.0000;-0.7720;0.0360;-0.0138
213;0.4155;-0.4207;0.0048;-0.6356;0.0375;-0.0135
214;0.4237;-0.4350;0.0112;-0.5235;0.0369;-0.0095
215;0.4555;-0.4706;0.0151;-0.3833;0.0412;0.0062
216;0.4912;-0.5049;0.0137;-0.2265;0.0439;0.0222
217;0.5207;-0.5360;0.0150;-0.0605;0.0469;0.0226
218;0.5438;-0.5593;0.0154;0.0892;0.0530;0.0191
219;0.5510;-0.5619;0.0111;0.2114;0.0545;0.0216
220;0.5392;-0.5482;0.0093;0.3285;0.0529;0.0245
221;0.5171;-0.5260;0.0096;0.4291;0.0536;0.0265
222;0.4927;-0.4992;0.0062;0.5121;0.0536;0.0195
223;0.4664;-0.4710;0.0049;0.5815;0.0499;0.0202
224;0.4305;-0.4421;0.0110;0.6587;0.0443;0.0185
225;0.3921;-0.4083;0.0166;0.7409;0.0382;0.0206
226;0.3566;-0.3707;0.0149;0.8460;0.0397;0.0251
227;0.3898;-0.3993;0.0107;0.9647;0.0341;0.0198
228;0.4495;-0.4451;-0.0055;1.2009;0.0102;0.0090
229;0.5483;-0.5069;-0.0392;1.6256;-0.0427;0.0206
232;0.7588;-0.7165;-0.0419;-1.6042;0.0308;0.0472
233;0.5256;-0.4995;-0.0250;-1.3464;0.0567;-0.0023
234;0.4243;-0.4125;-0.0106;-1.0193;0.0674;-0.0238
235;0.4161;-0.4115;-0.0047;-0.7962;0.0935;0.0021
236;0.4310;-0.4333;0.0023;-0.6476;0.1052;0.0199
237;0.4454;-0.4484;0.0028;-0.5237;0.1038;0.0322
238;0.4773;-0.4823;0.0049;-0.3804;0.1035;0.0301
