Element;X;Y;Z;XY;YZ;XZ
163;1.4270;-1.4265;-0.0105;0.0731;-0.1188;0.0127
164;1.3225;-1.3005;-0.0252;-0.2125;-0.1735;-0.0578
165;1.2391;-1.2252;-0.0138;-0.4050;-0.1829;-0.0901
166;1.1801;-1.1836;0.0034;-0.4748;-0.1834;-0.0631
167;1.1625;-1.1844;0.0208;-0.4914;-0.1516;-0.0562
168;1.1303;-1.1560;0.0235;-0.4344;-0.1165;-0.0287
169;1.1159;-1.1373;0.0209;-0.3557;-0.1023;0.0165
170;1.1197;-1.1332;0.0145;-0.2743;-0.1088;0.0502
171;1.1369;-1.1447;0.0069;-0.1931;-0.1255;0.0750
172;1.1552;-1.1614;0.0051;-0.1296;-0.1379;0.0919
173;1.1657;-1.1708;0.0060;-0.0628;-0.1434;0.1176
174;1.1753;-1.1695;-0.0055;0.0184;-0.1521;0.1390
175;1.1809;-1.1606;-0.0191;0.0958;-0.1540;0.1581
176;1.1808;-1.1588;-0.0226;0.1664;-0.1615;0.1789
177;1.1833;-1.1568;-0.0260;0.2315;-0.1849;0.2059
178;1.1780;-1.1369;-0.0400;0.2985;-0.1936;0.2229
179;1.1765;-1.1134;-0.0616;0.3464;-0.1752;0.2360
180;1.1878;-1.1044;-0.0832;0.3372;-0.1507;0.2317
181;1.2170;-1.1207;-0.0955;0.2956;-0.1414;0.2050
182;1.2303;-1.1377;-0.0961;0.2343;-0.1049;0.0446
183;1.5193;-1.4549;-0.0658;0.2828;-0.0401;0.1049
186;1.4436;-1.4639;0.0084;0.1063;-0.0230;0.0200
187;1.3086;-1.3313;0.0194;-0.2207;-0.0496;-0.0077
188;1.2197;-1.2497;0.0273;-0.4382;-0.0646;-0.0025
189;1.1652;-1.2010;0.0354;-0.5155;-0.0767;-0.0136
190;1.1500;-1.1921;0.0413;-0.5191;-0.0600;-0.0081
191;1.1231;-1.1730;0.0480;-0.4507;-0.0505;-0.0102
192;1.1068;-1.1531;0.0457;-0.3530;-0.0450;0.0012
193;1.0971;-1.1445;0.0453;-0.2393;-0.0398;0.0235
194;1.1047;-1.1529;0.0474;-0.1338;-0.0416;0.0402
195;1.1231;-1.1639;0.0406;-0.0570;-0.0498;0.0402
196;1.1400;-1.1664;0.0267;0.0090;-0.0590;0.0325
197;1.1522;-1.1740;0.0217;0.0814;-0.0605;0.0283
198;1.1587;-1.1756;0.0170;0.1582;-0.0572;0.0451
199;1.1589;-1.1700;0.0105;0.2325;-0.0583;0.0640
200;1.1579;-1.1637;0.0057;0.2961;-0.0650;0.0814
201;1.1499;-1.1483;-0.0013;0.3528;-0.0605;0.0956
202;1.1437;-1.1347;-0.0097;0.3886;-0.0471;0.1038
203;1.1429;-1.1124;-0.0323;0.3768;-0.0368;0.0942
204;1.1804;-1.1042;-0.0774;0.3247;-0.0259;0.1003
205;1.1998;-1.0490;-0.1508;0.2432;-0.0089;0.0861
