Element;X;Y;Z;XY;YZ;XZ
163;-36.1467;-220.8607;-112.5460;-21.8141;-6.3984;2.8098
164;-16.7463;-201.7394;-106.6253;-18.5540;-6.1442;-4.1376
165;-35.2930;-218.3808;-126.2458;-14.7885;-9.8747;-9.1858
166;-24.2637;-209.0979;-117.0247;1.5312;-7.6588;-6.8307
167;-28.8466;-213.5048;-126.7947;4.6726;-5.5879;-6.5229
168;-0.9407;-185.5666;-96.7516;7.8913;-3.0444;-4.8205
169;-16.8062;-201.5329;-105.6757;2.8562;-1.8115;-4.5115
170;-4.6582;-190.7180;-91.2726;7.4136;-4.8119;-5.4963
171;3.2087;-181.6124;-85.6492;11.9573;-6.1556;-4.3533
172;13.7338;-165.9151;-75.2423;21.4469;-8.2016;-8.8248
173;-0.3818;-179.4056;-88.4297;19.6465;-9.3462;-11.8068
174;-9.0329;-183.1374;-95.5664;28.0324;-8.4876;-11.0694
175;-13.4598;-185.0329;-99.2539;31.5079;-10.0334;-9.3040
176;-14.2646;-180.9099;-99.0623;36.9645;-9.8210;-10.3933
177;-21.8799;-188.8488;-105.0201;36.7658;-8.6782;-9.7335
178;-21.0712;-186.2445;-104.6913;38.6952;-8.1511;-8.6527
179;-22.1552;-189.4293;-109.5122;36.0397;-8.2678;-5.6293
180;-1.2136;-167.2639;-86.5547;36.6366;-7.9121;-2.9694
181;-56.0483;-224.0895;-136.9228;30.6399;-5.1478;-5.4068
182;-5.7998;-174.2789;-89.8616;23.8089;-2.8077;-4.6354
183;-83.8961;-251.4203;-168.5603;9.0348;-1.5220;-4.8884
186;-10.2721;-192.6150;-113.5316;-22.9998;-3.6837;-1.1701
187;-2.6059;-188.6033;-105.0154;-17.2823;-8.5967;-1.2095
188;-10.6723;-196.8456;-108.3547;-17.9033;-7.1435;-0.3470
189;-19.8677;-208.4586;-112.4160;-7.3644;-3.0666;0.2624
190;-12.2767;-200.5554;-101.9920;2.5099;-0.2914;0.5267
191;-7.0652;-194.2189;-101.4516;7.0397;1.1098;0.5243
192;-2.2440;-188.2700;-99.1622;6.2342;0.5724;3.1310
193;18.0822;-165.9823;-74.8375;12.0760;-1.7425;2.4172
194;14.5549;-170.2750;-75.5216;8.5152;-3.1944;0.5331
195;28.4113;-151.2010;-57.2165;23.1597;-2.5591;-4.1289
196;0.2082;-180.8056;-88.8456;19.5128;-3.1868;-4.1563
197;-8.5558;-183.2935;-94.8036;29.9103;-3.6642;-3.5388
198;-11.1602;-182.9664;-96.4479;33.2744;-4.5953;-3.3731
199;-6.0432;-173.2814;-89.5238;38.3830;-4.6215;-4.5637
200;-14.2791;-182.3740;-99.7283;36.9703;-5.4717;-3.7278
201;-14.1640;-180.2967;-99.5686;39.0587;-3.6857;-2.8300
202;-23.1571;-191.5853;-108.6152;36.2001;-2.1030;-2.7878
203;-7.9548;-174.3846;-92.3439;37.3954;-1.4620;-3.4515
204;-47.2322;-217.8231;-133.7513;29.7386;-1.4613;-1.4322
205;-11.9249;-182.7683;-92.6004;22.8493;-2.2710;0.5924
206;-83.3815;-252.7149;-162.9123;8.3177;-1.3365;-3.6614
209;5.3854;-176.2126;-103.6838;-26.4684;-1.9582;1.0499
210;-10.7212;-196.4825;-111.3446;-18.2303;5.5895;-0.2305
211;-19.0220;-204.4572;-117.4110;-18.0989;6.6963;-0.8682
212;-16.6720;-204.8770;-112.2788;-8.4456;4.2119;-1.8108
213;-23.9697;-212.2534;-115.4534;1.6320;2.0880;-0.9736
214;-8.2318;-195.4585;-102.8109;5.6394;0.9170;-3.3854
215;-1.2297;-187.8044;-96.3805;5.8705;1.1599;-3.7400
216;21.9515;-163.1585;-72.8121;11.9463;2.3761;-3.3757
217;11.6606;-173.7256;-79.0962;7.0404;3.5448;-2.7982
218;29.0494;-150.5903;-57.4710;23.0205;3.0863;2.4487
219;-10.1476;-191.0936;-98.6973;19.8867;3.3404;3.6871
220;-4.9857;-179.0018;-93.3606;30.1661;2.4627;4.0808
221;-15.9744;-188.5657;-100.2155;32.3663;3.7201;5.1861
222;-12.9104;-181.6151;-96.0582;36.6586;4.1832;5.5345
223;-24.6358;-193.7191;-112.8071;35.6363;4.4002;6.2218
224;-5.7178;-172.5360;-92.2140;38.2267;3.2735;4.2020
225;-32.4081;-200.2908;-118.1351;36.6765;3.5464;3.3222
226;5.4641;-160.8418;-75.8677;37.3245;3.9647;3.8321
227;-34.1429;-203.9055;-118.4529;30.7525;3.2663;0.6214
228;-18.1546;-189.1496;-100.9948;22.7209;2.4203;-0.3676
229;-86.1931;-255.6523;-165.7393;10.1090;0.3675;2.7029
232;-25.6010;-206.8071;-100.4903;-29.0408;-1.0340;-1.2609
233;-23.5081;-207.1059;-115.0844;-23.5988;2.4959;6.3267
234;-36.2060;-221.3209;-131.0185;-12.7468;6.0829;4.0868
235;-21.1407;-207.0648;-116.8078;-4.0400;5.6957;6.4507
236;-32.4459;-216.8517;-132.9896;5.8016;3.5864;7.2431
237;-10.6990;-195.9408;-108.4571;5.0093;1.1779;4.2805
238;-5.4229;-190.0023;-97.6466;4.1812;1.8251;4.3343
239;-1.6311;-187.0473;-89.7698;8.1609;4.9363;7.0588
240;11.3662;-173.5511;-76.8268;10.8602;5.7304;5.2473
241;14.5966;-166.0541;-75.7457;19.7448;7.5947;8.8816
242;8.6667;-170.3604;-82.1231;19.8622;9.5194;11.7692
243;-12.1263;-185.6979;-98.6334;28.1483;9.6329;12.1304
244;-15.4843;-187.2996;-102.0961;30.8590;10.0524;10.1335
245;-8.4073;-177.5112;-94.3401;34.5442;9.6485;9.1015
246;-14.6072;-182.2476;-98.4340;36.4761;8.8874;8.0436
247;-24.3531;-191.5367;-108.6575;36.5374;8.2272;8.5154
248;-28.7825;-194.8349;-113.0410;37.3388;8.6625;5.7831
249;-0.9389;-168.2831;-85.0589;35.2444;7.3814;4.1086
250;-55.4866;-223.4462;-134.6903;30.7388;5.8841;6.4823
251;-21.0703;-190.1443;-104.2552;21.6131;4.5182;6.9749
252;-77.2513;-244.4741;-160.1613;8.2757;4.0200;5.3868
301;6.6357;-187.8442;-83.8051;-7.0241;-0.9180;1.8445
302;0.5025;-193.5269;-101.0770;-7.1773;-0.4028;-2.0702
303;14.9225;-177.7485;-81.3585;-4.1547;-0.8437;-3.0771
304;-10.7319;-201.6781;-105.2087;0.4189;-2.0263;-5.5197
305;33.9274;-155.4768;-69.1670;5.2786;-2.7897;-5.2105
306;-27.7930;-217.3752;-127.5435;4.7854;-4.9823;-2.2334
307;14.9397;-174.6969;-81.3108;11.3208;-3.4656;-5.6204
308;-4.9924;-195.6677;-96.4373;7.7132;-4.1365;-5.7737
309;10.0789;-179.5925;-82.1468;4.2376;-7.5194;-8.7275
310;-5.0523;-193.9462;-99.1542;7.6108;-7.1646;-7.6085
311;25.0018;-162.8772;-65.0569;6.1186;-6.2418;-8.5248
