163; 0.5601
164; 0.5285
165; 0.5061
166; 0.4868
167; 0.4691
168; 0.4522
169; 0.4453
170; 0.4349
171; 0.4257
172; 0.4238
173; 0.4183
174; 0.4136
175; 0.4095
176; 0.4066
177; 0.4045
178; 0.4020
179; 0.4012
180; 0.3915
181; 0.3746
182; 0.3524
183; 0.3214
186; 0.5604
187; 0.5227
188; 0.4974
189; 0.4757
190; 0.4614
191; 0.4506
192; 0.4406
193; 0.4269
194; 0.4180
195; 0.4144
196; 0.4135
197; 0.4116
198; 0.4082
199; 0.4026
200; 0.4000
201; 0.4005
202; 0.4012
203; 0.3923
204; 0.3787
205; 0.3614
206; 0.3342
209; 0.5624
210; 0.5237
211; 0.4990
212; 0.4755
213; 0.4589
214; 0.4492
215; 0.4399
216; 0.4278
217; 0.4196
218; 0.4143
219; 0.4129
220; 0.4115
221; 0.4082
222; 0.4019
223; 0.3997
224; 0.4014
225; 0.4012
226; 0.3920
227; 0.3787
228; 0.3620
229; 0.3343
232; 0.5640
233; 0.5312
234; 0.5103
235; 0.4856
236; 0.4647
237; 0.4498
238; 0.4447
239; 0.4362
240; 0.4259
241; 0.4225
242; 0.4193
243; 0.4123
244; 0.4096
245; 0.4068
246; 0.4037
247; 0.4032
248; 0.4009
249; 0.3899
250; 0.3740
251; 0.3535
252; 0.3227
301; 0.7156
302; 0.6975
303; 0.6862
304; 0.6738
305; 0.6548
306; 0.6326
307; 0.6014
308; 0.5738
309; 0.5490
310; 0.5164
311; 0.4806
312; 0.4529
313; 0.4300
314; 0.4141
315; 0.3986
316; 0.3864
317; 0.3729
318; 0.3469
319; 0.3073
320; 0.2571
321; 0.2017
324; 0.7040
325; 0.6944
326; 0.6723
327; 0.6601
328; 0.6555
329; 0.6332
330; 0.5975
331; 0.5730
332; 0.5502
333; 0.5186
334; 0.4838
335; 0.4529
336; 0.4290
337; 0.4134
338; 0.3977
339; 0.3883
340; 0.3745
341; 0.3500
342; 0.3143
343; 0.2729
344; 0.2163
347; 0.7038
348; 0.6928
349; 0.6731
350; 0.6621
351; 0.6536
352; 0.6308
353; 0.5972
354; 0.5739
355; 0.5513
356; 0.5190
357; 0.4830
358; 0.4523
359; 0.4288
360; 0.4122
361; 0.3972
362; 0.3886
363; 0.3746
364; 0.3502
365; 0.3141
366; 0.2731
367; 0.2168
370; 0.7131
371; 0.6949
372; 0.6863
373; 0.6766
374; 0.6544
375; 0.6305
376; 0.6003
377; 0.5743
378; 0.5492
379; 0.5167
380; 0.4809
381; 0.4507
382; 0.4293
383; 0.4137
384; 0.3987
385; 0.3870
386; 0.3723
387; 0.3460
388; 0.3075
389; 0.2591
390; 0.2025
439; 0.7099
440; 0.7619
441; 0.7711
442; 0.7642
443; 0.7544
444; 0.7323
445; 0.7120
446; 0.6890
447; 0.6542
448; 0.6123
449; 0.5752
450; 0.5338
451; 0.4930
452; 0.4493
453; 0.4121
454; 0.3762
455; 0.3323
456; 0.2879
457; 0.2368
458; 0.1831
459; 0.1302
462; 0.6993
463; 0.7514
464; 0.7579
465; 0.7557
466; 0.7502
467; 0.7266
468; 0.7085
469; 0.6870
470; 0.6571
471; 0.6200
472; 0.5811
473; 0.5346
474; 0.4911
475; 0.4498
476; 0.4150
477; 0.3792
478; 0.3377
479; 0.2952
480; 0.2475
481; 0.1958
482; 0.1388
485; 0.6977
486; 0.7501
487; 0.7572
488; 0.7577
489; 0.7524
490; 0.7276
491; 0.7099
492; 0.6854
493; 0.6540
494; 0.6217
495; 0.5811
496; 0.5339
497; 0.4910
498; 0.4508
499; 0.4159
500; 0.3789
501; 0.3372
502; 0.2950
503; 0.2478
504; 0.1960
505; 0.1389
508; 0.7075
509; 0.7586
510; 0.7697
511; 0.7673
512; 0.7576
513; 0.7365
514; 0.7135
515; 0.6849
516; 0.6508
517; 0.6137
518; 0.5755
519; 0.5340
520; 0.4938
521; 0.4506
522; 0.4130
523; 0.3753
524; 0.3313
525; 0.2872
526; 0.2377
527; 0.1835
528; 0.1295
577; 0.6232
578; 0.7245
579; 0.7890
580; 0.8229
581; 0.8239
582; 0.8178
