Element;X;Y;Z;XY;YZ;XZ
163;137.4154;-20.3946;47.3222;50.4208;8.9358;-30.4225
164;44.3125;-131.1952;-73.5440;26.6539;3.8732;-25.1262
165;13.5014;-170.7199;-92.5506;14.4480;-7.1021;-10.5316
166;43.5688;-137.0891;-38.8419;16.2424;-18.1068;-9.9425
167;14.7617;-168.2659;-71.6853;13.9743;-12.9842;-5.4230
168;14.0316;-167.4776;-70.1602;15.4491;-8.1376;-13.7794
169;31.9881;-144.1258;-60.0655;17.3620;-8.1690;-23.8895
170;18.2175;-154.3014;-91.8886;19.9476;-3.1309;-20.9591
171;12.4788;-170.9814;-89.8518;9.8003;-3.8473;-8.7010
172;-4.9712;-186.7250;-101.9751;11.5002;-9.3713;-17.1847
173;-17.3171;-199.2448;-106.5381;11.2071;-13.4229;-15.1063
174;-50.9668;-231.4700;-137.5026;10.9613;-12.1736;-18.9219
175;9.3972;-170.1529;-84.2370;15.3527;-13.8534;-16.2114
176;-33.0327;-209.9615;-129.2267;18.2992;-14.3838;-16.7471
177;-25.8859;-200.0540;-115.7197;19.4929;-18.6790;-16.0007
178;-21.1266;-191.7597;-105.4616;23.7777;-18.6286;-14.2088
179;-26.2785;-192.6349;-108.3369;26.7191;-17.3657;-11.7162
180;-31.5004;-187.7090;-112.0914;33.6249;-12.7975;-14.8975
181;-61.4711;-222.8176;-140.7701;14.7976;-13.2511;-14.1511
182;-76.6344;-225.3675;-145.0937;21.6584;-17.2235;-10.2157
183;-80.4148;-228.3527;-151.0771;-2.1916;-13.8117;-10.4098
186;35.2409;-125.5682;-60.1424;55.9539;-9.7441;4.4068
187;-113.9041;-303.2455;-206.1484;17.8355;-3.6928;8.1477
188;-20.8759;-208.9277;-104.9577;3.1974;-1.5662;1.1745
189;-94.3906;-278.1124;-175.3109;7.0979;1.8530;-6.5103
190;-23.8092;-208.5117;-105.6545;5.6981;2.2937;-5.0151
191;-34.9015;-218.0676;-116.8293;-1.3797;-0.4651;-0.3139
192;-58.5329;-241.9985;-140.8643;-4.2862;1.1423;-6.2129
193;-16.2494;-199.2645;-94.7203;5.9074;-1.2800;-7.2485
194;-23.7587;-209.4358;-118.1861;2.0186;-1.4281;-7.2388
195;-12.6634;-198.1561;-102.9400;8.4974;1.6187;-4.4124
196;14.4946;-171.2503;-69.5043;4.9842;-1.4750;-3.5466
197;24.1858;-157.8470;-61.9058;10.3344;-6.1886;-3.9590
198;-15.0177;-196.9440;-98.6109;13.7978;-8.2094;-5.5293
199;-17.5017;-197.7384;-99.3905;17.7285;-9.4841;-5.4450
200;-16.3936;-194.0110;-101.0195;21.8604;-9.5881;-4.2652
201;-12.3123;-187.0094;-96.2775;23.3857;-10.7152;-6.6024
202;-13.5996;-182.9757;-89.9005;25.6480;-8.6847;-7.3892
203;-29.7912;-189.5902;-101.6755;33.5995;-2.9773;-9.8443
204;-39.2133;-204.1621;-120.1127;19.1213;-3.3152;-7.2227
205;-37.7898;-190.0527;-115.3058;25.1269;-5.9599;-1.0852
206;-112.1116;-265.9146;-186.0971;-6.9014;-4.5771;0.4682
209;149.3753;-26.7553;69.4044;42.5542;-5.8731;-12.7089
210;-88.0530;-276.2001;-185.1499;21.7855;-2.0695;5.8671
211;-18.3538;-206.1257;-121.2557;3.3848;-3.3773;2.7451
212;-82.7000;-265.6229;-165.8810;6.6167;4.4683;3.1532
213;-51.6412;-234.5549;-124.5015;8.2437;4.1192;6.1148
214;-44.7549;-228.0031;-123.0828;0.1032;-2.0500;7.3797
215;-42.1263;-224.8421;-124.7618;-2.5450;-4.6812;7.3803
216;-12.5309;-195.8198;-96.3402;4.9530;0.2046;3.5619
217;-13.8791;-198.9850;-91.3301;0.8836;-0.0170;6.7610
218;-28.7831;-213.8545;-116.4965;10.2010;-1.4488;5.1933
219;4.0559;-180.9348;-91.2467;7.6713;3.1501;5.5279
220;-19.0398;-199.1638;-107.4144;11.4017;7.3846;7.9802
221;7.5911;-173.0339;-77.3808;17.6122;6.8355;9.2320
222;-23.2035;-203.3003;-108.4063;19.1573;5.0745;8.4725
223;-10.7743;-186.9386;-93.0894;22.8645;5.9190;6.7231
224;-13.7781;-188.1031;-99.1181;24.6994;6.8449;5.0167
225;-27.5255;-198.4439;-109.4692;24.4120;6.5480;6.9604
226;-32.1283;-194.1393;-106.7346;31.6499;6.1467;6.3520
227;-29.5723;-194.8147;-114.0886;19.8027;5.3398;5.0096
228;-29.9619;-183.6369;-108.5655;23.0371;6.8097;1.1965
229;-112.6987;-266.2126;-181.5541;-6.2220;6.4766;-1.2650
232;6.8827;-163.4389;-62.1664;38.0094;-6.0809;31.4973
233;4.7170;-174.1368;-98.1417;30.2617;-5.8207;16.4389
234;14.1477;-170.9094;-83.9123;7.5820;1.8833;17.4742
235;57.3839;-125.8931;-35.4642;16.4005;9.5097;9.6721
236;0.8722;-176.1508;-72.6702;26.2307;3.5297;12.3275
237;-24.0931;-202.0199;-89.4511;12.7282;-1.0965;12.5788
238;-15.1465;-192.9809;-91.9817;14.8705;2.1558;21.3196
239;-2.4919;-180.1738;-90.5677;19.3135;0.4563;20.5712
240;-6.4814;-187.6090;-112.6698;12.2713;-1.6425;15.8752
241;7.0261;-173.3894;-88.8964;10.9616;1.2247;11.6421
242;-46.6544;-229.2522;-132.8272;4.3042;8.4688;11.9117
243;-27.1654;-209.9206;-115.2165;10.2155;11.0975;14.3947
244;-42.0149;-222.1182;-131.8549;14.9244;13.2260;15.4109
