Element;X;Y;Z;XY;YZ;XZ
163;-278.7375;-463.7103;-328.0844;31.8707;-3.8447;-1.9348
164;-301.2862;-490.9882;-423.1681;27.8128;-12.2814;-6.6095
165;-215.8753;-398.1644;-334.8795;40.1286;1.9782;-2.5380
166;-446.0465;-615.9144;-542.7942;52.9192;12.0613;1.4542
167;164.2398;-22.7085;57.2444;28.2730;21.0838;12.8875
168;-3.2244;-200.8380;-111.2432;1.1528;17.3393;-10.7368
169;15.8169;-184.4033;-84.6819;-4.2422;11.3538;-4.9569
170;-33.0306;-232.0287;-123.9995;-11.8040;2.7774;-11.7032
171;-67.1470;-266.1318;-152.8289;-7.3428;3.8186;-13.0110
172;-46.0364;-242.7984;-136.9523;-14.8672;6.8489;-15.5882
173;42.4862;-154.7084;-54.8078;-19.5336;2.0791;-9.8343
174;92.7126;-105.8942;-7.8936;-8.4282;0.9817;-11.7298
175;38.4995;-158.9957;-69.3764;-18.8344;2.0132;-8.4076
176;-27.8701;-228.2265;-142.6774;-8.9858;-0.1069;-4.5357
177;92.8108;-103.2564;-9.6529;-24.1351;1.6383;2.3655
178;-3.3928;-193.9848;-98.9312;-31.1508;-11.4254;5.1066
179;53.8336;-136.3635;-54.4026;-23.6065;-18.4381;14.4856
180;-55.9300;-248.3463;-144.3768;-7.4036;-16.7860;24.4061
181;-45.8468;-211.7354;-118.1429;-56.7957;-4.4211;6.7437
182;-170.1929;-327.0724;-235.4300;-62.3296;-2.1054;10.0937
183;-359.9130;-526.1805;-392.2582;-46.5504;-7.2547;9.6720
186;-216.4707;-392.5840;-316.3519;44.9917;0.7230;19.5696
187;-509.6595;-705.7639;-623.3608;22.2158;-4.0774;-0.3218
188;-208.2744;-387.9726;-355.0369;31.5996;-6.5015;-3.8664
189;-126.9246;-290.8002;-247.3581;54.6249;2.8470;2.9268
190;37.0637;-157.1603;-74.8563;24.8520;7.6143;5.3755
191;22.3596;-179.0273;-85.5680;4.4010;5.5212;1.3644
192;2.6895;-198.6478;-108.7064;0.8996;2.2623;-5.4660
193;-14.6486;-213.9862;-123.4379;-11.3718;2.8639;-4.7588
194;-65.2495;-264.4518;-170.8484;-11.3256;2.7304;-7.3321
195;-24.4210;-223.5840;-128.8831;-14.1682;0.0347;-5.3082
196;-41.8936;-239.3888;-149.1823;-12.4357;-3.1672;-11.7662
197;-41.2446;-239.8832;-146.4980;-12.6288;-4.4724;-8.8929
198;-39.0586;-239.1111;-145.2550;-5.8075;-2.7545;-8.4051
199;-30.2203;-228.2152;-137.5822;-14.7808;-1.0859;-7.7723
200;-192.1445;-390.3438;-309.1116;-11.9886;-2.5872;-4.2335
201;-62.7831;-260.1573;-185.9793;-7.7618;-4.5108;2.4565
202;25.7956;-172.1702;-89.8557;-7.2038;-9.1970;3.1313
203;-16.8335;-213.0239;-136.6450;-1.2624;-14.6874;14.5311
204;113.8296;-69.2300;5.0822;-36.6965;-11.3684;15.9979
205;-148.7628;-314.0136;-234.5707;-57.4167;-7.4643;-3.5578
206;-113.3197;-256.5165;-188.6306;-67.6381;-4.9953;17.9320
209;-186.8325;-368.3888;-293.7686;41.2386;3.3618;-12.9889
210;-483.2588;-675.4769;-605.7581;26.9986;0.2968;-3.1974
211;-74.4721;-259.2798;-213.1468;30.4867;-4.6204;2.3276
212;-173.5501;-348.4194;-288.8753;47.2969;-7.9169;-2.1338
213;126.2217;-64.5208;1.4743;27.7289;-5.9028;4.6122
214;6.3946;-194.5531;-109.1590;4.4601;-4.1747;0.4693
215;12.4569;-189.4223;-91.2851;-1.3068;0.6195;3.8507
216;-42.7866;-242.3155;-149.8480;-11.2592;1.1075;5.3204
217;-10.1802;-210.2587;-120.3042;-9.7269;-0.3250;-1.2684
218;-37.3773;-236.6612;-141.7327;-12.9397;2.8432;5.8106
219;-20.2457;-219.0314;-123.4314;-12.9925;5.6265;6.1027
220;-28.0988;-228.3029;-135.1733;-6.5377;5.1934;5.9626
221;-95.2543;-294.3860;-200.3171;-9.3437;4.0765;8.5913
222;11.3022;-186.8129;-99.3542;-13.8156;3.4819;7.0260
223;32.4789;-165.5184;-85.4916;-13.2823;3.5556;0.7544
224;-23.0569;-220.6984;-141.4226;-11.0341;5.8548;4.2838
225;43.3061;-154.8375;-75.1245;-4.3664;9.4147;3.2945
226;6.3909;-194.6728;-105.8668;-1.2735;6.3035;3.8060
227;69.9017;-119.8001;-30.7179;-34.0833;5.1956;3.4467
228;-101.4829;-263.9674;-199.3771;-57.7978;4.2955;10.7569
229;-85.4549;-257.9338;-162.0347;-43.7042;3.4306;28.6037
232;-261.0927;-437.4032;-374.9479;31.4508;16.2789;-29.4189
233;-308.4595;-492.5834;-409.1100;41.0831;-4.1250;1.8695
234;-368.6913;-557.2993;-481.8635;23.2259;-0.8437;25.2367
235;-426.8086;-597.0340;-546.8331;49.9725;-7.4037;-2.4120
236;44.7000;-141.8643;-60.4838;30.4265;-17.0428;-15.5989
237;-6.3884;-204.9443;-105.9585;-1.8285;-12.5582;13.8253
238;-31.2457;-230.2803;-139.2864;-5.5876;-7.9990;13.6097
239;-105.2643;-303.3581;-199.3665;-15.8464;-1.2768;11.7114
240;-156.5984;-356.1509;-242.2555;-9.5944;0.2741;9.7192
241;-26.0719;-223.4557;-115.7556;-17.2854;1.8409;11.7907
242;53.2535;-146.8532;-39.6922;-7.6713;0.0678;11.0441
243;105.2458;-94.1252;7.6272;-15.0841;-3.2367;5.4425
244;108.5988;-90.2203;4.3568;-17.4454;-2.0014;-1.2193
245;-24.8917;-223.0019;-133.2287;-18.7808;0.8151;3.7841
246;-14.8244;-209.1724;-123.1494;-26.7870;2.5236;0.4410
247;54.5717;-141.3554;-55.0892;-23.6866;-1.4690;-1.6294
248;-50.6971;-246.2865;-173.2263;-16.1727;-4.0259;-12.7607
249;-40.2399;-231.6954;-149.1711;-29.0603;4.3241;-11.1006
250;-1.8277;-184.1357;-97.6615;-43.1570;4.5431;-2.9684
251;-312.5800;-491.8607;-389.9608;-40.0805;-9.2476;-20.0286
252;-155.4064;-331.3381;-223.2740;-41.1645;-21.3031;-13.3479
301;159.9560;346.6676;283.2135;-8.4130;26.6165;-20.3905
302;-324.6336;-485.0848;-372.0247;53.0306;-16.5999;17.7691
303;-279.1621;-471.6551;-359.6231;27.4489;-5.6708;8.7343
304;-110.0785;-305.7332;-215.8349;22.9532;7.4971;-5.8414
305;-386.0267;-585.8547;-495.5628;-6.6575;10.2297;-6.7597
306;-109.0397;-308.8831;-211.6520;-2.4202;13.7290;-5.2178
307;-176.7140;-375.5030;-270.6661;5.6882;15.5092;-6.8046
308;-152.2121;-350.6304;-244.0926;0.5898;11.6963;-14.5195
309;-100.9962;-300.7302;-195.8107;-0.6015;9.9815;-11.2435
310;-14.4803;-211.1555;-113.8744;-8.6904;9.6785;-19.1957
311;-118.4358;-315.7747;-224.0121;-14.8547;6.5370;-13.9061
312;-177.3812;-369.3828;-282.4498;-23.3665;5.6376;-19.6723
313;-101.9020;-278.0749;-197.7078;-44.6242;1.2259;-20.8910
314;94.5432;-87.5610;-13.6255;-30.5677;0.1777;-29.1045
315;-152.1883;-324.9400;-255.3263;-47.7625;6.6291;-18.1297
316;-27.7939;-191.6604;-113.4382;-54.1741;-2.2094;-23.4729
317;-189.6133;-355.6257;-283.0888;-52.3779;1.7552;-23.1353
318;5.1913;-156.0230;-92.9626;-58.6965;9.4892;-5.8261
319;-110.2510;-273.3274;-195.8300;-59.2979;0.8819;-6.1148
320;-20.2435;-150.4497;-70.4668;-75.6123;4.0749;3.1726
321;-229.4305;-364.3239;-182.1399;-10.4828;27.5484;-4.0746
324;80.5452;257.7841;226.1613;-5.0250;33.4066;-7.9566
325;-79.5169;-235.7364;-155.0509;63.8244;1.9971;-1.7336
326;-407.8559;-606.2113;-512.7272;17.5848;6.5254;3.0840
327;-240.4056;-436.5670;-343.6493;23.1583;6.5821;-0.0579
328;-290.3297;-491.1833;-400.5106;1.2431;6.1923;-6.3856
329;-142.3020;-344.0799;-249.1303;1.6319;3.9127;-0.1629
330;-135.5617;-336.8645;-240.4628;7.1460;2.9745;-3.4210
331;-5.4423;-206.8981;-109.5430;3.3559;5.3836;-4.2655
332;-11.2762;-212.8790;-111.6538;-0.0399;4.7205;-5.0070
333;-10.8724;-212.0009;-111.5662;-7.8307;1.5954;-5.5946
334;90.5086;-110.2867;-11.8456;-8.7782;2.2650;-6.7221
335;105.4309;-87.7942;9.2929;-25.8732;1.2552;-14.2577
336;101.3244;-88.8787;5.4323;-32.6088;-0.4341;-10.0147
337;73.1527;-106.8605;-17.8909;-45.6171;0.4232;-5.0682
338;249.9864;65.0186;150.1243;-40.3401;0.6733;-3.0235
339;103.3258;-69.5213;1.9454;-51.2769;3.9831;-3.3989
340;92.8177;-69.2007;-1.4849;-59.4338;1.4175;-7.2488
341;-77.2612;-257.4029;-158.0031;-45.4456;1.0909;0.2797
342;-221.6496;-391.0644;-291.2024;-51.1596;-3.7739;18.0246
343;-228.5533;-351.3891;-301.1428;-79.4660;-8.6596;2.1758
344;50.7538;-85.7623;83.5055;-44.5661;2.7704;-4.7935
347;120.7656;287.0193;276.6585;0.9832;5.5421;4.0509
348;-235.1534;-401.0403;-338.2122;56.1842;4.7700;-3.7988
349;-356.1280;-552.1109;-469.5695;20.5715;-6.6164;-7.4873
350;-280.9659;-478.8758;-384.4533;19.0017;-6.9527;-0.0391
351;-337.5655;-539.0935;-447.7705;-0.8375;-4.9501;-0.1791
352;-216.3746;-417.8052;-323.6005;6.2912;-2.3264;-2.3754
353;-75.5882;-277.4079;-177.8044;3.0175;-0.6482;3.9292
354;-77.3813;-279.1372;-182.0029;1.7858;-0.6307;4.8696
355;-32.8188;-234.5605;-141.5137;1.7081;-0.3373;3.1571
356;31.1057;-170.0833;-71.6470;-8.4061;1.0669;3.9653
357;34.1502;-165.5254;-57.2008;-12.8769;2.2713;6.7651
358;98.6337;-97.0002;5.7052;-22.3924;3.0376;11.0258
359;139.2605;-51.1522;40.4523;-31.3342;1.5667;12.0885
360;28.2853;-154.9314;-65.7834;-42.5232;-2.0586;1.3297
361;2.4009;-177.0079;-87.4967;-45.3773;-3.7329;9.4028
362;120.5471;-53.4936;32.5237;-51.0061;-2.6619;5.1717
363;-126.2747;-299.5480;-213.4874;-50.4225;0.2605;12.5892
364;-53.2705;-222.2142;-170.8525;-51.2787;-1.8472;6.0241
365;-185.1735;-346.0880;-288.9318;-59.3975;-2.8812;-4.1978
366;-152.1637;-294.4283;-190.1095;-68.9511;5.1750;0.6110
367;-189.3589;-291.6058;-144.1657;-46.7143;30.2526;33.8091
370;106.0812;278.3516;266.0615;-5.9921;11.2377;-17.6177
371;-289.4383;-436.8289;-360.7589;60.7846;1.8571;-32.6329
372;-215.6740;-413.3005;-311.1452;14.8109;-5.7229;-13.2941
373;-19.0486;-218.7831;-125.2108;12.6650;-7.8237;0.2169
374;-350.2110;-550.5953;-451.6652;-2.1648;-12.5764;2.5481
375;-44.0000;-243.2708;-145.2905;-6.6471;-13.5233;7.2895
376;-208.3677;-408.3518;-313.0468;0.2563;-11.7197;8.0734
377;12.8431;-186.6242;-90.0874;-1.5807;-8.9339;13.2593
378;25.3164;-175.8405;-74.2555;-3.2725;-6.3112;6.4366
379;-92.6892;-293.0826;-191.6109;-10.0875;-5.1352;6.3473
380;-98.1840;-297.6066;-203.2312;-12.5967;-4.4266;8.8447
381;-225.8297;-417.8364;-328.0542;-24.5677;-2.3462;19.2280
382;-165.8961;-360.7301;-268.2481;-24.0520;1.8136;11.3293
383;52.7709;-124.4304;-38.2447;-44.8558;-1.5768;18.4872
384;28.5423;-151.7215;-63.0670;-41.6595;-1.9246;18.5641
