Element;X;Y;Z;XY;YZ;XZ
163;0.8546;-0.8563;-0.0010;-0.7193;-0.0225;0.0021
164;0.8324;-0.8401;0.0059;-0.7578;-0.0519;0.0121
165;0.7884;-0.7908;0.0015;-0.7544;-0.0598;0.0148
166;0.7542;-0.7563;0.0010;-0.7270;-0.0712;-0.0043
167;0.7297;-0.7314;-0.0000;-0.6671;-0.0736;-0.0005
168;0.7177;-0.7170;-0.0012;-0.5874;-0.0752;0.0030
169;0.7160;-0.7176;0.0011;-0.4921;-0.0777;-0.0031
170;0.7110;-0.7151;0.0034;-0.3707;-0.0793;0.0099
171;0.7052;-0.7093;0.0034;-0.2382;-0.0865;0.0111
172;0.6982;-0.7010;0.0023;-0.1083;-0.0825;0.0089
173;0.6898;-0.6925;0.0017;0.0074;-0.0788;0.0159
174;0.6789;-0.6816;0.0021;0.1090;-0.0833;0.0220
175;0.6708;-0.6756;0.0036;0.2078;-0.0888;0.0320
176;0.6617;-0.6646;0.0020;0.2879;-0.0958;0.0393
177;0.6505;-0.6528;0.0012;0.3672;-0.0945;0.0385
178;0.6520;-0.6597;0.0066;0.4469;-0.0916;0.0328
179;0.6687;-0.6769;0.0075;0.5322;-0.0894;0.0208
180;0.7129;-0.7122;-0.0016;0.6071;-0.0806;0.0062
181;0.7967;-0.7937;-0.0043;0.7011;-0.0661;0.0018
182;0.9171;-0.9081;-0.0090;0.7931;-0.0448;-0.0044
183;1.0740;-1.0654;-0.0111;0.9151;-0.0125;0.0139
186;0.8733;-0.8500;-0.0258;-0.7229;0.0018;0.0058
187;0.8299;-0.8170;-0.0144;-0.7717;-0.0238;-0.0020
188;0.7713;-0.7677;-0.0041;-0.7830;-0.0324;-0.0106
189;0.7414;-0.7433;-0.0002;-0.7561;-0.0351;-0.0137
190;0.7286;-0.7299;0.0004;-0.6758;-0.0421;-0.0035
191;0.7201;-0.7241;0.0034;-0.5783;-0.0338;0.0031
192;0.7149;-0.7177;0.0020;-0.4738;-0.0220;0.0051
193;0.7052;-0.7028;-0.0031;-0.3557;-0.0285;0.0015
194;0.6995;-0.6978;-0.0027;-0.2197;-0.0356;-0.0005
195;0.6939;-0.6936;-0.0010;-0.0941;-0.0323;-0.0072
196;0.6839;-0.6879;0.0031;0.0117;-0.0308;-0.0064
197;0.6724;-0.6798;0.0070;0.1048;-0.0343;-0.0120
198;0.6666;-0.6773;0.0098;0.2076;-0.0351;-0.0157
199;0.6535;-0.6647;0.0106;0.2870;-0.0361;-0.0100
200;0.6396;-0.6484;0.0084;0.3741;-0.0364;0.0003
201;0.6442;-0.6519;0.0068;0.4599;-0.0335;0.0024
202;0.6577;-0.6617;0.0026;0.5447;-0.0322;0.0001
203;0.7008;-0.6997;-0.0021;0.6214;-0.0291;0.0022
204;0.7914;-0.7810;-0.0115;0.7084;-0.0221;-0.0013
205;0.9105;-0.8896;-0.0212;0.7924;-0.0128;-0.0028
206;1.0758;-1.0437;-0.0346;0.9318;0.0059;-0.0219
209;0.8729;-0.8509;-0.0240;-0.7224;0.0068;0.0006
210;0.8325;-0.8105;-0.0235;-0.7655;0.0261;0.0062
211;0.7725;-0.7637;-0.0090;-0.7830;0.0331;0.0139
212;0.7437;-0.7443;-0.0011;-0.7568;0.0249;0.0115
213;0.7321;-0.7318;-0.0009;-0.6776;0.0222;0.0122
214;0.7218;-0.7260;0.0029;-0.5792;0.0195;-0.0018
215;0.7134;-0.7143;-0.0001;-0.4746;0.0200;-0.0041
216;0.7049;-0.7023;-0.0037;-0.3639;0.0296;-0.0038
217;0.7009;-0.6995;-0.0021;-0.2283;0.0349;0.0069
218;0.6948;-0.6957;-0.0003;-0.0994;0.0340;0.0149
219;0.6826;-0.6846;0.0015;0.0099;0.0341;0.0129
220;0.6709;-0.6781;0.0066;0.1062;0.0352;0.0105
221;0.6674;-0.6749;0.0068;0.2114;0.0356;0.0083
222;0.6560;-0.6628;0.0062;0.2890;0.0349;0.0052
223;0.6397;-0.6507;0.0102;0.3778;0.0321;-0.0047
224;0.6433;-0.6522;0.0081;0.4596;0.0275;-0.0064
225;0.6588;-0.6613;0.0017;0.5404;0.0273;-0.0029
226;0.7033;-0.6999;-0.0047;0.6187;0.0298;-0.0087
227;0.7906;-0.7782;-0.0134;0.7071;0.0232;-0.0089
228;0.9103;-0.8930;-0.0180;0.7920;0.0146;-0.0099
229;1.0768;-1.0499;-0.0285;0.9232;-0.0057;0.0150
232;0.8487;-0.8518;0.0000;-0.7240;0.0231;-0.0148
233;0.8310;-0.8321;-0.0000;-0.7556;0.0492;-0.0213
234;0.7852;-0.7821;-0.0039;-0.7589;0.0597;-0.0131
235;0.7528;-0.7525;-0.0014;-0.7264;0.0710;0.0062
236;0.7340;-0.7353;-0.0000;-0.6693;0.0693;-0.0008
237;0.7233;-0.7223;-0.0023;-0.5918;0.0662;-0.0043
238;0.7145;-0.7138;-0.0010;-0.5000;0.0728;0.0048
239;0.7106;-0.7124;0.0010;-0.3800;0.0802;-0.0061
240;0.7097;-0.7113;0.0012;-0.2411;0.0876;-0.0093
241;0.7030;-0.7051;0.0015;-0.1078;0.0821;-0.0111
242;0.6885;-0.6920;0.0023;0.0079;0.0780;-0.0126
243;0.6745;-0.6771;0.0022;0.1147;0.0842;-0.0179
244;0.6689;-0.6714;0.0016;0.2184;0.0889;-0.0242
245;0.6628;-0.6644;0.0007;0.2937;0.0931;-0.0299
246;0.6523;-0.6550;0.0019;0.3730;0.0910;-0.0269
247;0.6536;-0.6614;0.0070;0.4467;0.0859;-0.0184
248;0.6697;-0.6795;0.0087;0.5248;0.0839;-0.0059
249;0.7154;-0.7158;-0.0005;0.6030;0.0748;0.0187
250;0.7957;-0.7881;-0.0087;0.7024;0.0609;0.0242
251;0.9121;-0.9016;-0.0102;0.7927;0.0411;0.0147
252;1.0691;-1.0667;-0.0054;0.9063;0.0011;0.0006
301;0.8977;-0.8985;0.0005;-0.7810;-0.0314;-0.0241
302;0.8889;-0.8947;0.0051;-0.7554;-0.0468;-0.0231
303;0.8887;-0.8946;0.0048;-0.7175;-0.0509;-0.0062
304;0.8911;-0.8933;0.0010;-0.6650;-0.0607;0.0013
305;0.8919;-0.8884;-0.0034;-0.6084;-0.0701;-0.0073
306;0.8979;-0.8975;-0.0023;-0.5432;-0.0647;-0.0036
307;0.8979;-0.8991;-0.0005;-0.4569;-0.0696;0.0098
308;0.8880;-0.8887;-0.0004;-0.3755;-0.0783;0.0311
309;0.8812;-0.8829;0.0007;-0.2913;-0.0757;0.0296
310;0.8712;-0.8749;0.0031;-0.1941;-0.0774;0.0231
311;0.8575;-0.8602;0.0022;-0.0880;-0.0775;0.0352
312;0.8504;-0.8506;-0.0007;0.0261;-0.0701;0.0420
313;0.8360;-0.8374;0.0011;0.1444;-0.0705;0.0461
314;0.8191;-0.8204;0.0001;0.2609;-0.0801;0.0562
315;0.8116;-0.8131;0.0009;0.3762;-0.0847;0.0621
316;0.8116;-0.8176;0.0051;0.4800;-0.0821;0.0617
317;0.8305;-0.8374;0.0053;0.5948;-0.0854;0.0589
318;0.8483;-0.8496;0.0002;0.7177;-0.0810;0.0431
319;0.8691;-0.8660;-0.0042;0.8004;-0.0651;0.0284
320;0.9208;-0.9057;-0.0177;0.8939;-0.0414;0.0291
321;1.0066;-0.9747;-0.0313;0.9383;-0.0166;0.0932
324;0.9068;-0.8813;-0.0246;-0.7737;0.0025;0.0237
325;0.8988;-0.8867;-0.0123;-0.7429;-0.0226;-0.0132
326;0.8962;-0.8915;-0.0062;-0.7044;-0.0262;-0.0357
327;0.8927;-0.8942;0.0011;-0.6608;-0.0242;-0.0365
328;0.8891;-0.8957;0.0058;-0.6229;-0.0235;-0.0309
329;0.8855;-0.8946;0.0075;-0.5755;-0.0247;-0.0149
330;0.8872;-0.8945;0.0068;-0.4882;-0.0304;-0.0101
331;0.8848;-0.8917;0.0064;-0.3843;-0.0369;-0.0067
332;0.8732;-0.8790;0.0053;-0.2886;-0.0405;0.0009
333;0.8614;-0.8668;0.0047;-0.1841;-0.0344;-0.0000
334;0.8471;-0.8533;0.0058;-0.0630;-0.0303;-0.0041
335;0.8384;-0.8471;0.0073;0.0538;-0.0287;-0.0090
336;0.8249;-0.8335;0.0079;0.1709;-0.0279;-0.0042
337;0.8073;-0.8197;0.0113;0.2852;-0.0301;0.0003
338;0.8008;-0.8136;0.0117;0.3879;-0.0271;0.0078
339;0.8000;-0.8089;0.0079;0.4942;-0.0277;0.0165
340;0.8202;-0.8221;0.0012;0.6071;-0.0291;0.0109
341;0.8426;-0.8351;-0.0094;0.7195;-0.0248;0.0117
342;0.8676;-0.8470;-0.0221;0.7992;-0.0230;0.0177
343;0.9345;-0.8978;-0.0387;0.9076;-0.0108;0.0148
344;1.0324;-0.9736;-0.0597;0.9391;0.0129;-0.0322
347;0.9082;-0.8810;-0.0262;-0.7771;0.0038;-0.0082
348;0.9015;-0.8836;-0.0186;-0.7388;0.0246;0.0295
349;0.8964;-0.8858;-0.0126;-0.6989;0.0256;0.0435
350;0.8911;-0.8933;0.0019;-0.6589;0.0300;0.0399
351;0.8900;-0.9007;0.0098;-0.6235;0.0350;0.0255
352;0.8874;-0.8935;0.0056;-0.5767;0.0334;0.0147
353;0.8887;-0.8915;0.0020;-0.4883;0.0267;0.0103
354;0.8844;-0.8886;0.0046;-0.3801;0.0289;0.0043
355;0.8729;-0.8834;0.0095;-0.2862;0.0344;-0.0031
356;0.8620;-0.8672;0.0050;-0.1864;0.0340;-0.0046
357;0.8482;-0.8536;0.0047;-0.0632;0.0328;0.0040
358;0.8376;-0.8485;0.0099;0.0518;0.0302;0.0100
359;0.8226;-0.8342;0.0107;0.1728;0.0262;0.0057
360;0.8073;-0.8182;0.0099;0.2899;0.0302;0.0023
361;0.8028;-0.8133;0.0092;0.3918;0.0344;-0.0059
362;0.8005;-0.8078;0.0059;0.4972;0.0370;-0.0138
363;0.8199;-0.8194;-0.0016;0.6114;0.0362;-0.0061
364;0.8424;-0.8311;-0.0123;0.7197;0.0337;-0.0169
365;0.8669;-0.8409;-0.0272;0.7939;0.0296;-0.0294
366;0.9359;-0.8981;-0.0405;0.8934;0.0110;-0.0425
367;1.0339;-0.9741;-0.0602;0.9322;-0.0169;-0.0155
370;0.9039;-0.9006;-0.0034;-0.7817;0.0235;0.0103
371;0.8945;-0.8918;-0.0036;-0.7494;0.0404;0.0064
372;0.8905;-0.8898;-0.0015;-0.7124;0.0463;-0.0032
373;0.8919;-0.8935;0.0002;-0.6602;0.0597;-0.0011
