Element;X;Y;Z;XY;YZ;XZ
163;-149.3329;-349.1803;-248.7536;13.8580;-1.5819;5.3811
164;-85.5934;-285.4254;-179.1238;-8.7990;-10.2753;5.3418
165;-8.9141;-208.2572;-102.1349;-1.3517;-13.6509;7.9141
166;-10.6431;-209.3015;-104.2406;9.4278;-15.4240;2.0752
167;-64.4224;-261.8395;-159.0988;-7.0212;-17.1382;1.9522
168;39.8512;-156.7726;-53.1128;8.6015;-15.6404;3.1098
169;16.0589;-179.4234;-75.3772;5.7592;-18.2178;-0.5775
170;-7.9959;-204.2056;-100.7125;0.6523;-11.4196;2.6610
171;-1.9437;-199.2258;-94.6196;4.6630;-7.8937;2.5164
172;14.0842;-179.2319;-81.1135;11.1073;-7.8304;12.2354
173;-25.2939;-218.1391;-115.2528;17.1018;-8.3891;4.1375
174;19.0696;-171.4020;-72.3768;14.0709;-15.2380;11.3073
175;-34.3673;-217.7124;-121.4688;28.1815;-16.6433;3.8575
176;-7.4282;-187.4560;-91.1155;32.6673;-19.1900;5.9567
177;-24.0544;-204.6192;-119.4469;23.4907;-20.5667;5.7342
178;-22.5273;-209.3114;-116.8338;28.2789;-15.1142;3.2960
179;16.2454;-176.4291;-84.7619;15.8591;-14.9836;2.6339
180;-12.3943;-202.9442;-102.9569;22.8874;-9.8067;4.1027
181;-25.4797;-226.7604;-123.0700;7.9216;-2.0262;3.1446
182;65.0081;-136.3788;-33.7731;-7.5023;-0.4096;-3.3892
183;-68.8827;-265.4921;-166.0309;-21.6714;-3.6891;7.7978
186;-148.9484;-350.5188;-257.5648;5.0480;-2.1717;0.1715
187;-48.8805;-250.1501;-154.7443;1.9462;3.1390;4.5864
188;27.6823;-173.3964;-71.7761;-7.7466;-1.9340;6.0025
189;-104.5546;-305.9755;-195.8692;4.6971;-3.1206;2.1231
190;19.3953;-180.4100;-71.0108;-6.8509;-7.7666;1.3149
191;35.7864;-162.9859;-52.8617;2.1737;-8.4780;-0.6319
192;14.3070;-182.3387;-72.8320;-5.1460;-1.2774;1.9983
193;21.5937;-174.8966;-69.0624;-1.6478;-0.9868;-0.3348
194;-4.9502;-200.4019;-100.4995;4.2129;-4.8770;3.2022
195;16.5428;-179.5361;-74.8266;9.1793;-6.9471;-1.4273
196;-12.4063;-204.0762;-104.8569;10.4280;-5.5958;-2.2338
197;33.0144;-155.8178;-53.8708;26.1500;-4.3988;-1.6662
198;-9.7932;-198.6901;-96.8156;24.2279;-5.3391;-1.2247
199;21.4946;-160.7921;-70.7340;33.6723;-1.4437;2.4881
