163; 0.5541
164; 0.5441
165; 0.5290
166; 0.5090
167; 0.4866
168; 0.4656
169; 0.4600
170; 0.4541
171; 0.4455
172; 0.4415
173; 0.4364
174; 0.4326
175; 0.4303
176; 0.4240
177; 0.4169
178; 0.4102
179; 0.4056
180; 0.3997
181; 0.3887
182; 0.3694
183; 0.3354
186; 0.5526
187; 0.5361
188; 0.5204
189; 0.5052
190; 0.4858
191; 0.4664
192; 0.4551
193; 0.4468
194; 0.4396
195; 0.4357
196; 0.4336
197; 0.4305
198; 0.4289
199; 0.4214
200; 0.4130
201; 0.4089
202; 0.4071
203; 0.4023
204; 0.3941
205; 0.3776
206; 0.3470
209; 0.5525
210; 0.5350
211; 0.5199
212; 0.5065
213; 0.4879
214; 0.4663
215; 0.4536
216; 0.4475
217; 0.4411
218; 0.4363
219; 0.4337
220; 0.4315
221; 0.4279
222; 0.4205
223; 0.4136
224; 0.4094
225; 0.4070
226; 0.4014
227; 0.3940
228; 0.3779
229; 0.3470
232; 0.5542
233; 0.5433
234; 0.5290
235; 0.5113
236; 0.4891
237; 0.4673
238; 0.4592
239; 0.4554
240; 0.4477
241; 0.4413
242; 0.4367
243; 0.4327
244; 0.4279
245; 0.4223
246; 0.4175
247; 0.4123
248; 0.4058
249; 0.3976
250; 0.3888
251; 0.3699
252; 0.3360
301; 0.6719
302; 0.6732
303; 0.6673
304; 0.6602
305; 0.6495
306; 0.6386
307; 0.6107
308; 0.5757
309; 0.5450
310; 0.5189
311; 0.4966
312; 0.4708
313; 0.4432
314; 0.4242
315; 0.4080
316; 0.3961
317; 0.3829
318; 0.3608
319; 0.3247
320; 0.2694
321; 0.2118
324; 0.6579
325; 0.6659
326; 0.6630
327; 0.6581
328; 0.6553
329; 0.6417
330; 0.6096
331; 0.5759
332; 0.5448
333; 0.5200
334; 0.4969
335; 0.4687
336; 0.4432
337; 0.4266
338; 0.4099
339; 0.3983
340; 0.3858
341; 0.3655
342; 0.3305
343; 0.2822
344; 0.2245
347; 0.6593
348; 0.6645
349; 0.6601
350; 0.6586
351; 0.6570
352; 0.6421
353; 0.6109
354; 0.5755
355; 0.5469
356; 0.5210
357; 0.4944
358; 0.4680
359; 0.4430
360; 0.4274
361; 0.4108
362; 0.3977
363; 0.3858
364; 0.3658
365; 0.3306
366; 0.2818
367; 0.2245
370; 0.6726
371; 0.6708
372; 0.6661
373; 0.6630
374; 0.6520
375; 0.6417
376; 0.6153
377; 0.5773
378; 0.5455
379; 0.5193
380; 0.4939
381; 0.4670
382; 0.4411
383; 0.4257
384; 0.4093
385; 0.3959
386; 0.3832
387; 0.3607
388; 0.3242
389; 0.2686
390; 0.2118
439; 0.6706
440; 0.7186
441; 0.7371
442; 0.7372
443; 0.7352
444; 0.7154
445; 0.6909
446; 0.6691
447; 0.6412
