Element;X;Y;Z;XY;YZ;XZ
163;-25.8972;-214.9840;-110.0301;-3.0696;-4.4109;-9.1679
164;-5.8112;-196.2922;-89.6339;-1.8153;-1.2217;-7.2970
165;-2.9585;-193.3075;-93.8101;-7.2950;-2.3845;-3.9392
166;-10.6560;-200.2316;-105.6997;-6.4561;-4.1211;-5.6726
167;-34.0577;-223.3316;-131.8700;4.9019;-3.8877;-1.6407
168;-26.3266;-212.1461;-123.5159;13.3413;-3.4517;-5.7060
169;-3.3556;-188.8277;-97.9702;9.8321;-2.0452;-8.9101
170;5.1028;-179.8452;-86.0911;13.1085;-5.4816;-8.4072
171;9.1990;-173.5610;-79.2258;15.5560;-8.4494;-9.5561
172;5.5935;-174.4051;-84.4222;21.2966;-8.9055;-10.6576
173;-7.3298;-186.8532;-96.9540;21.6301;-10.4582;-8.2624
174;-20.8146;-196.4570;-108.2383;28.8808;-7.8411;-7.8411
175;6.0776;-170.0135;-83.5554;28.4471;-6.4219;-6.8617
176;-24.5674;-194.7363;-109.6724;35.2562;-8.6910;-6.1611
177;-21.8765;-190.6308;-105.2970;35.3461;-9.6147;-8.5872
178;-11.0619;-177.8193;-94.2923;37.2206;-9.2842;-7.3891
179;-21.0346;-187.7216;-104.3011;37.1745;-6.9174;-7.9508
180;-17.3677;-183.1955;-99.8504;38.0572;-6.0612;-5.4047
181;-32.2223;-205.0996;-117.6009;27.8567;-5.0947;-4.4370
182;-19.5017;-192.6677;-106.4029;18.3517;-5.5034;-5.4152
183;-73.7132;-243.1698;-156.8180;0.0947;-5.3029;-1.6018
186;-23.9566;-213.1862;-128.9308;-13.3784;0.2836;-4.9307
187;-3.6994;-193.7482;-113.4439;-1.7128;-0.4704;1.8253
188;-7.6180;-194.5490;-112.4607;-11.7875;-4.3623;-4.0387
189;-6.3126;-194.9145;-105.2283;-9.8807;-3.5651;-6.6646
190;-7.3363;-196.5033;-102.8574;-1.4513;-2.6993;-5.2118
191;-27.3926;-214.2523;-118.8149;11.9223;-3.9449;-1.7228
192;-2.6026;-189.2528;-93.6351;10.5238;-2.7236;-0.5414
193;26.0050;-158.9965;-67.3658;14.9277;-2.3410;-0.0518
194;8.1451;-175.9188;-83.7796;12.7165;-3.9459;-2.4431
195;25.8068;-151.7854;-59.5412;27.7443;-3.9966;-4.6686
196;-7.2549;-188.1134;-95.5310;21.9564;-3.6042;-2.0564
197;-3.1864;-181.7328;-93.8725;26.0184;-1.5081;-1.4418
198;-1.3521;-175.7001;-89.6944;32.0422;-2.9727;-1.5698
199;-21.3300;-190.8687;-105.9563;36.9948;-2.8902;-3.2886
200;-14.4978;-184.6077;-100.1328;35.2210;-2.7417;-4.3902
201;-3.0695;-170.7568;-88.1803;37.6927;-2.7711;-2.8997
202;-27.4753;-195.8776;-113.1904;36.6600;-3.9324;-1.4604
203;-5.7550;-172.1182;-89.3002;38.4584;-3.5709;-0.1221
204;-43.0406;-217.1948;-127.2430;27.2583;-2.5470;-2.6122
205;-17.6626;-192.1883;-100.8736;20.5913;-3.6303;-2.2950
206;-69.8913;-241.7791;-153.9692;-5.4908;-2.7832;-3.8896
209;-43.2379;-233.5610;-149.3521;-8.0265;-0.7059;-1.7545
210;6.3656;-183.1070;-105.7024;-4.7059;0.4620;0.7385
211;-17.7288;-205.8869;-120.4315;-13.1330;6.6595;5.0161
212;-5.2558;-194.0079;-106.3962;-8.5285;4.8664;8.0207
213;-23.1898;-212.0520;-118.9547;0.7281;2.5310;8.3785
214;-29.5368;-216.0782;-122.1535;13.1545;3.1493;2.8744
215;3.7675;-182.6697;-92.9357;11.1159;1.8846;0.7840
216;17.1447;-168.1203;-76.3029;14.2920;1.7478;-0.3219
217;1.4830;-182.4743;-89.9947;14.5249;2.2105;1.9024
218;19.3251;-159.2693;-71.7209;26.6154;2.5262;3.4042
219;-14.7771;-194.9623;-107.2748;22.8916;3.6686;4.7856
220;-4.2934;-182.7994;-94.2739;25.9319;3.2164;3.3399
221;2.1157;-170.8662;-82.6302;33.6985;3.1341;1.5282
222;-24.3541;-195.3518;-109.0507;34.9961;3.2608;2.5867
223;-7.8183;-175.1981;-93.9363;38.4050;3.0636;4.0623
224;-13.9213;-182.8614;-99.0995;36.3491;2.4722;2.8885
225;-27.0282;-195.5237;-111.8134;36.6089;3.1411;1.8708
226;3.9616;-163.5691;-79.3496;37.1554;2.5358;-0.4690
227;-27.9089;-202.4620;-112.0414;26.6905;2.4525;1.5544
228;-29.6645;-203.2111;-113.7351;23.0055;1.8759;1.9036
229;-75.8264;-247.3224;-158.6977;-8.5866;0.1256;3.2760
232;-32.4659;-221.9453;-118.1272;-3.4885;2.6737;3.4209
233;-9.7709;-199.9886;-95.8649;-5.1709;5.7137;6.1993
234;3.9411;-185.7496;-90.6773;-10.5944;4.0873;3.7718
235;-17.6203;-207.7338;-113.6453;-5.0365;3.7287;4.9485
236;-38.2713;-227.4490;-136.0469;5.4606;2.3809;-0.2894
237;-18.0448;-204.0608;-115.2833;12.5953;1.9867;4.8491
238;-15.4798;-201.2436;-110.9015;11.4114;3.9523;8.7832
239;5.7172;-178.9772;-86.1364;14.1080;5.9901;8.2578
240;9.0102;-174.5750;-79.6955;14.6460;8.6435;7.2439
241;4.0094;-175.6452;-84.1172;21.8525;10.9632;8.7705
242;-0.8743;-178.9601;-89.1112;23.8080;9.1178;10.4720
243;-20.1320;-197.0683;-106.6649;26.8083;7.0651;8.5226
244;11.5073;-162.3608;-76.3032;30.4965;7.6030;9.1407
245;-24.5809;-195.0318;-110.7723;34.5999;8.7308;6.6321
246;-19.8464;-186.1562;-101.8350;38.4898;9.2535;7.6152
247;-15.6017;-184.5730;-101.2608;35.0698;8.3475;7.6386
248;-21.1995;-189.5872;-105.3849;35.4589;6.2695;7.4319
249;-17.0759;-184.4125;-100.4042;35.7244;6.7791;6.9742
250;-37.2721;-211.4508;-125.7094;25.9830;4.3680;4.0265
251;-0.8400;-172.6921;-86.1615;21.8387;3.8196;3.4237
252;-81.9981;-251.7869;-164.6901;-2.8895;1.6763;1.4478
301;-3.1686;-196.6332;-98.3584;2.0900;2.1491;0.7649
302;-18.7722;-212.6377;-112.1060;4.4739;2.8179;-5.6409
303;-1.4336;-195.6695;-95.8336;3.2553;-0.3760;1.3330
304;-13.2410;-206.8887;-110.7114;3.1318;-5.1444;-4.4148
305;32.0952;-159.3535;-66.3219;7.7116;-4.3597;-5.2237
306;8.7753;-179.6149;-88.9551;8.9599;-2.9149;-7.2251
307;-8.9707;-197.7671;-104.7463;10.4963;-2.7945;-6.7462
308;-14.7082;-203.8135;-107.4428;11.5395;-3.8865;-9.1254
309;3.1759;-186.5503;-90.8136;10.2171;-4.3498;-7.1710
310;-5.1119;-193.8617;-97.9546;11.9069;-6.0608;-5.5461
311;17.7588;-169.4966;-72.5297;14.0424;-7.7681;-5.3722
312;9.7553;-176.2032;-82.9929;13.1102;-6.6199;-7.3746
313;-13.0468;-197.3159;-107.3539;13.1108;-6.7090;-7.0115
314;-1.2740;-183.0955;-91.2558;13.9001;-8.7131;-7.9827
315;5.9455;-169.5494;-79.9705;24.0555;-10.6590;-8.1738
316;-31.2653;-209.0621;-120.2274;18.2454;-8.3035;-7.3690
317;-28.5438;-204.3908;-115.8241;17.7603;-7.0898;-8.6726
318;-45.3393;-216.4723;-131.9262;15.6919;-7.9841;-9.2795
319;-29.9183;-194.6350;-113.2250;10.7252;-7.1815;-8.3774
320;-68.9018;-222.9182;-144.8504;4.5628;-8.8135;-9.1368
321;-55.9195;-198.5856;-122.9826;-6.8224;-5.6089;1.2477
324;6.1201;-187.8152;-92.5987;3.8909;0.4528;-2.5931
325;-17.2948;-208.7744;-121.2611;6.0967;-4.4859;-2.6092
326;-3.7078;-195.5627;-100.1112;8.7262;-5.4449;-5.8723
327;-4.8092;-197.0705;-96.1653;4.6820;-5.6090;-7.2745
328;-2.8272;-195.9353;-96.0619;3.7380;-4.6526;-7.6117
329;-5.7404;-199.1066;-97.1371;4.6088;-1.8216;-2.8055
330;-16.4274;-208.8626;-107.3051;6.9817;-1.0642;-0.7094
331;-36.3706;-226.5909;-127.6580;13.7696;-1.2973;0.7974
332;-3.7886;-194.0980;-96.6578;10.7855;-0.4537;-1.0599
333;-18.1286;-206.8640;-110.5915;14.4571;1.0296;-1.5880
334;27.8687;-159.6910;-64.9642;16.1081;-1.3360;-1.2136
335;13.7989;-173.1781;-79.4401;12.2530;-2.6315;-2.5134
336;1.2044;-183.7909;-90.9583;13.6092;-3.3872;-2.9541
337;-0.4175;-181.9796;-91.2088;18.0930;-4.1862;-1.5825
338;2.5067;-176.5410;-85.0239;21.2574;-1.7747;-2.2437
339;-38.5536;-216.6143;-125.0891;20.5314;-0.6414;-5.2027
340;-5.1835;-182.1238;-94.4216;19.5199;-4.1055;-2.9300
341;-45.3455;-219.8375;-132.4350;13.5344;-3.8301;-1.5917
342;-26.4086;-192.7353;-108.6938;13.2187;-4.7999;-2.4645
343;-72.9791;-231.2929;-149.7046;2.3881;-4.6384;-1.9226
344;-61.6919;-207.5740;-127.4494;-12.5980;1.3345;0.4925
347;21.1470;-172.6920;-80.2735;3.4761;-1.5568;3.7697
348;-32.3086;-224.1534;-135.3929;7.1581;2.1025;0.8423
349;9.4825;-183.5216;-90.5166;6.6593;5.9780;5.8087
350;-2.5624;-194.5715;-95.9870;4.2528;8.0853;9.3040
351;4.1878;-188.0651;-83.7920;4.2532;6.3946;8.6323
352;-1.0850;-194.3473;-92.7215;3.3670;2.7089;5.0723
353;-18.2904;-210.5587;-111.3759;8.6467;0.9089;0.3574
354;-30.2820;-221.1079;-122.6554;11.5201;1.5395;0.1157
355;0.5271;-189.7214;-90.7422;11.0032;1.9642;-0.1534
356;-18.0684;-206.8936;-110.4922;14.1588;0.8811;2.2365
357;42.8361;-144.4227;-50.6728;16.4486;2.2773;1.3724
358;7.4581;-179.9926;-85.0377;10.3319;2.1674;1.7930
359;7.5707;-177.4933;-84.8531;13.6032;2.8203;2.1148
360;9.7703;-172.4270;-80.9103;17.1535;5.0369;2.5742
361;-6.4014;-185.6758;-93.9812;20.6276;3.4046;3.1001
362;-23.3504;-201.0138;-113.1993;21.3838;1.6748;4.5668
