Element;X;Y;Z;XY;YZ;XZ
163;1.3213;-1.3246;0.0032;0.1985;-0.1002;0.1176
164;1.4120;-1.4284;0.0128;0.0714;-0.0865;0.1196
165;1.4197;-1.4295;0.0075;-0.1125;-0.0743;0.0981
166;1.3653;-1.3696;0.0021;-0.2718;-0.0856;0.0657
167;1.3119;-1.3152;0.0019;-0.3726;-0.0942;0.0398
168;1.2780;-1.2810;0.0009;-0.4101;-0.0998;0.0219
169;1.2638;-1.2615;-0.0028;-0.3969;-0.1013;0.0101
170;1.2532;-1.2519;-0.0002;-0.3406;-0.0981;0.0395
171;1.2518;-1.2547;0.0026;-0.2715;-0.1000;0.0601
172;1.2515;-1.2507;0.0005;-0.2004;-0.0899;0.0707
173;1.2504;-1.2494;-0.0018;-0.1354;-0.0806;0.0850
174;1.2503;-1.2455;-0.0040;-0.0823;-0.0823;0.1039
175;1.2473;-1.2477;-0.0014;-0.0355;-0.0866;0.1183
176;1.2398;-1.2383;-0.0027;-0.0024;-0.0894;0.1273
177;1.2308;-1.2270;-0.0042;0.0216;-0.0877;0.1155
178;1.2352;-1.2394;0.0031;0.0335;-0.0888;0.0935
179;1.2545;-1.2571;0.0020;0.0325;-0.0880;0.0722
180;1.2963;-1.2897;-0.0078;-0.0069;-0.0751;0.0472
181;1.3718;-1.3608;-0.0142;-0.0851;-0.0554;0.0232
182;1.4360;-1.4157;-0.0222;-0.1687;-0.0456;-0.0107
183;1.5248;-1.4863;-0.0401;-0.1939;-0.0139;-0.0478
186;1.3453;-1.3429;-0.0015;0.1957;-0.0331;0.0394
187;1.4149;-1.4188;-0.0010;0.0722;-0.0390;0.0301
188;1.4121;-1.4234;0.0091;-0.1214;-0.0377;0.0045
189;1.3621;-1.3780;0.0132;-0.2811;-0.0441;-0.0143
190;1.3186;-1.3305;0.0100;-0.3555;-0.0531;0.0013
191;1.2874;-1.3001;0.0107;-0.3764;-0.0471;0.0183
192;1.2681;-1.2773;0.0087;-0.3553;-0.0360;0.0259
193;1.2562;-1.2548;-0.0019;-0.3031;-0.0369;0.0308
194;1.2554;-1.2460;-0.0095;-0.2371;-0.0380;0.0266
195;1.2544;-1.2466;-0.0076;-0.1733;-0.0315;0.0128
196;1.2525;-1.2487;-0.0037;-0.1157;-0.0281;0.0038
197;1.2507;-1.2523;0.0011;-0.0671;-0.0304;-0.0020
198;1.2460;-1.2523;0.0043;-0.0147;-0.0285;-0.0007
199;1.2319;-1.2361;0.0024;0.0201;-0.0246;0.0022
200;1.2207;-1.2205;-0.0015;0.0450;-0.0297;0.0058
201;1.2308;-1.2225;-0.0072;0.0599;-0.0346;0.0127
202;1.2469;-1.2371;-0.0124;0.0586;-0.0318;0.0033
203;1.2886;-1.2697;-0.0205;0.0147;-0.0205;-0.0183
204;1.3718;-1.3394;-0.0336;-0.0725;-0.0122;-0.0306
205;1.4355;-1.3926;-0.0462;-0.1720;-0.0173;-0.0512
206;1.5325;-1.4782;-0.0568;-0.1819;-0.0128;-0.0275
209;1.3451;-1.3429;-0.0005;0.2020;0.0192;-0.0306
210;1.4181;-1.4155;-0.0078;0.0815;0.0262;-0.0391
211;1.4153;-1.4252;0.0076;-0.1139;0.0296;-0.0236
212;1.3649;-1.3837;0.0166;-0.2734;0.0277;-0.0053
213;1.3239;-1.3384;0.0126;-0.3490;0.0253;-0.0152
214;1.2917;-1.3056;0.0124;-0.3668;0.0257;-0.0354
215;1.2702;-1.2756;0.0041;-0.3393;0.0238;-0.0450
216;1.2599;-1.2532;-0.0066;-0.2936;0.0329;-0.0474
217;1.2582;-1.2546;-0.0038;-0.2312;0.0397;-0.0333
218;1.2544;-1.2547;-0.0013;-0.1690;0.0396;-0.0150
219;1.2492;-1.2494;0.0006;-0.1166;0.0370;-0.0018
220;1.2461;-1.2526;0.0042;-0.0699;0.0361;-0.0022
221;1.2426;-1.2446;0.0010;-0.0179;0.0370;-0.0041
222;1.2287;-1.2283;-0.0021;0.0170;0.0357;-0.0121
223;1.2166;-1.2155;-0.0018;0.0474;0.0320;-0.0313
224;1.2266;-1.2205;-0.0061;0.0647;0.0226;-0.0430
225;1.2457;-1.2316;-0.0156;0.0646;0.0167;-0.0340
226;1.2910;-1.2654;-0.0263;0.0243;0.0156;-0.0252
227;1.3705;-1.3363;-0.0346;-0.0626;0.0089;-0.0070
228;1.4352;-1.4002;-0.0378;-0.1643;0.0022;0.0192
229;1.5347;-1.4905;-0.0456;-0.1834;-0.0129;0.0162
232;1.3182;-1.3223;0.0035;0.2002;0.0870;-0.0780
233;1.4126;-1.4303;0.0126;0.0888;0.0793;-0.0741
234;1.4235;-1.4313;0.0051;-0.0977;0.0747;-0.0497
235;1.3688;-1.3755;0.0039;-0.2618;0.0807;-0.0144
236;1.3171;-1.3249;0.0059;-0.3605;0.0833;0.0051
237;1.2843;-1.2860;-0.0004;-0.3862;0.0880;0.0061
238;1.2655;-1.2614;-0.0032;-0.3675;0.0936;0.0099
239;1.2582;-1.2572;0.0008;-0.3175;0.1024;-0.0049
240;1.2581;-1.2602;0.0029;-0.2495;0.1053;-0.0304
241;1.2544;-1.2632;0.0063;-0.1844;0.0927;-0.0565
242;1.2476;-1.2523;0.0055;-0.1325;0.0827;-0.0756
243;1.2438;-1.2446;0.0002;-0.0864;0.0844;-0.0976
244;1.2391;-1.2378;-0.0032;-0.0409;0.0862;-0.1016
245;1.2321;-1.2289;-0.0042;-0.0085;0.0871;-0.1045
246;1.2262;-1.2262;-0.0019;0.0120;0.0859;-0.0835
247;1.2323;-1.2320;0.0005;0.0246;0.0825;-0.0549
248;1.2530;-1.2564;0.0017;0.0283;0.0743;-0.0383
249;1.2996;-1.2923;-0.0097;0.0014;0.0577;-0.0074
250;1.3740;-1.3516;-0.0244;-0.0632;0.0399;0.0147
251;1.4387;-1.4139;-0.0268;-0.1416;0.0264;0.0300
252;1.5247;-1.4918;-0.0326;-0.1874;-0.0043;0.0682
301;1.2540;-1.2744;0.0132;0.1293;-0.0622;0.0726
302;1.2465;-1.2562;0.0100;0.0967;-0.0915;0.1045
303;1.2865;-1.2967;0.0068;0.1033;-0.0921;0.1440
304;1.3364;-1.3394;-0.0004;0.0810;-0.0816;0.1790
305;1.3634;-1.3616;-0.0057;0.0592;-0.0754;0.1842
306;1.3838;-1.3819;-0.0043;0.0403;-0.0660;0.1909
307;1.3873;-1.3874;-0.0043;0.0320;-0.0726;0.1984
308;1.3766;-1.3752;-0.0050;0.0162;-0.0797;0.2172
309;1.3656;-1.3683;-0.0009;0.0068;-0.0741;0.2162
310;1.3518;-1.3564;0.0015;0.0052;-0.0743;0.2047
311;1.3322;-1.3336;-0.0023;0.0036;-0.0775;0.2175
312;1.3168;-1.3091;-0.0093;0.0023;-0.0752;0.2238
313;1.2989;-1.2942;-0.0070;-0.0000;-0.0750;0.2099
314;1.2807;-1.2787;-0.0046;-0.0032;-0.0810;0.1978
315;1.2716;-1.2651;-0.0084;-0.0049;-0.0836;0.1817
316;1.2678;-1.2683;-0.0028;-0.0187;-0.0776;0.1589
317;1.2753;-1.2829;0.0038;-0.0234;-0.0769;0.1314
318;1.2775;-1.2786;-0.0024;-0.0088;-0.0785;0.0703
319;1.2670;-1.2571;-0.0139;0.0022;-0.0737;0.0234
320;1.2994;-1.2634;-0.0366;0.0298;-0.0337;0.0190
321;1.3784;-1.3162;-0.0744;-0.0097;0.0284;0.0536
324;1.2660;-1.3039;0.0291;0.1335;-0.0103;0.0301
325;1.2540;-1.2825;0.0287;0.1133;-0.0335;0.0275
326;1.2907;-1.3214;0.0267;0.1325;-0.0346;0.0273
327;1.3363;-1.3672;0.0279;0.1118;-0.0258;0.0159
328;1.3616;-1.3942;0.0290;0.0716;-0.0222;0.0184
329;1.3760;-1.4075;0.0278;0.0453;-0.0229;0.0454
330;1.3828;-1.4082;0.0223;0.0362;-0.0277;0.0577
331;1.3772;-1.3946;0.0144;0.0353;-0.0338;0.0650
332;1.3625;-1.3728;0.0075;0.0362;-0.0369;0.0674
333;1.3476;-1.3558;0.0055;0.0419;-0.0317;0.0610
334;1.3274;-1.3349;0.0050;0.0500;-0.0288;0.0416
335;1.3112;-1.3193;0.0059;0.0492;-0.0302;0.0280
336;1.2937;-1.2981;0.0037;0.0414;-0.0312;0.0317
337;1.2740;-1.2773;0.0020;0.0336;-0.0332;0.0389
338;1.2644;-1.2672;0.0016;0.0286;-0.0286;0.0436
339;1.2603;-1.2557;-0.0086;0.0192;-0.0261;0.0471
340;1.2740;-1.2518;-0.0237;0.0122;-0.0277;0.0354
341;1.2795;-1.2424;-0.0395;0.0125;-0.0273;0.0373
342;1.2672;-1.2132;-0.0581;0.0152;-0.0268;0.0360
343;1.3194;-1.2386;-0.0806;0.0516;-0.0027;0.0152
344;1.4090;-1.3082;-0.1110;-0.0023;0.0247;0.0028
347;1.2657;-1.3122;0.0375;0.1332;0.0172;-0.0146
348;1.2533;-1.2808;0.0278;0.1217;0.0448;-0.0081
349;1.2899;-1.3161;0.0227;0.1394;0.0373;-0.0165
350;1.3365;-1.3710;0.0313;0.1150;0.0324;-0.0015
351;1.3638;-1.4008;0.0337;0.0763;0.0379;-0.0137
352;1.3773;-1.4093;0.0276;0.0465;0.0372;-0.0316
353;1.3831;-1.4051;0.0196;0.0339;0.0296;-0.0445
354;1.3752;-1.3935;0.0154;0.0396;0.0287;-0.0506
355;1.3607;-1.3797;0.0162;0.0436;0.0379;-0.0537
356;1.3470;-1.3551;0.0068;0.0456;0.0399;-0.0465
357;1.3286;-1.3330;0.0013;0.0563;0.0374;-0.0277
358;1.3110;-1.3163;0.0053;0.0526;0.0325;-0.0195
359;1.2924;-1.2972;0.0029;0.0483;0.0256;-0.0295
360;1.2768;-1.2750;-0.0027;0.0445;0.0281;-0.0362
361;1.2682;-1.2658;-0.0047;0.0393;0.0308;-0.0424
362;1.2606;-1.2556;-0.0084;0.0311;0.0314;-0.0447
