Element;X;Y;Z;XY;YZ;XZ
163;-76.6853;-241.6774;-157.8282;56.9063;-10.4790;-6.1572
164;28.3288;-169.3666;-64.4649;16.3578;-11.3989;5.2662
165;180.5914;-3.4047;92.7129;36.1733;-15.1169;14.2127
166;-15.4629;-200.3113;-101.2737;35.8885;-17.4543;5.8665
167;53.0640;-112.2934;-23.4389;55.9086;-14.4622;4.9928
168;178.2307;1.1150;92.4336;44.4916;-18.0871;6.6787
169;126.0445;-57.3384;37.4624;36.4358;-20.5233;6.4933
170;154.9313;-20.8400;70.1195;41.9423;-23.6799;12.7047
171;42.3230;-134.3315;-41.9682;37.6502;-25.2136;18.6531
172;131.5220;-50.8669;53.0754;29.5067;-22.0983;18.6352
173;-1.0448;-191.9262;-82.6213;4.5742;-24.4753;20.3805
174;83.1993;-107.0872;5.3525;-3.1156;-26.7967;18.1275
175;-95.0808;-269.6068;-163.8241;-46.1739;-13.8272;12.0524
176;-65.5487;-219.9448;-121.5620;-60.4773;-16.9273;3.7224
177;-225.4326;-351.0573;-271.4095;-69.7449;-24.6795;5.5888
178;-196.5087;-335.2481;-252.4924;-60.1744;-40.3961;2.7744
179;-260.7933;-377.0605;-315.2260;-80.3010;-18.5385;5.6857
180;-288.7812;-388.5594;-336.3840;-84.7316;-21.8071;-1.8242
181;-73.3282;-141.6654;-108.9101;-90.9265;-13.7732;-9.5118
182;-370.2271;-415.2967;-390.4859;-97.5069;-12.2765;6.3630
183;-349.4461;-373.1478;-366.0740;-99.7788;-9.8023;2.8956
186;78.2174;-101.2311;-5.3456;45.4409;-0.9086;-8.9181
187;-37.2686;-228.8979;-132.2576;31.7945;-4.0685;0.4666
188;82.8345;-102.3432;-0.9578;39.1438;-7.5810;4.4863
189;-50.9200;-239.8912;-138.3515;33.1345;-6.4609;3.3465
190;275.3251;106.2463;192.9685;54.8900;-5.6014;3.9433
191;85.2714;-95.9892;0.6884;43.8594;-3.3847;6.8699
192;-13.5778;-201.5875;-98.1110;36.2700;-4.1542;2.5833
193;212.4382;43.9598;138.4831;53.9693;-9.5577;8.5322
194;23.2505;-162.1263;-56.0886;36.7962;-12.8962;6.1253
195;26.6834;-162.1421;-57.9543;32.2522;-12.0283;7.9277
196;54.4834;-144.2746;-37.8542;11.3207;-10.7250;8.5108
197;-28.9586;-228.0890;-117.6469;-14.1838;-6.5577;3.3901
198;-112.2468;-285.3757;-191.0791;-51.7403;-2.7984;3.1791
199;-54.9139;-222.6249;-137.2570;-52.1794;-5.6399;-0.0958
200;-92.8142;-231.2616;-160.9460;-73.0159;-8.4418;-3.6648
201;-200.4818;-336.1553;-266.5811;-72.5852;-18.1608;2.6590
202;-226.1667;-360.8057;-287.9219;-74.5478;-9.0808;1.3343
203;-190.5082;-305.0345;-239.8880;-80.9824;-12.3808;5.0549
204;-277.7489;-355.2309;-319.7855;-92.2037;-8.0786;-4.9114
205;-211.4877;-243.2994;-240.0361;-98.7305;-11.9842;3.2755
206;-488.9762;-506.8177;-502.8954;-100.2032;-7.7223;4.4837
209;41.5880;-142.8088;-38.3251;38.7427;-11.2685;5.4320
210;-149.3977;-342.7102;-240.6911;28.8549;-3.7509;3.1045
211;5.4573;-181.1561;-92.3429;38.0166;6.7414;2.1817
212;130.1980;-52.8057;39.5587;42.1798;7.2190;2.0598
213;16.6490;-159.6189;-67.6139;45.4536;9.3796;-3.3434
214;125.8226;-48.3972;45.0669;48.5252;9.1235;-6.5064
215;60.4341;-122.6654;-23.5667;41.5426;6.2121;-2.9059
216;257.5069;89.5398;181.0834;54.5051;10.0474;-8.0175
217;-89.1704;-272.7305;-171.5614;39.8013;11.5800;-6.0932
218;20.8882;-164.3010;-57.8586;37.9488;8.0908;-8.0673
219;123.6544;-76.5916;39.5294;5.9476;6.3684;-4.7407
220;-66.6064;-261.7900;-156.5299;-18.5700;10.0390;0.1062
221;-176.5570;-350.5476;-261.4215;-50.2701;10.4819;-1.2962
222;-9.5006;-187.9927;-90.5227;-46.4561;7.6403;-2.0948
223;-148.5987;-294.1301;-212.8373;-69.8179;3.8224;0.3248
224;-112.2256;-249.1897;-174.4228;-73.1203;10.8740;-0.5540
225;-225.7100;-365.7734;-293.5888;-71.3906;6.1815;2.0810
226;-102.2049;-217.6946;-168.4052;-81.8538;5.9738;-1.8981
227;-203.9369;-281.7879;-252.3552;-92.9234;5.2247;1.0283
228;-167.1563;-201.0787;-192.2274;-98.9748;8.6425;-5.2937
229;-674.9486;-690.6099;-684.2224;-100.6419;3.8388;-1.6696
232;-212.9860;-387.2998;-298.9453;46.6590;20.7467;-1.3915
233;17.1942;-175.6635;-81.5570;22.4323;19.0745;-6.4007
234;16.3476;-162.7408;-72.0183;41.7452;15.8416;-12.7303
235;-43.7778;-224.0127;-134.3935;40.9875;18.7380;-7.4835
236;-29.3304;-202.6494;-118.7132;47.7464;20.1222;-3.3718
237;237.9126;66.0101;143.9605;45.9243;24.0183;-10.6519
238;181.9617;16.3764;94.3167;50.9817;26.3465;-7.2518
239;138.4402;-26.0259;55.4401;50.1585;24.9286;-14.8737
240;45.8821;-133.9330;-39.9496;37.8742;23.0496;-9.2463
241;91.4128;-88.9285;2.3636;29.7091;30.7186;-15.8398
242;12.5934;-174.6807;-77.2682;7.7028;28.9128;-22.5952
243;92.7610;-99.8373;14.6226;-13.1562;20.2649;-15.5277
244;-111.3785;-281.6917;-179.2656;-49.1168;17.8315;-11.2629
245;-175.7814;-343.0785;-245.1112;-43.8080;33.7599;-7.9974
246;-96.0897;-232.0548;-157.0994;-70.7418;22.3036;-8.2853
247;-196.1165;-323.2509;-259.5488;-74.0970;24.5626;-1.6280
248;-235.4521;-354.5344;-303.2296;-75.4552;29.7845;-3.5636
249;-289.7814;-391.2919;-342.5912;-81.6196;31.1258;-0.5166
250;-193.0798;-264.1932;-230.0787;-91.2440;24.8265;-1.2404
251;-367.8589;-403.5157;-386.5341;-95.7710;26.3619;-3.3045
252;-448.3491;-466.3099;-457.6559;-99.3605;15.4880;-3.9074
301;-230.2003;-378.2006;-297.2993;68.1515;-8.4667;0.3523
302;-374.3560;-559.5099;-465.2501;38.4984;-12.2810;-1.9859
303;-347.0309;-506.8880;-420.7163;60.6652;-10.8250;3.0515
304;-107.4182;-274.7613;-179.9755;55.1570;-11.1291;0.2743
