Element;X;Y;Z;XY;YZ;XZ
163;25.7052;-151.9312;-71.8623;46.6816;-3.9066;9.9860
164;100.0539;-99.1371;-8.2886;3.1316;-14.7719;5.9627
165;187.7451;-4.0855;100.0716;-27.6211;-5.7083;11.6526
166;-59.9303;-255.6610;-135.8585;-3.0317;6.0577;2.6449
167;27.4910;-162.8326;-53.6699;14.8839;0.5224;-7.2729
168;56.6565;-123.5901;7.1911;13.5468;-0.1325;1.1189
169;7.6412;-155.2565;-30.3774;19.4023;15.6281;4.7005
170;-85.5705;-134.8135;-19.3286;1.4950;-21.7680;14.5557
171;-84.0656;-214.8506;-97.7324;33.2157;2.1587;14.0105
172;-71.5658;-157.7976;-64.0188;66.2494;-0.7658;-3.5060
173;-161.7159;-165.7390;-89.6363;51.3203;5.3374;6.9418
174;-188.7292;-127.5206;-72.3627;22.2169;38.3077;5.6097
175;-239.0994;-192.8289;-131.6741;-60.4286;22.0566;16.0719
176;-146.8315;-156.1248;-116.8387;-46.2432;-12.1965;27.9597
177;-132.3933;-158.6708;-104.3164;-42.5181;-12.7458;2.5934
178;75.7872;-65.3657;-11.8016;-7.6470;-26.9041;-21.8596
179;118.2861;-37.1879;19.1897;-22.6564;-41.8744;-27.5917
180;124.8169;-48.4537;33.4738;11.3166;-23.8868;-37.7317
181;63.3868;-125.4014;-38.9635;-10.0960;-1.0678;-28.0772
182;104.6554;-86.4545;17.7433;29.6459;0.3502;5.5547
183;210.1404;24.1463;115.8519;36.9461;-13.3728;-1.6581
186;21.9832;-147.7042;-62.3612;53.8546;3.9250;9.6992
187;-32.1176;-232.7393;-121.6531;9.3248;1.8742;4.1110
188;255.4739;81.5294;168.4579;-48.4794;-9.1109;13.4743
189;-3.5286;-192.3331;-95.3421;18.0403;3.5796;15.4087
190;17.3847;-176.9647;-81.4156;-4.1771;-8.0363;3.1580
191;53.7240;-115.3728;-59.7754;-8.0226;-29.3628;6.6005
192;45.7348;-83.1755;-5.3305;29.6925;-23.8284;-10.7372
193;13.7672;-108.3570;6.7918;21.9085;2.9897;-18.3372
194;25.7244;-129.1886;-20.0529;36.6917;5.6845;-24.0524
195;-13.0721;-125.3582;-39.0463;67.7032;11.0269;-8.0486
196;-73.6721;-152.1396;-70.2758;57.1208;0.3895;7.3695
197;-11.6639;-84.4010;-3.9842;39.3832;-33.5065;19.0986
198;-69.1388;-81.9946;-42.1805;39.1118;-16.6452;14.3151
199;-3.1161;-66.5538;-33.2036;-15.3295;-0.3700;-17.8809
200;50.2344;-40.6628;-52.2421;-5.7384;-12.1423;2.8540
201;69.7123;1.2127;-25.9598;-17.5583;-4.7864;23.5540
202;111.0548;-35.5484;0.6272;-27.5129;-8.7953;-20.7313
203;146.8852;-26.8657;32.0182;-16.3552;-1.6451;-33.0552
204;258.4971;71.6559;138.3487;11.0964;-4.5043;-20.5970
205;145.6458;-42.4433;21.0536;24.2083;-4.6078;-12.4432
206;-45.3853;-232.0663;-147.0432;36.8702;7.6166;-5.0261
209;1.9974;-170.2220;-85.5186;52.3142;-1.6083;-7.3100
210;65.5780;-132.8213;-46.7470;15.7517;1.4268;-7.7578
211;217.9618;57.0003;123.4789;-58.2798;9.3936;-12.8199
212;39.3034;-155.0738;-47.2726;16.8115;-1.3585;-4.1029
213;66.6890;-127.0797;-10.4295;0.1208;-0.7317;4.5223
214;49.6624;-123.5173;-39.3366;-6.9414;15.7210;-2.8371
215;43.3972;-72.3854;18.8479;16.1824;25.6679;11.2795
216;11.0784;-114.2830;-23.3188;13.3101;0.5326;8.4374
217;-13.3124;-174.6909;-90.3426;33.0689;2.0025;-6.1961
218;3.4138;-120.3891;-67.4200;62.2733;18.2245;-6.7766
219;-50.5953;-143.8850;-60.5097;69.9742;10.0077;-16.3453
220;-40.4144;-79.0214;30.4344;15.4160;38.8681;-8.0710
221;-73.5782;-121.2655;-21.2853;41.6703;16.4657;1.9083
222;-51.3438;-65.8521;-22.5902;26.1735;-11.1968;17.4141
223;11.8750;-0.3875;-29.7817;7.3268;23.4317;-3.0887
224;20.4316;-18.4281;-27.5427;-18.3069;8.6128;-24.6402
225;80.3848;-29.5103;5.8319;-64.3459;6.8093;13.0311
226;136.8314;-19.1857;-6.0184;-34.3129;18.6324;-5.0122
227;238.9040;54.0758;111.9224;12.6015;11.8460;-8.6503
228;150.3506;-42.5688;47.0900;21.4085;6.3364;13.0376
229;-60.9875;-256.6383;-177.2448;19.2904;8.2018;6.9884
232;-30.3458;-216.4586;-124.6516;37.8166;4.6976;-3.1100
233;94.1161;-103.8239;2.1350;7.9209;12.2962;-9.4920
234;112.4663;-73.4839;25.8211;-27.5287;18.2062;-21.4783
235;6.4087;-188.2902;-85.0809;4.8267;11.0877;-7.9090
236;29.1401;-163.5664;-62.8823;8.6795;12.3170;4.7830
237;116.8724;-72.2561;22.9128;-12.0169;-0.6697;-5.3093
238;40.4970;-112.1633;-36.1112;-5.5798;2.5769;-12.7459
239;-13.8964;-156.9062;-54.0362;-22.0926;14.4056;-26.8095
240;-76.0505;-191.8036;-102.4045;47.2585;-6.3803;-26.9996
241;-69.3622;-129.7836;-57.2540;57.4357;-6.5728;-17.4900
242;-151.0221;-153.1943;-59.4887;56.6630;-8.3692;-15.0502
243;-204.7920;-132.6703;-59.7416;-15.2356;-31.6405;-4.1845
244;-217.7881;-181.7747;-118.5139;-47.9879;-6.1066;-1.7270
245;-150.7113;-123.1385;-99.9980;-37.9238;15.1760;-13.1903
246;-58.4086;-130.0085;-119.6926;-28.8288;39.7190;-9.3987
247;149.8635;30.9612;1.9055;-16.7556;32.7253;26.4618
248;149.1663;32.5910;-0.3033;-29.8471;40.0345;23.0299
249;120.3575;-28.5369;-17.3948;-28.3897;3.0265;5.8144
250;174.1425;-0.1581;17.5548;-11.3414;-8.8963;16.0165
