Element;X;Y;Z;XY;YZ;XZ
163;1.3552;-1.3347;-0.0199;0.0324;-0.0699;0.1057
164;1.3877;-1.3790;-0.0140;-0.0618;-0.0671;0.0743
165;1.3634;-1.3669;0.0017;-0.1648;-0.0746;0.0468
166;1.3002;-1.3190;0.0174;-0.2196;-0.0941;-0.0067
167;1.2610;-1.2764;0.0140;-0.2119;-0.0931;-0.0187
168;1.2473;-1.2492;0.0016;-0.1601;-0.0873;-0.0068
169;1.2268;-1.2234;-0.0021;-0.0727;-0.0854;0.0227
170;1.2011;-1.1966;-0.0048;0.0082;-0.0874;0.0699
171;1.1859;-1.1720;-0.0111;0.0711;-0.0927;0.1228
172;1.1813;-1.1788;-0.0038;0.1266;-0.0955;0.1332
173;1.1787;-1.1759;-0.0030;0.1830;-0.1043;0.1594
174;1.1777;-1.1676;-0.0108;0.2246;-0.1102;0.2016
175;1.1883;-1.1762;-0.0120;0.2632;-0.1106;0.2268
176;1.2065;-1.1949;-0.0117;0.2931;-0.1225;0.2245
177;1.2228;-1.2153;-0.0064;0.3221;-0.1382;0.1963
178;1.2410;-1.2400;-0.0018;0.3536;-0.1465;0.1465
179;1.2619;-1.2670;0.0030;0.3749;-0.1355;0.0833
180;1.2916;-1.2837;-0.0102;0.3388;-0.1183;0.0373
181;1.3289;-1.2864;-0.0424;0.2253;-0.1149;0.0537
182;1.3803;-1.3355;-0.0518;-0.0245;-0.0846;0.1383
183;1.5095;-1.4626;-0.0493;-0.2131;0.0138;0.0989
186;1.3970;-1.3846;-0.0134;0.0503;-0.0246;-0.0231
187;1.4045;-1.4050;-0.0007;-0.0375;-0.0155;-0.0180
188;1.3659;-1.3699;0.0022;-0.1377;-0.0264;-0.0128
189;1.3085;-1.3104;0.0009;-0.1927;-0.0381;0.0064
190;1.2724;-1.2815;0.0086;-0.1841;-0.0368;0.0145
191;1.2530;-1.2711;0.0176;-0.1245;-0.0349;0.0225
192;1.2287;-1.2473;0.0195;-0.0346;-0.0242;0.0382
193;1.1990;-1.2158;0.0162;0.0368;-0.0196;0.0382
194;1.1827;-1.1929;0.0111;0.0892;-0.0251;0.0460
195;1.1784;-1.1819;0.0035;0.1423;-0.0294;0.0502
196;1.1808;-1.1811;0.0006;0.2045;-0.0349;0.0521
197;1.1822;-1.1877;0.0041;0.2500;-0.0354;0.0452
198;1.1881;-1.1858;-0.0033;0.3002;-0.0384;0.0457
199;1.2002;-1.1813;-0.0173;0.3404;-0.0420;0.0445
200;1.2139;-1.1921;-0.0218;0.3734;-0.0430;0.0480
201;1.2359;-1.2058;-0.0295;0.4106;-0.0436;0.0672
202;1.2675;-1.2148;-0.0525;0.4369;-0.0372;0.0812
203;1.2934;-1.2347;-0.0592;0.4296;-0.0366;0.1013
204;1.3227;-1.2765;-0.0487;0.3330;-0.0371;0.0938
205;1.3872;-1.3258;-0.0658;0.0476;-0.0218;0.0003
206;1.5499;-1.4140;-0.1388;-0.2247;0.0070;-0.0215
209;1.3942;-1.3923;-0.0047;0.0591;0.0101;0.0426
210;1.4089;-1.4102;-0.0005;-0.0230;0.0157;0.0156
211;1.3671;-1.3633;-0.0045;-0.1276;0.0175;0.0033
212;1.3098;-1.3083;-0.0031;-0.1902;0.0284;-0.0241
213;1.2742;-1.2864;0.0119;-0.1806;0.0354;-0.0275
214;1.2571;-1.2848;0.0282;-0.1132;0.0396;-0.0201
