Element;X;Y;Z;XY;YZ;XZ
163;-234.8073;-426.6378;-340.3672;-11.0492;4.2439;-0.8791
164;-37.4002;-217.5623;-105.2716;-9.0028;7.6434;0.3797
165;44.4599;-136.1942;-19.7113;-15.6410;-9.0580;-6.4745
166;51.2916;-96.8871;-16.2195;-30.6514;-39.0617;-0.2722
167;22.8720;-92.5269;-47.2752;-25.0395;-33.2665;-5.8627
168;72.3374;-100.6859;-39.8516;-1.4144;-28.9808;-12.4668
169;94.6614;-66.9302;-21.3635;19.9156;-23.2939;-3.6528
170;60.7690;-47.4698;-48.8777;52.3701;-30.6754;-12.3200
171;25.7252;-16.8880;-50.3983;38.1449;-48.1089;0.7246
172;-46.3304;-43.0290;-78.2557;65.2985;-29.8203;2.1819
173;-122.7561;-80.0171;-127.8336;25.8228;-18.3545;0.4671
174;-76.6948;-114.9765;-105.6649;18.0794;20.8176;0.0472
175;-101.7459;-92.0636;-103.6504;14.7049;26.7120;-0.9826
176;19.0998;-126.8894;-76.5381;-47.7095;20.8043;-29.5014
177;-6.4845;-161.6859;-106.3363;43.3909;-1.5041;10.3559
178;-31.8085;-136.6036;-57.4485;53.8986;-14.5348;42.4735
179;26.8706;-104.2568;-27.3123;49.5085;-34.7408;30.1782
180;52.2187;-106.7494;6.1876;40.8048;-24.5103;13.6090
181;170.1714;-29.1004;90.3167;2.2157;-3.0711;-2.0083
182;133.8827;-66.3717;37.3438;-4.2880;9.1290;-8.7668
183;-141.0143;-334.8092;-252.7715;14.4100;21.3302;2.0230
186;-79.7198;-267.3538;-178.3330;-20.3712;6.7755;-9.5744
187;-50.7540;-234.1140;-153.3872;-17.8761;13.3885;10.4333
188;85.3580;-86.5914;-17.8982;-30.0096;7.7579;0.8866
189;44.3654;-67.8559;-3.4572;-39.9888;-21.0771;-4.8884
190;-1.6421;-166.7156;-66.3510;-33.5954;-16.1844;-8.3156
191;55.9401;-122.7909;-15.2582;15.7469;3.8139;5.9180
192;-5.3049;-159.4717;-44.6842;28.2062;-6.0133;2.8204
193;26.8331;-75.7831;-11.5972;66.5611;-21.7901;-8.8314
194;-41.7106;-15.0437;-2.4624;36.0848;-11.5321;-11.5574
195;-71.1034;-93.5524;-87.5323;55.9655;-9.9317;-4.0680
196;-48.7780;-17.4479;-40.1103;15.8731;-14.9275;-8.6583
197;-0.5000;-44.8841;-55.4809;28.7846;-25.4161;-19.5274
198;-134.3530;-83.0204;-112.3611;10.2827;-35.9800;-0.9772
199;122.3635;-47.3151;-2.5008;-28.0448;-12.4314;-10.6854
200;16.1578;-165.5751;-82.7511;10.3132;-0.8796;-6.1328
201;3.6826;-72.8041;16.5635;71.5011;-18.2619;11.7569
202;-14.2751;-124.5613;-33.1232;72.0488;-10.4289;7.6421
203;89.5078;-71.0159;27.9846;47.5719;4.9953;-14.3759
204;123.7515;-76.1004;33.0925;-2.7553;2.2743;-5.7326
205;14.6642;-185.0022;-78.5792;10.9460;-8.9267;-5.2627
