Element;X;Y;Z;XY;YZ;XZ
163;0.4045;-0.3942;-0.0116;-0.5069;0.0107;-0.0210
164;0.3910;-0.3836;-0.0084;-0.3939;-0.0058;-0.0262
165;0.3877;-0.3869;-0.0018;-0.3010;-0.0232;-0.0449
166;0.3883;-0.3882;-0.0009;-0.1786;-0.0345;-0.0558
167;0.3851;-0.3848;-0.0018;-0.0603;-0.0454;-0.0673
168;0.3741;-0.3715;-0.0039;0.0443;-0.0477;-0.0732
169;0.3601;-0.3589;-0.0020;0.1420;-0.0445;-0.0772
170;0.3436;-0.3444;0.0001;0.2020;-0.0457;-0.0787
171;0.3286;-0.3257;-0.0040;0.2518;-0.0422;-0.0806
172;0.3179;-0.3143;-0.0044;0.2915;-0.0368;-0.0857
173;0.3054;-0.3029;-0.0034;0.3285;-0.0361;-0.0889
174;0.2995;-0.2953;-0.0052;0.3475;-0.0345;-0.0888
175;0.2953;-0.2905;-0.0057;0.3617;-0.0341;-0.0896
176;0.2899;-0.2859;-0.0051;0.3644;-0.0367;-0.0888
177;0.2877;-0.2831;-0.0055;0.3628;-0.0368;-0.0883
178;0.2890;-0.2849;-0.0051;0.3642;-0.0365;-0.0886
179;0.2896;-0.2874;-0.0032;0.3579;-0.0395;-0.0840
180;0.2873;-0.2846;-0.0037;0.3297;-0.0423;-0.0761
181;0.2814;-0.2794;-0.0032;0.2940;-0.0442;-0.0621
182;0.2763;-0.2781;0.0005;0.2336;-0.0471;-0.0444
183;0.2742;-0.2805;0.0049;0.1085;-0.0337;-0.0232
186;0.4162;-0.3888;-0.0283;-0.4986;-0.0015;-0.0193
187;0.3914;-0.3725;-0.0200;-0.3898;-0.0101;-0.0298
188;0.3873;-0.3726;-0.0158;-0.3015;-0.0095;-0.0292
189;0.3852;-0.3770;-0.0095;-0.1893;-0.0126;-0.0347
190;0.3847;-0.3812;-0.0047;-0.0739;-0.0203;-0.0407
191;0.3768;-0.3755;-0.0024;0.0449;-0.0201;-0.0340
192;0.3593;-0.3556;-0.0047;0.1528;-0.0171;-0.0330
193;0.3423;-0.3349;-0.0078;0.2041;-0.0187;-0.0358
194;0.3286;-0.3224;-0.0069;0.2429;-0.0147;-0.0404
195;0.3164;-0.3109;-0.0063;0.2872;-0.0111;-0.0421
196;0.3050;-0.3015;-0.0046;0.3250;-0.0109;-0.0439
197;0.3006;-0.2985;-0.0029;0.3419;-0.0081;-0.0441
198;0.2965;-0.2952;-0.0022;0.3611;-0.0090;-0.0405
199;0.2904;-0.2889;-0.0025;0.3585;-0.0112;-0.0376
200;0.2854;-0.2849;-0.0013;0.3597;-0.0116;-0.0351
201;0.2893;-0.2907;0.0004;0.3627;-0.0119;-0.0340
202;0.2900;-0.2919;0.0009;0.3593;-0.0104;-0.0313
203;0.2895;-0.2938;0.0034;0.3319;-0.0124;-0.0225
204;0.2844;-0.2922;0.0069;0.2983;-0.0155;-0.0169
205;0.2796;-0.2906;0.0099;0.2405;-0.0128;-0.0105
206;0.2814;-0.2941;0.0112;0.1113;-0.0079;-0.0092
209;0.4182;-0.3922;-0.0270;-0.4983;-0.0045;0.0201
210;0.3933;-0.3732;-0.0212;-0.3896;0.0055;0.0296
211;0.3888;-0.3726;-0.0175;-0.3001;0.0103;0.0294
212;0.3862;-0.3767;-0.0109;-0.1864;0.0131;0.0347
213;0.3849;-0.3812;-0.0050;-0.0706;0.0186;0.0417
214;0.3758;-0.3757;-0.0011;0.0475;0.0188;0.0345
215;0.3580;-0.3560;-0.0030;0.1506;0.0174;0.0344
216;0.3418;-0.3343;-0.0079;0.2015;0.0175;0.0342
217;0.3288;-0.3234;-0.0063;0.2405;0.0139;0.0396
218;0.3159;-0.3125;-0.0042;0.2866;0.0118;0.0424
219;0.3038;-0.3006;-0.0043;0.3245;0.0118;0.0447
220;0.3004;-0.2988;-0.0024;0.3413;0.0102;0.0461
221;0.2967;-0.2955;-0.0020;0.3593;0.0095;0.0406
222;0.2899;-0.2890;-0.0019;0.3564;0.0108;0.0378
223;0.2852;-0.2855;-0.0006;0.3601;0.0107;0.0344
224;0.2898;-0.2909;0.0003;0.3607;0.0108;0.0330
225;0.2898;-0.2913;0.0004;0.3575;0.0121;0.0291
226;0.2896;-0.2936;0.0029;0.3328;0.0113;0.0216
227;0.2844;-0.2925;0.0072;0.3008;0.0127;0.0150
228;0.2799;-0.2912;0.0103;0.2406;0.0129;0.0109
229;0.2808;-0.2941;0.0120;0.1111;0.0094;0.0105
232;0.4066;-0.3944;-0.0134;-0.5079;-0.0099;0.0303
233;0.3935;-0.3837;-0.0106;-0.3952;0.0040;0.0242
234;0.3900;-0.3885;-0.0025;-0.2991;0.0219;0.0453
235;0.3885;-0.3873;-0.0020;-0.1759;0.0333;0.0600
236;0.3849;-0.3836;-0.0026;-0.0566;0.0427;0.0692
237;0.3730;-0.3710;-0.0031;0.0467;0.0447;0.0720
238;0.3587;-0.3585;-0.0010;0.1372;0.0430;0.0753
239;0.3434;-0.3452;0.0007;0.2019;0.0449;0.0779
240;0.3295;-0.3270;-0.0035;0.2505;0.0420;0.0818
241;0.3179;-0.3144;-0.0043;0.2923;0.0390;0.0872
242;0.3045;-0.3019;-0.0036;0.3312;0.0382;0.0893
243;0.2990;-0.2947;-0.0053;0.3473;0.0365;0.0891
244;0.2943;-0.2902;-0.0050;0.3595;0.0349;0.0893
245;0.2895;-0.2865;-0.0040;0.3608;0.0352;0.0869
246;0.2880;-0.2843;-0.0046;0.3612;0.0347;0.0878
247;0.2899;-0.2860;-0.0048;0.3594;0.0370;0.0865
248;0.2899;-0.2873;-0.0037;0.3544;0.0411;0.0843
249;0.2886;-0.2854;-0.0040;0.3302;0.0418;0.0783
250;0.2814;-0.2793;-0.0033;0.2976;0.0410;0.0640
251;0.2772;-0.2790;0.0006;0.2330;0.0440;0.0436
252;0.2737;-0.2812;0.0061;0.1084;0.0323;0.0230
301;0.6429;-0.6245;-0.0189;-0.2706;0.0074;-0.0308
302;0.5996;-0.5876;-0.0127;-0.3193;-0.0028;-0.0458
303;0.5736;-0.5761;0.0020;-0.2713;-0.0200;-0.0686
304;0.5551;-0.5587;0.0024;-0.2047;-0.0340;-0.0952
305;0.5357;-0.5354;-0.0009;-0.1346;-0.0343;-0.1092
306;0.5180;-0.5181;-0.0005;-0.0760;-0.0334;-0.1181
307;0.4925;-0.4956;0.0019;-0.0143;-0.0371;-0.1160
308;0.4689;-0.4715;0.0015;0.0594;-0.0366;-0.1160
309;0.4476;-0.4457;-0.0024;0.1248;-0.0374;-0.1106
310;0.4181;-0.4183;-0.0007;0.1839;-0.0390;-0.1114
311;0.3879;-0.3897;0.0008;0.2382;-0.0349;-0.1098
312;0.3599;-0.3596;-0.0011;0.2755;-0.0332;-0.1027
313;0.3309;-0.3301;-0.0015;0.2991;-0.0336;-0.0978
314;0.3091;-0.3075;-0.0023;0.3163;-0.0329;-0.0932
315;0.2954;-0.2940;-0.0024;0.3171;-0.0340;-0.0908
316;0.2868;-0.2850;-0.0027;0.3080;-0.0357;-0.0901
317;0.2793;-0.2787;-0.0017;0.2837;-0.0351;-0.0872
318;0.2678;-0.2684;-0.0008;0.2414;-0.0382;-0.0753
319;0.2514;-0.2512;-0.0011;0.1737;-0.0405;-0.0625
320;0.2265;-0.2277;-0.0001;0.0849;-0.0391;-0.0406
321;0.1816;-0.1858;0.0033;-0.0272;-0.0272;-0.0169
324;0.6451;-0.6025;-0.0431;-0.2687;0.0069;-0.0255
325;0.6040;-0.5724;-0.0330;-0.3270;-0.0033;-0.0422
326;0.5720;-0.5469;-0.0265;-0.2837;-0.0058;-0.0481
327;0.5543;-0.5423;-0.0129;-0.2249;-0.0139;-0.0516
328;0.5439;-0.5435;-0.0015;-0.1606;-0.0142;-0.0551
329;0.5251;-0.5278;0.0015;-0.0986;-0.0101;-0.0441
330;0.4946;-0.4966;0.0010;-0.0486;-0.0132;-0.0417
331;0.4713;-0.4711;-0.0015;0.0316;-0.0168;-0.0423
332;0.4497;-0.4476;-0.0030;0.1131;-0.0173;-0.0484
333;0.4212;-0.4188;-0.0033;0.1820;-0.0152;-0.0479
334;0.3948;-0.3915;-0.0037;0.2398;-0.0149;-0.0407
335;0.3631;-0.3605;-0.0035;0.2830;-0.0129;-0.0410
336;0.3332;-0.3302;-0.0037;0.3022;-0.0115;-0.0394
337;0.3127;-0.3096;-0.0038;0.3202;-0.0119;-0.0385
338;0.2985;-0.2962;-0.0035;0.3207;-0.0121;-0.0366
339;0.2906;-0.2896;-0.0018;0.3124;-0.0118;-0.0294
340;0.2841;-0.2841;-0.0011;0.2895;-0.0117;-0.0279
341;0.2730;-0.2738;-0.0000;0.2452;-0.0103;-0.0200
342;0.2585;-0.2635;0.0037;0.1766;-0.0096;-0.0160
343;0.2372;-0.2472;0.0087;0.0833;-0.0099;-0.0077
344;0.1885;-0.2004;0.0106;-0.0397;-0.0052;-0.0061
