Element;X;Y;Z;XY;YZ;XZ
163;1.0312;-1.0222;-0.0145;-0.0152;-0.0091;0.0251
164;1.0231;-1.0193;-0.0045;0.0241;-0.0293;-0.0307
165;0.9742;-0.9705;-0.0061;-0.0085;-0.0513;-0.0692
166;0.9207;-0.9165;-0.0058;-0.0410;-0.0666;-0.0676
167;0.8731;-0.8679;-0.0058;-0.0509;-0.0856;-0.0802
168;0.8349;-0.8279;-0.0081;-0.0249;-0.0870;-0.0890
169;0.8025;-0.7985;-0.0053;0.0453;-0.0789;-0.0811
170;0.7645;-0.7634;-0.0021;0.1001;-0.0763;-0.0802
171;0.7339;-0.7281;-0.0070;0.1540;-0.0742;-0.0739
172;0.7190;-0.7149;-0.0047;0.2019;-0.0758;-0.0679
173;0.7013;-0.7006;-0.0021;0.2501;-0.0785;-0.0617
174;0.6850;-0.6815;-0.0044;0.2777;-0.0776;-0.0511
175;0.6759;-0.6688;-0.0083;0.3028;-0.0797;-0.0406
176;0.6605;-0.6512;-0.0104;0.3273;-0.0914;-0.0350
177;0.6400;-0.6358;-0.0052;0.3626;-0.1021;-0.0297
178;0.6356;-0.6379;0.0006;0.3981;-0.1056;-0.0267
179;0.6469;-0.6539;0.0046;0.4158;-0.1048;-0.0179
180;0.6760;-0.6916;0.0143;0.4289;-0.1037;-0.0231
181;0.7749;-0.7847;0.0075;0.4336;-0.0907;-0.0453
182;0.9635;-0.9517;-0.0119;0.4579;-0.0576;-0.0488
183;1.2121;-1.1952;-0.0213;0.6885;0.0129;0.0389
186;1.0403;-0.9978;-0.0449;0.0186;0.0026;-0.0198
187;1.0246;-0.9982;-0.0281;0.0328;-0.0095;-0.0141
188;0.9665;-0.9564;-0.0127;-0.0409;-0.0266;-0.0131
189;0.9117;-0.9027;-0.0101;-0.0640;-0.0277;-0.0225
190;0.8720;-0.8671;-0.0067;-0.0503;-0.0319;-0.0271
191;0.8342;-0.8316;-0.0024;0.0015;-0.0354;-0.0163
192;0.7974;-0.7940;-0.0052;0.0857;-0.0296;-0.0201
193;0.7573;-0.7478;-0.0109;0.1305;-0.0287;-0.0304
194;0.7308;-0.7223;-0.0092;0.1737;-0.0272;-0.0335
195;0.7181;-0.7105;-0.0092;0.2195;-0.0206;-0.0426
196;0.7004;-0.6919;-0.0093;0.2582;-0.0217;-0.0519
197;0.6908;-0.6837;-0.0078;0.2837;-0.0272;-0.0580
198;0.6779;-0.6767;-0.0030;0.3300;-0.0281;-0.0499
199;0.6520;-0.6533;0.0007;0.3606;-0.0305;-0.0359
200;0.6283;-0.6327;0.0031;0.4028;-0.0338;-0.0270
201;0.6267;-0.6342;0.0061;0.4424;-0.0344;-0.0276
202;0.6434;-0.6528;0.0078;0.4591;-0.0310;-0.0372
203;0.6764;-0.6774;-0.0013;0.4655;-0.0305;-0.0416
204;0.7801;-0.7729;-0.0080;0.4421;-0.0299;-0.0301
205;0.9711;-0.9644;-0.0077;0.4530;-0.0258;-0.0399
206;1.2389;-1.2194;-0.0221;0.7092;0.0033;-0.0804
209;1.0430;-1.0019;-0.0441;0.0141;-0.0025;0.0354
210;1.0242;-0.9932;-0.0322;0.0051;0.0009;0.0313
211;0.9646;-0.9420;-0.0250;-0.0740;0.0210;0.0401
212;0.9081;-0.8961;-0.0132;-0.0819;0.0255;0.0407
213;0.8685;-0.8662;-0.0036;-0.0575;0.0321;0.0400
214;0.8317;-0.8325;0.0003;-0.0020;0.0281;0.0238
215;0.7927;-0.7932;-0.0007;0.0746;0.0227;0.0347
216;0.7531;-0.7460;-0.0085;0.1215;0.0284;0.0333
217;0.7311;-0.7221;-0.0097;0.1661;0.0263;0.0366
218;0.7190;-0.7109;-0.0091;0.2135;0.0224;0.0430
219;0.7001;-0.6901;-0.0107;0.2545;0.0260;0.0494
220;0.6904;-0.6841;-0.0069;0.2800;0.0253;0.0548
221;0.6771;-0.6753;-0.0035;0.3261;0.0262;0.0444
222;0.6497;-0.6512;0.0007;0.3644;0.0342;0.0268
223;0.6290;-0.6350;0.0043;0.4095;0.0366;0.0180
224;0.6273;-0.6339;0.0056;0.4490;0.0369;0.0212
225;0.6463;-0.6498;0.0013;0.4634;0.0297;0.0228
226;0.6840;-0.6799;-0.0061;0.4621;0.0138;0.0254
227;0.7882;-0.7785;-0.0102;0.4439;0.0047;0.0252
228;0.9772;-0.9638;-0.0146;0.4569;0.0031;0.0409
229;1.2356;-1.2174;-0.0220;0.6938;-0.0211;0.0672
232;1.0301;-1.0247;-0.0116;-0.0387;-0.0052;-0.0455
233;1.0239;-1.0141;-0.0107;-0.0545;0.0212;0.0180
234;0.9694;-0.9611;-0.0102;-0.0913;0.0518;0.0843
235;0.9095;-0.8988;-0.0114;-0.0900;0.0627;0.1025
236;0.8627;-0.8548;-0.0091;-0.0852;0.0713;0.1009
237;0.8275;-0.8234;-0.0053;-0.0469;0.0737;0.0930
238;0.7928;-0.7908;-0.0027;0.0227;0.0737;0.0789
