Element;X;Y;Z;XY;YZ;XZ
163;3.7202;-187.8718;-99.7865;4.0417;1.3875;-8.2880
164;61.9046;-125.6487;-47.7709;-2.7170;8.6739;-3.1515
165;-7.6252;-183.6055;-111.7676;-11.2117;11.6421;7.6436
166;-19.8844;-203.2412;-106.4323;-8.3566;8.1641;0.5274
167;-70.9898;-255.4047;-155.8879;1.2355;6.0492;-1.3832
168;-31.7014;-216.1728;-117.9000;-0.2693;1.0634;-2.4660
169;-36.9109;-216.4059;-128.4476;5.0937;1.4392;-1.5331
170;-33.5125;-211.0158;-123.6188;2.9166;3.7522;-6.3861
171;-25.5619;-208.9926;-115.4502;-0.1465;0.1658;-8.9610
172;-1.6116;-183.7605;-90.2341;8.2167;-6.8160;-7.1869
173;-24.6891;-202.6199;-113.2872;10.5882;-11.4310;-12.3142
174;-1.4787;-176.9727;-89.5680;11.7469;-13.8095;-12.1360
175;-2.0130;-176.6233;-88.9714;15.5714;-16.1821;-12.2310
176;-14.2715;-185.2540;-97.6235;20.4792;-17.1355;-13.3905
177;-13.7845;-185.0945;-98.0953;23.2616;-15.4540;-11.0874
178;-25.6221;-195.8255;-109.8913;27.7326;-12.8772;-11.2799
179;-15.7261;-183.2170;-100.9631;30.5293;-13.3885;-11.8334
180;-5.2219;-171.5772;-92.6162;29.7647;-12.4172;-11.6165
181;-36.0253;-201.1818;-118.4045;29.4572;-9.5437;-6.7407
182;-52.5152;-214.8756;-131.2109;26.3166;-7.7302;-2.4646
183;-40.4495;-203.3436;-120.6300;11.8376;-6.3424;-5.0772
186;10.3774;-181.8285;-89.1795;2.7590;4.1767;3.6441
187;15.3472;-173.6842;-77.3900;-3.1117;3.7162;1.7017
188;11.7447;-171.8083;-82.4851;-13.6598;5.9039;1.6179
189;-25.5632;-208.0600;-123.2552;-5.8419;2.8849;2.7741
190;-27.2424;-210.1762;-118.9006;2.2572;-0.3894;-5.5802
191;-22.1286;-204.7538;-110.3243;0.9162;-2.9205;-9.0073
192;-12.9625;-195.2582;-100.1991;0.1884;-6.1641;-9.0014
193;-22.2688;-205.3369;-113.2536;-0.5574;-6.9246;-3.5429
194;-11.3217;-194.2954;-105.9015;5.0624;-4.8654;-3.6192
195;10.1066;-171.8509;-85.9532;9.8432;-2.9273;-3.0448
196;-7.6979;-189.0218;-103.4010;10.2772;-3.5106;-2.9031
197;-3.4834;-181.9695;-98.6128;17.3720;-4.0756;-2.2964
198;-0.0441;-174.7290;-92.1538;20.8860;-4.5244;-3.2745
199;-9.4673;-182.3582;-97.5666;23.2028;-7.5264;-2.3181
200;-8.0175;-180.5563;-96.2977;24.6497;-6.3314;-5.9124
201;-20.1815;-193.4998;-108.8763;26.8302;-4.9451;-5.5041
202;-30.1277;-198.8221;-113.3957;33.1739;-4.8656;-2.7198
203;-3.8910;-172.4566;-84.4206;31.8803;-4.6836;-1.9004
204;-33.2161;-201.9907;-118.1407;28.0169;-3.1582;-2.9900
205;-31.7873;-196.2074;-110.8594;26.4449;-3.2904;0.0451
206;-80.2177;-245.6821;-156.7297;13.4431;-2.7505;-4.0933
209;0.7528;-191.6584;-97.4174;1.9593;-3.0341;1.6272
210;54.1290;-133.6580;-54.8903;-2.4078;1.6999;7.4309
211;-2.9140;-186.2216;-107.1798;-14.5335;-0.5658;-0.5113
212;-13.7743;-197.7763;-103.0325;-3.1837;0.8317;-3.3192
213;-35.8024;-217.9880;-128.5068;4.6201;2.9449;5.8548
214;-24.6255;-205.8201;-114.7063;-1.3945;3.4659;7.0475
215;-4.2829;-185.9795;-90.2705;-4.3228;6.9645;8.2368
216;-11.4020;-194.5735;-99.7372;1.6650;6.3267;2.3110
217;-23.0618;-206.2222;-115.8985;6.2776;2.4714;3.0963
218;21.7998;-160.0340;-75.2001;7.8883;1.1056;3.5266
219;-4.6708;-186.5623;-99.8793;7.6730;2.7430;0.6062
220;-20.8000;-199.7060;-113.7037;16.3688;4.5752;0.5731
221;6.1235;-167.9760;-85.4217;22.3743;6.9118;2.3913
222;-10.7510;-183.0896;-101.1772;23.3951;8.1913;4.1577
223;-5.1690;-178.0837;-93.2754;24.4490;5.4715;4.4117
224;-20.3650;-193.9093;-106.8561;26.5567;4.2373;5.5290
