Element;X;Y;Z;XY;YZ;XZ
163;0.4654;-0.4440;-0.0213;-1.1830;0.0008;0.0040
164;0.3543;-0.3526;-0.0022;-0.9864;-0.0375;0.0072
165;0.3402;-0.3418;0.0020;-0.8724;-0.0588;0.0085
166;0.3832;-0.3854;0.0034;-0.7842;-0.0767;-0.0077
167;0.4277;-0.4309;0.0039;-0.6737;-0.0862;-0.0224
168;0.4676;-0.4648;-0.0013;-0.5385;-0.0873;-0.0349
169;0.4923;-0.4925;0.0004;-0.3848;-0.0860;-0.0448
170;0.5056;-0.5077;0.0020;-0.2394;-0.0856;-0.0366
171;0.5151;-0.5123;-0.0031;-0.1392;-0.0941;-0.0332
172;0.5202;-0.5163;-0.0037;-0.0383;-0.1011;-0.0308
173;0.5152;-0.5146;-0.0013;0.0506;-0.1064;-0.0288
174;0.5056;-0.5019;-0.0038;0.1130;-0.1110;-0.0187
175;0.4922;-0.4914;-0.0017;0.1688;-0.1144;-0.0134
176;0.4793;-0.4813;0.0009;0.2263;-0.1194;-0.0265
177;0.4709;-0.4701;-0.0006;0.2842;-0.1221;-0.0338
178;0.4576;-0.4579;0.0005;0.3697;-0.1210;-0.0436
179;0.4490;-0.4561;0.0069;0.4944;-0.1131;-0.0583
180;0.4542;-0.4642;0.0105;0.6569;-0.0854;-0.0807
181;0.5059;-0.5119;0.0068;0.8477;-0.0468;-0.0990
182;0.6771;-0.6645;-0.0112;1.1012;0.0225;-0.1099
183;0.8219;-0.8126;-0.0156;1.6509;0.0653;-0.0707
186;0.4709;-0.4467;-0.0242;-1.2118;-0.0166;-0.0350
187;0.3620;-0.3446;-0.0167;-0.9947;-0.0161;-0.0074
188;0.3389;-0.3275;-0.0112;-0.8659;-0.0164;0.0052
189;0.3721;-0.3675;-0.0041;-0.7884;-0.0284;-0.0061
190;0.4106;-0.4083;-0.0019;-0.6683;-0.0310;-0.0125
191;0.4529;-0.4550;0.0021;-0.5309;-0.0348;-0.0195
192;0.4832;-0.4868;0.0036;-0.3857;-0.0344;-0.0227
193;0.4997;-0.5031;0.0027;-0.2392;-0.0365;-0.0228
194;0.5084;-0.5124;0.0040;-0.1286;-0.0389;-0.0257
195;0.5105;-0.5137;0.0029;-0.0280;-0.0418;-0.0230
196;0.5100;-0.5120;0.0017;0.0577;-0.0458;-0.0167
197;0.5011;-0.5040;0.0027;0.1272;-0.0472;-0.0238
198;0.4844;-0.4860;0.0014;0.1948;-0.0486;-0.0258
199;0.4679;-0.4676;-0.0006;0.2373;-0.0502;-0.0197
200;0.4556;-0.4581;0.0027;0.2858;-0.0479;-0.0243
201;0.4458;-0.4536;0.0075;0.3656;-0.0446;-0.0246
202;0.4379;-0.4446;0.0073;0.4729;-0.0383;-0.0233
203;0.4447;-0.4484;0.0040;0.6382;-0.0299;-0.0236
204;0.5048;-0.4997;-0.0034;0.8302;-0.0248;-0.0291
205;0.6903;-0.6691;-0.0198;1.1052;-0.0146;-0.0351
206;0.8454;-0.8121;-0.0350;1.6575;0.0078;-0.0206
209;0.4725;-0.4530;-0.0189;-1.2212;0.0091;0.0244
210;0.3655;-0.3452;-0.0201;-0.9955;0.0124;0.0072
211;0.3388;-0.3270;-0.0115;-0.8702;0.0095;0.0029
212;0.3712;-0.3665;-0.0044;-0.7906;0.0192;0.0042
213;0.4105;-0.4092;-0.0011;-0.6685;0.0296;0.0113
214;0.4537;-0.4579;0.0045;-0.5286;0.0359;0.0174
215;0.4825;-0.4859;0.0034;-0.3854;0.0368;0.0237
216;0.4979;-0.5011;0.0026;-0.2465;0.0377;0.0249
217;0.5097;-0.5146;0.0048;-0.1298;0.0402;0.0282
218;0.5104;-0.5145;0.0039;-0.0196;0.0400;0.0268
219;0.5082;-0.5102;0.0018;0.0629;0.0423;0.0242
220;0.4988;-0.5005;0.0017;0.1342;0.0449;0.0220
221;0.4830;-0.4842;0.0011;0.1975;0.0475;0.0185
222;0.4687;-0.4681;-0.0008;0.2326;0.0502;0.0166
223;0.4585;-0.4592;0.0010;0.2828;0.0496;0.0185
224;0.4492;-0.4563;0.0068;0.3617;0.0462;0.0214
225;0.4382;-0.4450;0.0067;0.4691;0.0380;0.0239
226;0.4435;-0.4458;0.0029;0.6374;0.0301;0.0190
227;0.5063;-0.5018;-0.0021;0.8264;0.0176;0.0257
228;0.6863;-0.6735;-0.0106;1.1011;0.0052;0.0336
229;0.8372;-0.8241;-0.0183;1.6740;-0.0116;0.0268
232;0.4759;-0.4462;-0.0296;-1.1890;-0.0071;-0.0154
233;0.3684;-0.3654;-0.0031;-0.9956;0.0256;-0.0242
234;0.3404;-0.3458;0.0056;-0.8803;0.0488;-0.0078
235;0.3790;-0.3830;0.0056;-0.7918;0.0711;0.0078
236;0.4265;-0.4311;0.0053;-0.6733;0.0832;0.0131
237;0.4700;-0.4690;0.0002;-0.5339;0.0855;0.0279
238;0.4913;-0.4918;0.0002;-0.3891;0.0825;0.0358
239;0.5027;-0.5054;0.0032;-0.2575;0.0831;0.0326
240;0.5165;-0.5161;-0.0010;-0.1376;0.0895;0.0307
241;0.5207;-0.5171;-0.0038;-0.0289;0.0971;0.0265
242;0.5143;-0.5133;-0.0013;0.0592;0.1033;0.0264
243;0.5027;-0.5017;-0.0016;0.1272;0.1102;0.0218
244;0.4883;-0.4862;-0.0026;0.1795;0.1182;0.0233
245;0.4772;-0.4783;0.0000;0.2237;0.1220;0.0343
246;0.4692;-0.4720;0.0027;0.2836;0.1212;0.0367
247;0.4578;-0.4602;0.0022;0.3713;0.1176;0.0457
248;0.4486;-0.4569;0.0084;0.4980;0.1058;0.0612
249;0.4542;-0.4633;0.0090;0.6498;0.0753;0.0896
250;0.5176;-0.5212;0.0050;0.8309;0.0349;0.1100
251;0.6813;-0.6787;-0.0025;1.0907;-0.0286;0.1203
252;0.8131;-0.8125;-0.0034;1.6440;-0.0616;0.0319
301;0.7878;-0.7492;-0.0386;-1.2210;-0.0089;0.0092
302;0.7247;-0.7216;-0.0028;-1.1308;-0.0459;-0.0330
303;0.6899;-0.6957;0.0048;-0.9217;-0.0674;-0.0339
304;0.6783;-0.6851;0.0047;-0.7790;-0.0841;-0.0421
305;0.6698;-0.6756;0.0051;-0.6853;-0.0958;-0.0611
306;0.6592;-0.6680;0.0071;-0.5874;-0.0916;-0.0695
307;0.6620;-0.6684;0.0073;-0.5071;-0.0882;-0.0641
308;0.6615;-0.6658;0.0033;-0.4109;-0.0881;-0.0530
309;0.6585;-0.6628;0.0038;-0.2861;-0.0909;-0.0368
310;0.6450;-0.6534;0.0082;-0.1535;-0.0994;-0.0279
311;0.6271;-0.6328;0.0057;-0.0507;-0.1024;-0.0174
312;0.6219;-0.6258;0.0033;0.0767;-0.1120;-0.0012
313;0.6154;-0.6191;0.0045;0.2323;-0.1241;0.0146
314;0.6031;-0.6060;0.0031;0.3717;-0.1365;0.0207
315;0.5940;-0.6000;0.0066;0.5300;-0.1411;0.0249
316;0.5940;-0.6044;0.0113;0.7108;-0.1269;0.0173
317;0.5967;-0.6127;0.0173;0.8982;-0.0956;-0.0116
318;0.5991;-0.6161;0.0180;1.0885;-0.0531;-0.0583
319;0.6054;-0.6110;0.0056;1.2857;-0.0038;-0.0875
320;0.5887;-0.5667;-0.0200;1.5263;0.0642;-0.0985
321;0.7089;-0.6417;-0.0621;1.6660;0.1035;-0.0618
324;0.7807;-0.7521;-0.0286;-1.2115;-0.0327;-0.0613
325;0.7038;-0.6893;-0.0148;-1.1257;-0.0173;-0.0276
326;0.6701;-0.6646;-0.0057;-0.9323;-0.0196;-0.0204
327;0.6561;-0.6628;0.0065;-0.7968;-0.0406;-0.0251
328;0.6548;-0.6687;0.0139;-0.7018;-0.0479;-0.0277
329;0.6495;-0.6638;0.0149;-0.6046;-0.0343;-0.0209
330;0.6544;-0.6711;0.0165;-0.4979;-0.0326;-0.0131
331;0.6527;-0.6684;0.0158;-0.3944;-0.0398;-0.0150
332;0.6487;-0.6638;0.0137;-0.2706;-0.0378;-0.0164
333;0.6343;-0.6501;0.0145;-0.1441;-0.0376;-0.0130
334;0.6147;-0.6365;0.0204;-0.0325;-0.0393;-0.0065
335;0.6015;-0.6265;0.0233;0.0939;-0.0370;-0.0118
336;0.5896;-0.6146;0.0244;0.2367;-0.0398;-0.0082
337;0.5702;-0.5974;0.0277;0.3937;-0.0461;-0.0046
338;0.5555;-0.5815;0.0261;0.5593;-0.0447;-0.0093
339;0.5531;-0.5761;0.0233;0.7269;-0.0414;-0.0085
340;0.5595;-0.5762;0.0167;0.8969;-0.0306;-0.0107
341;0.5734;-0.5751;0.0020;1.0603;-0.0201;-0.0023
342;0.5982;-0.5833;-0.0176;1.2567;-0.0158;0.0102
343;0.5960;-0.5513;-0.0456;1.5196;-0.0081;0.0205
344;0.6960;-0.6135;-0.0805;1.6408;0.0130;0.0216
347;0.7780;-0.7626;-0.0156;-1.2179;0.0145;0.0441
348;0.7016;-0.6818;-0.0194;-1.1229;0.0119;0.0157
349;0.6707;-0.6650;-0.0058;-0.9395;0.0261;0.0173
350;0.6573;-0.6670;0.0091;-0.8015;0.0359;0.0196
351;0.6552;-0.6714;0.0161;-0.7028;0.0413;0.0273
352;0.6492;-0.6644;0.0151;-0.6059;0.0323;0.0195
353;0.6540;-0.6690;0.0146;-0.4957;0.0306;0.0165
354;0.6543;-0.6704;0.0157;-0.3867;0.0350;0.0223
355;0.6470;-0.6652;0.0169;-0.2682;0.0327;0.0204
356;0.6335;-0.6508;0.0163;-0.1504;0.0357;0.0201
357;0.6158;-0.6357;0.0182;-0.0364;0.0404;0.0136
358;0.6004;-0.6253;0.0232;0.0906;0.0410;0.0164
359;0.5877;-0.6126;0.0242;0.2379;0.0449;0.0102
360;0.5689;-0.5948;0.0259;0.4032;0.0540;0.0067
361;0.5539;-0.5811;0.0277;0.5669;0.0519;0.0108
362;0.5501;-0.5765;0.0275;0.7396;0.0437;0.0107
363;0.5574;-0.5759;0.0195;0.9085;0.0326;0.0176
364;0.5701;-0.5704;0.0001;1.0665;0.0189;0.0155
365;0.5901;-0.5739;-0.0177;1.2644;0.0085;0.0079
366;0.5866;-0.5445;-0.0447;1.5389;-0.0011;0.0069
367;0.6928;-0.6062;-0.0840;1.6361;-0.0166;0.0213
370;0.7725;-0.7391;-0.0334;-1.2263;-0.0046;-0.0253
371;0.7173;-0.7180;0.0016;-1.1430;0.0465;0.0058
372;0.6921;-0.7016;0.0086;-0.9388;0.0739;0.0385
373;0.6815;-0.6937;0.0102;-0.7827;0.0826;0.0464
374;0.6717;-0.6828;0.0104;-0.6825;0.0894;0.0586
375;0.6570;-0.6676;0.0097;-0.5855;0.0888;0.0670
376;0.6611;-0.6669;0.0062;-0.4925;0.0883;0.0595
377;0.6656;-0.6724;0.0055;-0.3900;0.0854;0.0517
378;0.6591;-0.6649;0.0061;-0.2790;0.0873;0.0375
379;0.6472;-0.6546;0.0071;-0.1638;0.0999;0.0308
380;0.6322;-0.6385;0.0056;-0.0456;0.1077;0.0215
381;0.6201;-0.6227;0.0023;0.0722;0.1172;0.0102
382;0.6109;-0.6143;0.0034;0.2287;0.1264;-0.0061
383;0.6005;-0.6017;0.0024;0.3849;0.1348;-0.0122
384;0.5937;-0.5978;0.0051;0.5425;0.1377;-0.0201
385;0.5947;-0.6016;0.0077;0.7148;0.1251;-0.0175
386;0.6014;-0.6114;0.0119;0.8915;0.1078;-0.0049
387;0.5995;-0.6149;0.0158;1.0908;0.0711;0.0397
388;0.5966;-0.5998;0.0024;1.2982;0.0218;0.0741
389;0.5755;-0.5564;-0.0191;1.5531;-0.0351;0.0679
390;0.6911;-0.6239;-0.0594;1.6676;-0.0829;0.0279
439;0.9875;-0.9734;-0.0194;-0.7325;-0.0217;0.0245
440;0.9607;-0.9688;0.0067;-1.0053;-0.0407;-0.0328
441;0.8908;-0.8999;0.0096;-1.0555;-0.0604;-0.0698
442;0.8739;-0.8765;0.0038;-0.9825;-0.0661;-0.0980
443;0.8932;-0.8981;0.0048;-0.8334;-0.0629;-0.0997
444;0.9021;-0.9090;0.0069;-0.6733;-0.0683;-0.0913
445;0.9111;-0.9178;0.0038;-0.4864;-0.0601;-0.0666
446;0.9206;-0.9239;0.0024;-0.2859;-0.0541;-0.0357
447;0.9123;-0.9193;0.0047;-0.1148;-0.0523;-0.0122
