Element;X;Y;Z;XY;YZ;XZ
163;162.2429;-23.5156;57.4929;25.6838;-19.9433;21.8498
164;283.7047;89.3416;171.2100;20.0183;-16.3361;4.2796
165;30.9640;-168.2900;-72.0912;2.0471;-10.5004;12.8227
166;-36.6776;-208.0512;-105.7206;-41.8593;0.2824;5.2609
167;-22.7874;-208.7750;-108.6869;-13.4519;-9.8452;12.9153
168;-25.7960;-195.2376;-110.7885;43.3187;-7.3521;6.3901
169;57.1795;-69.3989;-64.2158;1.5759;-56.2562;11.2313
170;20.9186;-68.6603;-75.2623;32.8273;-64.8615;19.6089
171;-87.3719;-146.4158;-127.9927;69.6658;-47.3705;18.7585
172;-152.9163;-209.2917;-135.8315;79.5878;-1.4516;36.0438
173;-72.7794;-94.2698;23.2654;-1.8404;17.5995;9.4193
174;-193.3342;-150.0956;-57.4969;3.9620;8.3093;57.4124
175;-124.8773;-43.1039;5.1250;-6.3060;-35.6768;46.8962
176;38.2074;-47.9456;-24.9018;-52.7112;11.6310;20.8546
177;113.9727;-36.8404;-18.3106;-46.4272;10.9268;-0.1610
178;37.4142;-117.0528;-132.1628;-1.1913;-1.5355;8.5583
179;115.0726;-14.5902;-61.2949;16.6162;-21.9219;5.0818
180;113.9514;-17.5233;-60.4738;-26.6211;-17.6063;-2.8541
181;173.8474;44.0971;16.8141;-27.7630;-28.3692;16.3681
182;101.7212;-76.9480;-42.3808;-5.2283;-25.9559;-11.3315
183;269.2203;88.9995;137.9098;-22.3173;-29.4007;1.9464
186;168.9432;-30.3429;77.5836;13.3761;-8.3298;2.9027
187;-71.8322;-272.3235;-154.9623;-0.5341;-5.0421;-5.9822
188;124.4788;-63.3697;56.8853;-31.3538;0.7521;4.3862
189;-49.8934;-237.7436;-124.3854;-21.8759;-6.0389;0.8887
190;22.9122;-163.8522;-56.8017;5.1166;1.0215;-9.0205
191;41.8195;-117.6074;-26.1558;50.1262;7.1109;6.1083
192;-25.5702;-116.4993;-25.1352;70.5184;-19.7757;8.3661
193;4.1385;-107.4740;38.1532;44.3414;-13.8294;-22.6443
194;17.1368;-92.3406;30.7813;59.6674;-12.2124;-28.5282
195;-39.0361;-88.2076;13.0680;65.4309;-28.8833;-24.3748
196;-73.8407;-100.8672;6.4302;68.8668;-18.5180;4.7869
197;25.4998;5.5677;102.5778;65.8678;-20.5494;-20.2849
198;-87.7199;-10.6258;16.6789;-0.8963;-7.3847;-10.9365
199;74.9105;-14.0119;65.5528;-65.2629;-40.7724;-7.3648
200;6.5087;-101.8489;-51.6721;-76.6774;-20.4064;-14.5864
201;85.0844;-103.0200;-7.4344;-2.5239;-5.4342;-6.5764
202;99.5746;-71.1726;17.0392;30.2911;-8.4023;30.1872
203;82.0884;-94.8200;-13.1571;-21.7269;-4.0679;27.2904
204;142.9978;-47.6855;17.6593;1.8226;-4.4582;-0.6683
205;84.3790;-97.1329;-69.8225;-11.7051;-4.1794;14.9010
206;109.7365;-91.3428;8.3939;-9.4241;1.5122;2.9656
209;119.0853;-73.7741;56.8874;13.5779;10.3318;-15.0976
210;-4.2181;-204.7719;-86.7388;-1.0223;6.3844;2.4464
211;158.0019;-29.8252;63.0309;-33.9446;-4.5856;6.0239
212;-18.1254;-205.2374;-113.2119;-23.0159;6.9774;-0.6579
213;-15.2171;-198.5314;-105.6900;9.8539;13.4932;1.8363
214;41.2330;-132.5518;-34.3269;33.4691;-2.1155;-4.3972
215;16.1159;-124.6928;-26.3350;50.5850;26.2454;-11.8446
216;47.9968;-63.6846;27.5527;60.7528;34.8293;13.1522
217;-40.8007;-142.1049;-1.4429;57.1830;6.7368;13.3391
218;-64.7507;-117.5756;22.6431;55.6144;29.9866;2.0366
219;-58.4048;-50.6392;72.1174;50.8311;25.1981;-0.4271
220;-138.2806;-79.4832;11.7127;49.8718;29.3803;11.2535
221;-88.8066;12.4217;97.0583;9.1187;16.8819;15.2442
222;27.9182;-65.1332;28.7419;-67.8760;26.7259;24.7522
223;-72.6379;-141.1497;-92.8589;-84.2491;14.7018;18.5768
224;97.9161;-77.5440;-22.8788;-18.7548;17.7903;5.0250
225;116.7178;-66.2744;30.1498;-0.9502;24.1224;-7.2946
226;-22.1865;-209.7027;-117.9219;-8.5822;18.0336;15.3645
227;202.7443;18.1301;97.4141;6.4715;-0.0307;29.0560
228;35.8376;-148.1564;-64.6078;5.8030;-10.5593;33.8215
229;298.0850;105.5163;158.6038;-6.6015;-3.2777;16.1663
232;120.6645;-68.4127;11.5307;24.4242;19.2147;-14.1564
