Element;X;Y;Z;XY;YZ;XZ
163;-1104.2958;-1192.2419;-1137.6556;81.9443;-39.0124;-0.5689
164;-331.4178;-463.1338;-390.2678;67.0349;-36.1014;-7.5964
165;293.0952;123.3151;211.4102;25.4492;-46.7077;13.0125
166;-14.5224;-141.5278;-73.7565;69.6445;-26.9380;8.4055
167;-57.0926;-208.6512;-120.5884;53.2990;-39.5638;3.0765
168;-96.7811;-236.8974;-151.6802;65.4463;-28.4535;-7.6181
169;38.7509;-136.7133;-25.4725;24.4002;-41.4694;-3.4786
170;15.1662;-146.6252;-50.4703;31.6311;-45.4505;1.0011
171;77.7673;-95.4519;0.0984;33.4692;-39.4865;-1.0509
172;289.4691;103.2259;195.2002;23.9115;-30.6331;5.1108
173;54.7484;-137.6064;-36.5114;5.0085;-29.8221;5.9777
174;409.1190;220.7713;320.1422;19.3629;-29.2264;9.9694
175;95.8866;-98.9286;12.6213;-1.8039;-23.6560;9.5166
176;200.7689;13.7279;126.8934;-20.9004;-24.8843;-10.9574
177;202.3928;23.5935;109.1045;-16.9544;-37.1091;-14.6034
178;66.4899;-108.3837;-34.6671;-16.5108;-43.4473;-18.4422
179;26.3524;-138.6976;-75.6591;-34.8372;-41.4513;4.0531
180;232.0781;74.7382;124.3628;-26.7322;-54.6338;-6.2210
181;-53.4169;-200.7506;-145.1478;-55.1886;-38.1190;13.1877
182;623.6381;441.1409;515.6303;-36.2388;-21.1680;5.2032
183;-157.0353;-275.8440;-221.3175;-80.8386;7.4611;8.9989
186;-949.1684;-1082.7977;-988.7374;71.1714;-17.5563;-9.5633
187;-34.0852;-193.3249;-95.9780;57.2489;-11.3152;18.9418
188;79.2463;-103.8969;-1.4451;37.7735;-15.9519;1.7808
189;167.0175;33.3669;109.3537;75.0724;-6.5251;4.8348
190;-22.6888;-177.2368;-83.0268;63.2499;-11.7824;1.4408
191;-34.7681;-200.5820;-95.3390;52.2370;-19.8572;-6.7415
192;-54.5927;-243.9909;-125.8185;28.2355;-16.0769;1.0170
193;-29.9981;-215.6285;-97.3399;25.8957;-7.0271;-3.3486
194;29.5548;-166.3562;-42.9270;19.5220;-3.7791;-1.1655
195;-58.2108;-257.2993;-141.5316;12.5461;-6.6058;-3.2409
196;148.6781;-49.2370;65.1392;13.1997;-7.1223;-3.4075
197;34.7472;-164.6783;-53.3519;11.4170;-5.4164;-7.8142
198;33.0158;-167.2624;-55.5788;-3.1883;-3.9243;-10.5116
199;117.2884;-80.1812;25.0110;-6.3693;-8.3289;-16.2921
200;151.6137;-48.6605;60.0732;5.1553;-11.1986;-2.0692
201;217.2592;18.3318;116.1946;-11.9510;-7.9459;-9.6718
202;21.6191;-169.6608;-92.2427;-18.1953;-12.1113;1.2548
203;-27.5322;-224.9605;-138.5341;-16.6928;-9.7584;2.3740
204;158.2564;-26.2153;27.9096;-29.4205;-4.9292;-6.4038
205;452.8518;282.7252;320.0673;-44.6589;-9.1858;-0.8074
206;-596.0062;-688.8222;-666.9452;-88.3873;6.2916;1.4622
209;-876.5802;-1035.3562;-941.0565;59.6389;9.9268;-13.2823
210;-148.3874;-330.7775;-214.6525;31.7550;14.0969;13.5007
211;243.0652;75.0583;185.2340;49.5050;18.2425;2.3729
212;-38.9428;-162.5150;-91.3855;79.5771;5.1764;-1.5504
213;-76.8910;-218.0566;-129.8136;71.4295;2.7471;-3.5665
214;16.8140;-157.6861;-49.8995;48.8866;8.0068;1.0851
215;62.9396;-132.5297;-13.8597;19.1883;8.7408;-4.1134
216;6.0530;-188.7959;-71.1684;14.2415;8.7373;-2.0571
217;11.8044;-180.9047;-64.4858;23.4445;12.5621;-1.4530
218;76.8308;-119.7940;-4.2624;15.0586;13.9695;-4.7183
219;-8.8334;-204.3819;-94.3210;18.2944;13.6079;-6.1486
220;101.1567;-97.3181;13.3118;12.5261;9.8929;-7.8885
221;48.4167;-152.2981;-49.6042;-0.6487;6.2196;-7.5802
222;294.3415;95.4236;183.1079;4.0691;7.0596;-14.2703
223;147.0481;-50.7498;40.0835;-3.4847;8.9176;-17.7194
224;225.0328;24.9393;121.0137;-10.9875;7.3688;0.3312
225;-35.6533;-233.8907;-145.5544;-15.2488;8.7325;-6.0234
226;226.9012;27.5389;107.6343;-8.6996;4.3816;-7.0180
227;-88.9157;-284.0089;-204.9990;-21.3821;0.5761;5.7087
228;308.3715;119.3810;177.1982;-24.0172;2.3863;15.7491
229;-174.8568;-271.8497;-240.4210;-87.0007;-8.2549;-0.1234
232;-1090.5383;-1203.9851;-1151.2239;76.0942;34.4745;-2.5960
233;-94.4103;-255.2506;-171.1754;44.5426;40.2521;-7.9710
234;89.2597;-81.7590;24.8883;26.8990;44.9867;-0.4310
235;-82.5372;-209.7343;-132.2524;74.5816;22.6235;-5.0066
236;-101.3696;-242.7053;-163.0555;64.2070;32.6222;0.8622
237;-78.3640;-236.5303;-152.4121;47.9802;40.3545;3.8934
