Element;X;Y;Z;XY;YZ;XZ
163;1.3516;-1.3284;-0.0336;-0.0037;-0.1362;0.0464
164;1.2623;-1.2458;-0.0225;-0.2976;-0.1460;0.0145
165;1.2048;-1.1958;-0.0073;-0.4818;-0.1507;-0.0133
166;1.2047;-1.2067;0.0016;-0.5177;-0.1470;0.0125
167;1.1841;-1.2093;0.0237;-0.5211;-0.1328;0.0274
168;1.1557;-1.1855;0.0282;-0.4824;-0.1258;0.0461
169;1.1553;-1.1838;0.0282;-0.4343;-0.1205;0.0768
170;1.1661;-1.1849;0.0184;-0.3888;-0.1228;0.1129
171;1.1696;-1.1817;0.0120;-0.3385;-0.1246;0.1208
172;1.1729;-1.1782;0.0076;-0.2712;-0.1284;0.1280
173;1.1781;-1.1767;-0.0014;-0.2031;-0.1453;0.1622
174;1.1907;-1.1764;-0.0112;-0.1271;-0.1564;0.2224
175;1.2003;-1.1803;-0.0196;-0.0595;-0.1619;0.2597
176;1.2044;-1.1772;-0.0258;0.0033;-0.1755;0.2841
177;1.2079;-1.1785;-0.0277;0.0606;-0.1833;0.3253
178;1.2094;-1.1841;-0.0246;0.1211;-0.1782;0.3133
179;1.2272;-1.1936;-0.0336;0.1678;-0.1577;0.2872
180;1.2631;-1.2187;-0.0429;0.1749;-0.1303;0.2467
181;1.2777;-1.2108;-0.0676;0.1375;-0.1154;0.1679
182;1.3258;-1.2047;-0.1162;0.0514;-0.0896;0.1214
183;1.4668;-1.3391;-0.1291;-0.0249;-0.0613;0.2044
186;1.3620;-1.4024;0.0311;-0.0084;-0.0507;-0.0387
187;1.2444;-1.2767;0.0308;-0.3320;-0.0626;-0.0228
188;1.1786;-1.2137;0.0342;-0.5206;-0.0660;0.0346
189;1.1854;-1.2213;0.0378;-0.5494;-0.0741;0.0397
190;1.1788;-1.2178;0.0383;-0.5304;-0.0510;0.0673
191;1.1545;-1.2009;0.0455;-0.4811;-0.0411;0.0710
192;1.1457;-1.1933;0.0466;-0.4217;-0.0442;0.0574
193;1.1456;-1.1930;0.0463;-0.3566;-0.0439;0.0497
194;1.1480;-1.1934;0.0447;-0.2885;-0.0463;0.0615
195;1.1494;-1.1869;0.0362;-0.2170;-0.0533;0.0805
196;1.1559;-1.1830;0.0276;-0.1507;-0.0610;0.0725
197;1.1727;-1.1969;0.0236;-0.0785;-0.0635;0.0661
198;1.1854;-1.2080;0.0220;-0.0202;-0.0631;0.0660
199;1.1844;-1.2014;0.0173;0.0323;-0.0613;0.0741
200;1.1837;-1.1923;0.0094;0.0906;-0.0562;0.0714
201;1.1845;-1.1816;-0.0016;0.1480;-0.0459;0.0772
