Element;X;Y;Z;XY;YZ;XZ
163;109.1432;-81.7994;-21.9865;19.9968;-2.4697;16.2403
164;265.0704;100.0445;124.4089;-34.4134;-18.4291;16.7207
165;82.2772;-80.3267;-54.9027;-45.9550;-3.6591;16.2120
166;144.8120;23.0119;-24.4545;-39.6193;-20.7553;0.0276
167;77.6120;-15.7234;-29.7481;71.5857;-21.4388;14.6406
168;48.3973;31.8283;-29.8873;77.0248;-23.5270;31.3018
169;-28.5184;6.1339;-45.4707;81.3195;-38.4393;22.4725
170;-118.4909;-68.6541;-104.4995;85.5728;-31.3982;13.6785
171;-195.7135;-157.2881;-158.5624;84.5809;12.1050;18.7297
172;-196.1963;-146.7396;-128.6341;74.3209;26.1871;33.2767
173;-157.2313;-51.6021;-54.8428;60.4673;-5.8751;39.3495
174;-195.7703;-56.7248;-53.0032;30.5111;17.6867;39.6968
175;-140.0910;-17.0737;-38.0075;-22.7820;42.3132;50.6206
176;16.5485;33.7301;7.9227;-83.5784;23.9229;41.4959
177;-47.2750;-137.5751;-144.6676;-62.3743;31.0199;33.0265
178;-134.4498;-161.0144;-225.8909;2.9946;-2.4638;79.7383
179;-32.1463;-107.3406;-181.8399;28.4336;-32.6107;40.2860
180;31.5428;-85.3706;-115.6370;54.5550;14.1217;-12.4414
181;135.6198;-17.1437;-9.8131;-27.8952;6.3565;-35.1225
182;146.4984;-12.7710;-13.7790;12.9294;-26.8143;-13.7348
183;324.8048;145.7480;210.1663;8.2112;-39.3031;-16.3079
186;198.0103;-1.7667;98.4204;15.1284;-1.2216;-0.4863
187;143.3513;-42.2100;31.5138;-35.0442;0.0913;-5.1773
188;101.0338;-59.2159;-45.0975;-43.4765;2.3346;2.7626
189;126.0049;-34.4006;-16.2107;36.2997;7.5896;4.6672
190;44.4514;-27.6620;-39.5290;83.2205;5.4454;-5.0628
191;53.9307;45.0506;-21.5594;78.9060;29.7479;-1.1838
192;-11.8396;-38.9462;-55.3422;26.0244;-6.4492;-0.2299
193;-18.4710;-42.9411;0.2133;72.1392;-22.7554;-6.2265
194;13.2901;-39.6018;-0.0808;76.6897;-23.5987;-9.6587
195;-66.4019;-69.3234;-64.5686;84.2786;-37.5968;-6.0476
196;-1.1079;2.8939;52.9405;67.5104;-40.6833;-26.1081
197;-34.4699;17.4921;10.9844;70.7124;-17.5635;-0.1474
198;-8.9556;71.5864;58.9916;40.5479;-25.3848;6.5513
199;-110.7653;-43.1727;-23.3709;-42.9453;-17.0827;-12.4318
200;122.0767;13.2818;46.9374;-73.0488;0.2766;-16.2179
201;84.2997;-81.6623;-68.4199;-15.8888;23.3257;-4.1415
202;71.0611;13.2338;-77.7129;39.0737;26.7986;37.2371
203;84.8001;-5.7600;-87.6506;-8.7959;-0.4771;35.2328
204;185.9175;61.3212;-3.6072;-3.3785;-1.2653;-16.0733
205;132.6954;-25.5759;-12.4965;42.7515;0.1362;-8.7078
206;106.0480;-70.3121;-16.0329;38.2255;-12.6098;20.7203
209;42.7387;-153.4535;-62.4895;23.3789;-0.1631;-4.6832
210;170.1322;-19.0293;61.3429;-31.8750;-3.9281;7.1610
211;123.2213;-53.7185;-8.5335;-31.4567;-6.2957;16.1485
212;95.8023;-39.4449;-32.8396;60.2775;-1.8688;-1.1934
213;103.4517;30.8372;13.4963;83.0184;6.9135;5.6675
214;70.3009;38.5352;-17.9855;80.0625;-22.6734;4.9947
215;-32.7239;-39.1118;-5.6667;58.6678;-26.7542;3.7987
216;-83.3650;-56.2981;-39.6495;76.3606;15.8693;-5.1039
217;-52.7410;-78.1741;-30.2808;81.1539;20.3401;6.4502
218;-58.7724;-35.5046;-4.2767;78.1530;31.3400;3.8207
219;-67.9920;-51.1553;14.0299;49.5281;30.2231;15.2146
220;-64.0495;-24.0241;-22.7618;64.4464;20.5426;0.3420
221;-58.3309;9.8452;-24.5254;19.9248;19.9501;-30.3487
222;-83.8283;-24.7766;-12.8982;-81.2117;3.4905;-7.1117
223;5.4137;-71.8662;-16.9970;-83.7233;-4.0027;-5.7874
224;53.7686;-110.3253;-67.5363;-27.0166;-20.6137;-22.9602
225;83.1736;4.8860;-79.5965;10.7781;-13.5190;2.4197
226;76.6532;-90.1558;-77.4088;-0.2763;17.2426;-10.6512
227;96.0283;-57.2910;-46.9117;-0.1900;4.3885;44.3839
228;184.6728;28.6339;19.3441;19.3735;20.1755;22.3953
229;178.1003;-9.6628;73.2205;17.5610;27.7811;-11.3326
232;65.9240;-119.1104;-54.1202;31.1669;5.1636;-19.6743
233;372.3886;192.7769;226.4967;-17.5553;5.8755;-22.1017
234;89.0686;-24.4065;-53.7022;-63.9102;-6.3021;-9.3342
235;106.6558;-38.0384;-60.3166;11.5636;27.7525;-23.2016
236;19.7122;-70.6504;-68.6836;73.2796;16.1055;-20.3865
237;6.3373;-5.8008;-10.2144;82.2468;26.4373;-29.5017
238;-21.8072;6.5216;-17.8916;59.9178;49.9440;-42.5105
239;-46.3785;11.4114;-19.7970;76.4447;34.6056;-28.4755
240;-173.6202;-118.5496;-147.9470;81.9222;4.5428;-21.7741
241;-203.5874;-142.7988;-161.5085;79.7402;-12.6538;-25.7901
242;-60.4256;21.5370;3.2967;75.6308;1.2677;-25.1123
243;-147.2943;-9.8395;-64.1415;30.8531;-39.0169;-41.1840
244;-124.6904;-5.1289;-59.4006;-31.9748;-28.4559;-61.4345
245;-69.3034;35.9273;-45.9000;-35.2185;-58.4727;-41.6121
246;-65.8715;-87.2271;-124.9807;-81.8983;-23.4587;-32.0465
247;-19.6710;-93.9281;-175.8226;-14.3162;1.6634;-46.3091
248;-20.5562;-69.4881;-148.0457;42.7645;35.0216;-45.0042
249;62.6011;-90.5919;-97.2225;31.5162;0.9005;16.9544
250;171.6264;0.0925;21.5747;-2.8222;-9.7085;22.1488
251;-58.8382;-240.9679;-209.4803;5.1849;15.0372;11.2686
252;320.5819;141.6121;188.8388;-10.4096;34.0804;17.7706
301;242.5236;58.3859;142.3439;26.1430;-24.7597;17.1307
302;-41.6529;-230.3309;-138.8977;-17.9334;-22.2267;22.1371
