Element;X;Y;Z;XY;YZ;XZ
163;1.3900;-1.3689;-0.0397;0.1039;-0.1385;-0.0089
164;1.2788;-1.2313;-0.0534;-0.3136;-0.2199;0.0255
165;1.2368;-1.2178;-0.0236;-0.6022;-0.2241;0.0028
166;1.1980;-1.1913;-0.0126;-0.7642;-0.2401;-0.0570
167;1.1316;-1.1210;-0.0061;-0.7835;-0.2481;-0.0318
168;1.1234;-1.1344;0.0112;-0.6767;-0.2204;0.0360
169;1.1408;-1.1604;0.0201;-0.5559;-0.2016;0.0895
170;1.1685;-1.1865;0.0163;-0.4150;-0.2038;0.1579
171;1.1896;-1.1938;0.0011;-0.3063;-0.2002;0.2585
172;1.2181;-1.2133;-0.0043;-0.2322;-0.1890;0.3457
173;1.2454;-1.2301;-0.0142;-0.1706;-0.1866;0.4133
174;1.2527;-1.2306;-0.0222;-0.0979;-0.2020;0.3870
175;1.2551;-1.2306;-0.0279;-0.0187;-0.2199;0.3502
176;1.2609;-1.2189;-0.0402;0.0454;-0.2346;0.3442
177;1.2527;-1.2087;-0.0453;0.1083;-0.2548;0.3174
178;1.2194;-1.1537;-0.0652;0.1513;-0.2541;0.3223
179;1.1812;-1.0858;-0.0962;0.2010;-0.2383;0.3159
180;1.1632;-1.0124;-0.1507;0.2103;-0.1983;0.2063
181;1.1820;-0.9711;-0.2133;0.1575;-0.1349;0.2671
182;1.1833;-1.0162;-0.1708;0.0760;-0.0701;0.2920
183;1.5252;-1.4295;-0.1085;-0.0134;-0.0370;0.3542
186;1.4191;-1.4591;0.0291;0.0521;-0.0210;0.1302
187;1.2652;-1.3060;0.0385;-0.3604;-0.0471;0.0193
188;1.1908;-1.2454;0.0531;-0.6439;-0.0506;0.0022
189;1.1347;-1.2091;0.0729;-0.8001;-0.0590;0.0125
190;1.0609;-1.1244;0.0661;-0.8230;-0.0936;-0.0018
191;1.0539;-1.1174;0.0625;-0.7096;-0.0892;0.0358
192;1.0742;-1.1434;0.0676;-0.5752;-0.0872;0.0277
193;1.1126;-1.1811;0.0688;-0.4377;-0.0904;0.0153
194;1.1423;-1.2194;0.0760;-0.3099;-0.0871;-0.0014
195;1.1658;-1.2381;0.0717;-0.2017;-0.0757;-0.0267
196;1.1857;-1.2388;0.0534;-0.1117;-0.0719;-0.0474
197;1.1951;-1.2398;0.0449;-0.0349;-0.0779;-0.0285
198;1.1972;-1.2353;0.0391;0.0377;-0.0793;0.0423
199;1.1999;-1.2363;0.0366;0.0996;-0.0805;0.0793
200;1.1887;-1.2150;0.0291;0.1699;-0.0908;0.1168
201;1.1518;-1.1737;0.0199;0.2373;-0.0805;0.1205
202;1.1033;-1.1022;-0.0007;0.2840;-0.0515;0.1391
203;1.0730;-1.0309;-0.0442;0.2692;-0.0323;0.1919
204;1.1056;-1.0103;-0.0928;0.2183;-0.0163;0.0740
205;1.1538;-0.9468;-0.2078;0.1104;-0.0100;-0.0090
206;1.6065;-1.3166;-0.2962;-0.0287;-0.0242;0.0764
209;1.4274;-1.4809;0.0353;0.0530;0.0434;-0.1393
210;1.2626;-1.3315;0.0682;-0.3600;0.0880;0.0216
211;1.1898;-1.2607;0.0694;-0.6246;0.0838;0.0308
212;1.1349;-1.2197;0.0816;-0.7903;0.0911;0.0368
213;1.0592;-1.1200;0.0628;-0.8246;0.1065;0.0567
214;1.0526;-1.1062;0.0525;-0.7284;0.0884;0.0179
215;1.0735;-1.1388;0.0655;-0.5859;0.0894;0.0033
216;1.1101;-1.1806;0.0689;-0.4422;0.0921;0.0048
217;1.1446;-1.2092;0.0660;-0.3093;0.0897;0.0090
218;1.1699;-1.2379;0.0668;-0.1975;0.0801;0.0354
219;1.1843;-1.2572;0.0744;-0.1059;0.0726;0.0748
220;1.1907;-1.2567;0.0654;-0.0293;0.0707;0.0645
221;1.1899;-1.2367;0.0470;0.0417;0.0648;0.0195
222;1.1880;-1.2260;0.0378;0.1097;0.0615;-0.0297
223;1.1740;-1.2018;0.0286;0.1881;0.0665;-0.1015
224;1.1421;-1.1584;0.0179;0.2518;0.0761;-0.1200
225;1.1046;-1.1216;0.0129;0.2871;0.0718;-0.1223
226;1.0689;-1.0641;-0.0058;0.2730;0.0612;-0.1202
227;1.0991;-0.9947;-0.1052;0.2161;0.0539;-0.0128
228;1.1477;-0.9065;-0.2388;0.1018;0.0548;0.0270
229;1.5922;-1.3106;-0.2898;-0.0323;-0.0139;-0.0430
232;1.4220;-1.3871;-0.0550;0.0931;0.1231;0.0189
233;1.2853;-1.2281;-0.0610;-0.3282;0.2427;0.0210
234;1.2471;-1.2165;-0.0330;-0.5713;0.2468;-0.0222
235;1.2070;-1.1895;-0.0240;-0.7449;0.2495;0.0082
236;1.1322;-1.1280;0.0007;-0.7982;0.2528;0.0071
237;1.1249;-1.1538;0.0307;-0.7104;0.2269;-0.0275
238;1.1355;-1.1663;0.0318;-0.5751;0.2193;-0.0445
239;1.1621;-1.1846;0.0198;-0.4457;0.2190;-0.1100
240;1.1942;-1.2030;0.0073;-0.3431;0.2160;-0.1865
241;1.2251;-1.2252;-0.0015;-0.2652;0.2042;-0.2564
242;1.2458;-1.2307;-0.0145;-0.2023;0.1953;-0.3498
243;1.2549;-1.2279;-0.0274;-0.1332;0.2059;-0.3869
244;1.2567;-1.2209;-0.0345;-0.0466;0.2178;-0.3864
245;1.2521;-1.2157;-0.0372;0.0449;0.2148;-0.3833
246;1.2418;-1.2062;-0.0379;0.1393;0.2196;-0.3466
247;1.2120;-1.1582;-0.0562;0.2057;0.2445;-0.3123
248;1.1843;-1.0746;-0.1075;0.2325;0.2580;-0.2922
249;1.1455;-0.9589;-0.1879;0.2196;0.2492;-0.2824
250;1.1504;-0.9423;-0.2088;0.1762;0.2070;-0.3722
251;1.1717;-0.9819;-0.1897;0.1140;0.1268;-0.2145
252;1.5219;-1.3581;-0.1725;-0.0236;0.0559;-0.1251
301;1.2754;-1.2900;0.0139;0.2530;-0.0854;-0.0727
302;1.3220;-1.3411;0.0014;0.1558;-0.1686;0.1253
303;1.3470;-1.3587;0.0047;-0.0351;-0.1973;0.1414
304;1.3819;-1.3910;0.0052;-0.2315;-0.1904;0.0946
305;1.4124;-1.4331;0.0110;-0.3778;-0.1759;0.1042
306;1.4095;-1.4277;0.0139;-0.4355;-0.1632;0.1149
307;1.3963;-1.4067;0.0056;-0.4506;-0.1544;0.1640
308;1.3854;-1.3911;0.0022;-0.4477;-0.1534;0.2514
309;1.3799;-1.3676;-0.0116;-0.4305;-0.1599;0.3115
310;1.3856;-1.3587;-0.0326;-0.4066;-0.1777;0.3674
311;1.3915;-1.3466;-0.0497;-0.3757;-0.1970;0.4650
312;1.3927;-1.3422;-0.0539;-0.3518;-0.2130;0.5076
313;1.3916;-1.3389;-0.0589;-0.3230;-0.2148;0.5339
314;1.3834;-1.3227;-0.0678;-0.2881;-0.2030;0.5915
315;1.3786;-1.3273;-0.0598;-0.2314;-0.1877;0.5732
316;1.3819;-1.3134;-0.0774;-0.1548;-0.1597;0.5174
317;1.3819;-1.2841;-0.1106;-0.0575;-0.1077;0.4466
318;1.3785;-1.2363;-0.1502;0.0474;-0.0697;0.3030
319;1.3754;-1.1491;-0.2321;0.1347;-0.0339;0.2366
320;1.3663;-1.0700;-0.3049;0.1641;0.0240;0.3081
321;1.5412;-1.2724;-0.2722;-0.0911;-0.0359;0.5639
324;1.3511;-1.3598;-0.0034;0.2269;-0.0290;0.2148
325;1.3483;-1.3978;0.0338;0.1184;-0.0542;0.1219
326;1.3280;-1.3962;0.0583;-0.0747;-0.0663;0.1441
327;1.3532;-1.4368;0.0785;-0.2609;-0.0651;0.1574
328;1.3809;-1.4696;0.0824;-0.3821;-0.0655;0.1127
329;1.3796;-1.4539;0.0749;-0.4227;-0.0685;0.1167
330;1.3768;-1.4538;0.0742;-0.4099;-0.0751;0.1065
331;1.3598;-1.4387;0.0768;-0.3682;-0.0769;0.0752
332;1.3454;-1.4288;0.0796;-0.3323;-0.0821;0.0868
333;1.3456;-1.4224;0.0758;-0.2973;-0.0954;0.1035
334;1.3464;-1.4170;0.0681;-0.2480;-0.0958;0.1131
335;1.3478;-1.4155;0.0656;-0.1829;-0.0954;0.1454
336;1.3460;-1.4067;0.0573;-0.1190;-0.1007;0.1835
337;1.3387;-1.3958;0.0521;-0.0569;-0.0916;0.1801
338;1.3316;-1.3723;0.0347;0.0027;-0.0762;0.2134
339;1.3190;-1.3289;0.0047;0.0363;-0.0678;0.1956
340;1.3153;-1.2722;-0.0510;0.0815;-0.0496;0.1953
