Element;X;Y;Z;XY;YZ;XZ
163;1.4385;-1.4173;-0.0199;0.3449;-0.0466;0.1108
164;1.4170;-1.4309;0.0124;0.3047;-0.0628;0.1316
165;1.3710;-1.3988;0.0250;0.2581;-0.0744;0.0718
166;1.3115;-1.3198;0.0087;0.2550;-0.0832;0.0536
167;1.2806;-1.2781;-0.0032;0.2784;-0.0950;0.0458
168;1.2606;-1.2521;-0.0055;0.3231;-0.1070;0.0681
169;1.2461;-1.2460;-0.0005;0.3705;-0.1088;0.1037
170;1.2407;-1.2422;0.0022;0.4172;-0.1129;0.1361
171;1.2260;-1.2253;-0.0013;0.4661;-0.1178;0.1636
172;1.2068;-1.2048;-0.0019;0.5063;-0.1178;0.1837
173;1.1824;-1.1791;-0.0033;0.5244;-0.1297;0.1908
174;1.1677;-1.1607;-0.0072;0.5217;-0.1442;0.1867
175;1.1510;-1.1415;-0.0105;0.5091;-0.1482;0.1929
176;1.1340;-1.1263;-0.0094;0.4997;-0.1420;0.1958
177;1.1305;-1.1263;-0.0058;0.4996;-0.1307;0.1813
178;1.1408;-1.1337;-0.0089;0.5106;-0.1212;0.1632
179;1.1637;-1.1573;-0.0081;0.5027;-0.1069;0.1174
180;1.1820;-1.1662;-0.0184;0.4518;-0.0887;0.0300
181;1.2297;-1.1889;-0.0425;0.3960;-0.0715;-0.0512
182;1.2983;-1.2383;-0.0635;0.3212;-0.0376;-0.1211
183;1.4200;-1.3209;-0.0973;0.2032;0.0194;-0.1689
186;1.4484;-1.4405;-0.0073;0.3076;-0.0278;0.0081
187;1.4297;-1.4190;-0.0112;0.2737;-0.0283;0.0470
188;1.3682;-1.3598;-0.0084;0.2402;-0.0319;0.0647
189;1.3097;-1.3107;-0.0010;0.2372;-0.0405;0.0533
190;1.2831;-1.2839;0.0002;0.2821;-0.0526;0.0493
191;1.2681;-1.2666;0.0009;0.3541;-0.0551;0.0618
192;1.2559;-1.2595;0.0027;0.4071;-0.0462;0.0681
193;1.2416;-1.2392;-0.0014;0.4470;-0.0443;0.0653
194;1.2231;-1.2191;-0.0046;0.4904;-0.0370;0.0514
195;1.2048;-1.2031;-0.0020;0.5296;-0.0280;0.0345
196;1.1882;-1.1865;-0.0037;0.5483;-0.0318;0.0226
197;1.1715;-1.1658;-0.0072;0.5505;-0.0406;0.0295
198;1.1539;-1.1503;-0.0056;0.5402;-0.0407;0.0380
199;1.1439;-1.1355;-0.0095;0.5280;-0.0309;0.0419
200;1.1309;-1.1139;-0.0180;0.5243;-0.0282;0.0440
201;1.1309;-1.1148;-0.0185;0.5202;-0.0303;0.0453
202;1.1514;-1.1284;-0.0249;0.4937;-0.0287;0.0272
203;1.1737;-1.1335;-0.0436;0.4319;-0.0300;0.0388
204;1.2317;-1.1795;-0.0549;0.3770;-0.0258;0.0678
205;1.2921;-1.2381;-0.0552;0.2869;-0.0100;0.0936
206;1.4297;-1.3685;-0.0596;0.1698;0.0021;0.1365
209;1.4452;-1.4335;-0.0107;0.3073;0.0227;-0.0217
210;1.4306;-1.4199;-0.0143;0.2640;0.0261;-0.0560
211;1.3682;-1.3602;-0.0077;0.2252;0.0239;-0.0597
212;1.3117;-1.3166;0.0035;0.2163;0.0232;-0.0343
213;1.2835;-1.2938;0.0093;0.2550;0.0321;-0.0201
214;1.2678;-1.2644;-0.0002;0.3323;0.0352;-0.0302
215;1.2593;-1.2503;-0.0093;0.3906;0.0371;-0.0474
216;1.2421;-1.2336;-0.0077;0.4400;0.0428;-0.0521
217;1.2203;-1.2208;0.0002;0.4939;0.0448;-0.0384
218;1.2021;-1.1994;-0.0018;0.5326;0.0440;-0.0232
219;1.1865;-1.1849;-0.0027;0.5572;0.0383;-0.0206
220;1.1692;-1.1688;-0.0016;0.5663;0.0366;-0.0254
221;1.1510;-1.1476;-0.0059;0.5537;0.0370;-0.0212
222;1.1419;-1.1357;-0.0074;0.5344;0.0343;-0.0221
223;1.1330;-1.1252;-0.0099;0.5266;0.0291;-0.0211
224;1.1345;-1.1191;-0.0173;0.5123;0.0277;-0.0076
225;1.1521;-1.1305;-0.0242;0.4760;0.0246;0.0046
226;1.1757;-1.1478;-0.0307;0.4123;0.0240;0.0100
227;1.2327;-1.1913;-0.0426;0.3605;0.0230;-0.0139
228;1.2933;-1.2340;-0.0607;0.2756;0.0075;-0.0505
229;1.4288;-1.3568;-0.0716;0.1725;-0.0069;-0.0957
232;1.4287;-1.4139;-0.0115;0.3359;0.0511;-0.1010
233;1.4164;-1.4217;0.0032;0.2731;0.0577;-0.1144
234;1.3691;-1.3925;0.0212;0.2199;0.0608;-0.0657
235;1.3117;-1.3283;0.0173;0.2070;0.0771;-0.0491
236;1.2801;-1.2841;0.0028;0.2289;0.0917;-0.0523
237;1.2589;-1.2492;-0.0060;0.2801;0.1019;-0.0749
238;1.2462;-1.2395;-0.0065;0.3350;0.1050;-0.1029
239;1.2394;-1.2361;-0.0026;0.3935;0.1067;-0.1285
240;1.2204;-1.2142;-0.0064;0.4506;0.1157;-0.1624
241;1.2042;-1.2048;0.0011;0.4939;0.1246;-0.1976
242;1.1855;-1.1923;0.0056;0.5303;0.1331;-0.2004
243;1.1638;-1.1606;-0.0038;0.5363;0.1396;-0.1924
244;1.1442;-1.1405;-0.0050;0.5293;0.1408;-0.2020
245;1.1355;-1.1355;-0.0024;0.5145;0.1335;-0.1946
246;1.1383;-1.1382;-0.0018;0.4955;0.1251;-0.1837
247;1.1484;-1.1508;-0.0002;0.4871;0.1183;-0.1580
248;1.1674;-1.1689;-0.0006;0.4667;0.1039;-0.1056
