Element;X;Y;Z;XY;YZ;XZ
163;0.6707;-0.6645;-0.0083;-1.0314;-0.0020;-0.0088
164;0.6540;-0.6567;0.0022;-0.7929;-0.0293;0.0071
165;0.6188;-0.6269;0.0079;-0.6367;-0.0450;-0.0067
166;0.5827;-0.5863;0.0033;-0.4912;-0.0553;-0.0260
167;0.5668;-0.5635;-0.0041;-0.3434;-0.0634;-0.0243
168;0.5500;-0.5472;-0.0033;-0.1997;-0.0620;-0.0160
169;0.5361;-0.5386;0.0022;-0.0771;-0.0571;-0.0149
170;0.5329;-0.5340;0.0006;0.0350;-0.0600;-0.0121
171;0.5253;-0.5228;-0.0029;0.1359;-0.0640;-0.0199
172;0.5135;-0.5124;-0.0015;0.2120;-0.0640;-0.0274
173;0.5028;-0.5012;-0.0021;0.2590;-0.0689;-0.0310
174;0.4995;-0.4947;-0.0052;0.2910;-0.0724;-0.0264
175;0.4989;-0.4941;-0.0053;0.3315;-0.0706;-0.0265
176;0.4982;-0.4947;-0.0039;0.3868;-0.0717;-0.0238
177;0.4944;-0.4911;-0.0036;0.4517;-0.0763;-0.0174
178;0.4974;-0.4955;-0.0022;0.5348;-0.0800;-0.0080
179;0.5162;-0.5217;0.0049;0.6167;-0.0762;-0.0150
180;0.5409;-0.5447;0.0032;0.7027;-0.0650;-0.0372
181;0.5971;-0.5935;-0.0039;0.8594;-0.0568;-0.0313
182;0.6767;-0.6716;-0.0050;1.1142;-0.0325;-0.0350
183;0.7852;-0.7701;-0.0142;1.4841;0.0183;-0.0290
186;0.6798;-0.6602;-0.0208;-1.0495;-0.0063;0.0036
187;0.6591;-0.6430;-0.0169;-0.8074;-0.0077;0.0078
188;0.6106;-0.5978;-0.0127;-0.6309;-0.0162;0.0070
189;0.5748;-0.5724;-0.0032;-0.4957;-0.0237;-0.0030
190;0.5613;-0.5661;0.0042;-0.3411;-0.0311;-0.0125
191;0.5480;-0.5504;0.0022;-0.1727;-0.0283;-0.0094
192;0.5357;-0.5327;-0.0036;-0.0358;-0.0217;-0.0079
193;0.5256;-0.5215;-0.0046;0.0538;-0.0211;-0.0084
194;0.5144;-0.5118;-0.0034;0.1361;-0.0215;-0.0179
195;0.5063;-0.5040;-0.0028;0.2052;-0.0204;-0.0236
196;0.4992;-0.4978;-0.0023;0.2512;-0.0196;-0.0311
197;0.4936;-0.4953;0.0012;0.2807;-0.0213;-0.0342
198;0.4937;-0.4967;0.0026;0.3199;-0.0196;-0.0312
199;0.4962;-0.5008;0.0036;0.3819;-0.0182;-0.0232
200;0.4878;-0.4943;0.0059;0.4578;-0.0214;-0.0166
201;0.4883;-0.4945;0.0053;0.5290;-0.0232;-0.0156
202;0.5072;-0.5113;0.0034;0.6029;-0.0212;-0.0238
203;0.5376;-0.5366;-0.0019;0.6880;-0.0177;-0.0261
204;0.6036;-0.5954;-0.0092;0.8483;-0.0092;-0.0280
205;0.6836;-0.6657;-0.0180;1.0861;0.0060;-0.0364
206;0.8020;-0.7757;-0.0270;1.4908;0.0128;-0.0184
209;0.6717;-0.6556;-0.0164;-1.0590;-0.0008;-0.0177
210;0.6572;-0.6429;-0.0153;-0.8145;0.0149;-0.0194
211;0.6089;-0.5988;-0.0101;-0.6348;0.0214;-0.0086
212;0.5750;-0.5737;-0.0017;-0.4957;0.0195;0.0039
213;0.5630;-0.5667;0.0031;-0.3388;0.0248;0.0157
214;0.5479;-0.5497;0.0017;-0.1701;0.0222;0.0149
215;0.5361;-0.5326;-0.0039;-0.0368;0.0204;0.0105
216;0.5245;-0.5200;-0.0053;0.0517;0.0238;0.0130
217;0.5127;-0.5119;-0.0018;0.1351;0.0233;0.0185
218;0.5061;-0.5033;-0.0031;0.2033;0.0212;0.0255
219;0.4999;-0.4978;-0.0030;0.2518;0.0217;0.0300
220;0.4945;-0.4945;-0.0006;0.2871;0.0206;0.0324
221;0.4933;-0.4965;0.0028;0.3242;0.0221;0.0347
222;0.4953;-0.5009;0.0047;0.3852;0.0249;0.0234
223;0.4886;-0.4935;0.0043;0.4578;0.0254;0.0199
224;0.4898;-0.4968;0.0062;0.5256;0.0255;0.0186
225;0.5099;-0.5142;0.0033;0.5970;0.0209;0.0267
226;0.5403;-0.5398;-0.0012;0.6826;0.0186;0.0349
227;0.6019;-0.5951;-0.0078;0.8474;0.0084;0.0442
228;0.6800;-0.6588;-0.0213;1.0851;0.0011;0.0411
229;0.7987;-0.7698;-0.0299;1.4898;-0.0035;0.0222
232;0.6580;-0.6563;-0.0030;-1.0522;0.0001;-0.0008
233;0.6468;-0.6516;0.0044;-0.8146;0.0277;-0.0150
234;0.6136;-0.6248;0.0109;-0.6431;0.0429;-0.0052
235;0.5838;-0.5916;0.0074;-0.4948;0.0532;0.0144
236;0.5692;-0.5684;-0.0016;-0.3446;0.0624;0.0199
237;0.5495;-0.5471;-0.0025;-0.1927;0.0609;0.0159
238;0.5358;-0.5383;0.0021;-0.0727;0.0574;0.0161
239;0.5293;-0.5317;0.0020;0.0347;0.0583;0.0139
240;0.5211;-0.5182;-0.0037;0.1317;0.0600;0.0204
241;0.5133;-0.5120;-0.0019;0.2029;0.0638;0.0218
242;0.5036;-0.5039;-0.0001;0.2593;0.0687;0.0266
243;0.4990;-0.4945;-0.0050;0.3023;0.0701;0.0280
244;0.4973;-0.4919;-0.0060;0.3401;0.0725;0.0248
245;0.4968;-0.4926;-0.0047;0.3945;0.0731;0.0217
246;0.4959;-0.4932;-0.0032;0.4510;0.0745;0.0146
247;0.5018;-0.5012;-0.0010;0.5239;0.0772;0.0099
248;0.5223;-0.5275;0.0044;0.5992;0.0771;0.0180
249;0.5463;-0.5495;0.0022;0.6888;0.0718;0.0335
250;0.5957;-0.5964;-0.0000;0.8562;0.0584;0.0331
251;0.6727;-0.6726;-0.0000;1.1158;0.0265;0.0437
252;0.7856;-0.7718;-0.0139;1.4816;-0.0307;0.0567
301;0.8170;-0.7919;-0.0240;-1.5857;-0.0181;-0.0339
302;0.7722;-0.7662;-0.0057;-1.3383;-0.0309;-0.0419
303;0.7560;-0.7683;0.0107;-1.1089;-0.0429;-0.0451
