Element;X;Y;Z;XY;YZ;XZ
163;-140.0627;-318.0737;-223.5248;46.6051;-10.0446;1.7824
164;-9.7712;-180.9200;-97.4276;51.5817;-13.6737;6.0223
165;-46.5682;-232.9848;-143.1540;28.9989;-21.2550;14.8311
166;140.2676;-52.8840;39.2299;-12.3517;-25.1433;7.6481
167;-72.7800;-271.8894;-164.4686;-2.0951;-6.4978;8.5587
168;-90.1924;-286.1702;-167.2347;-7.1700;0.3442;7.8773
169;-32.0971;-216.4264;-91.1098;-19.3830;-10.3770;13.0547
170;26.1518;-156.4563;-36.9018;-11.0779;-15.7727;20.0426
171;-97.7731;-273.6226;-152.6614;21.5663;-11.8210;21.3174
172;-70.3923;-199.7381;-61.8886;1.5829;13.1292;33.4815
173;-142.6895;-249.9533;-114.0843;-41.6204;26.6164;43.0430
174;-177.9340;-240.6067;-124.2910;-36.4973;2.1646;66.9222
175;-130.2837;-237.7977;-134.6454;-31.7165;-8.2540;65.7670
176;28.9750;-129.9264;-46.6013;24.5678;-7.1703;42.0807
177;-1.6300;-179.6909;-61.2108;-10.1788;-19.5590;14.4333
178;65.7111;-121.2493;-18.2331;-18.9026;-10.2312;-0.7955
179;-77.6573;-255.6057;-175.4275;-35.9843;-1.7968;-18.3789
180;-68.8871;-237.3110;-140.8893;-22.9122;34.0114;-18.9406
181;-2.4234;-194.0437;-92.0373;-17.9360;16.4325;-2.0860
182;140.5014;-57.4351;37.8040;4.5732;7.6337;-17.2253
183;387.7028;197.5516;325.3935;-16.5320;10.7128;-17.6913
186;-31.9522;-204.9546;-104.9822;50.9378;-5.4881;6.3729
187;-68.8879;-238.4645;-140.5944;54.1648;-0.2624;5.3240
188;-14.5104;-209.3835;-85.8823;21.2510;-5.6895;1.3747
189;97.1633;-82.9093;41.3940;-38.8751;-12.4849;-0.4744
190;-58.0343;-252.9217;-131.8139;-5.6845;-14.8928;1.2092
191;12.3676;-180.6860;-64.1087;-6.5938;-12.2341;2.3534
192;11.8390;-178.0428;-65.6124;-7.3204;-9.8730;2.4742
193;8.2201;-175.7955;-47.2611;-12.8220;-4.8411;-5.1132
194;9.3998;-163.7554;-12.8480;12.4678;-8.7799;-12.9352
195;40.1365;-112.2169;1.7088;-4.3322;-15.8417;-12.6211
196;-0.6372;-158.5749;-31.2226;33.4563;-2.2750;-14.3052
197;-26.7482;-141.4187;-23.9068;37.5642;9.5798;-6.9905
198;-0.6396;-157.0942;-91.1438;25.4687;12.4681;-1.1012
199;21.7549;-155.7029;-85.4377;3.5644;25.9157;5.4629
200;46.8613;-109.2400;-44.5015;2.9571;36.5789;24.3803
201;-6.2733;-174.8223;-94.2699;-25.1248;22.1273;22.0861
202;-23.3474;-199.1120;-95.4912;-31.8870;2.0449;15.8483
203;-60.5075;-235.4299;-148.5258;-41.6718;-9.5841;0.7337
204;103.6325;-89.9406;15.1242;-4.0703;2.6838;-19.8670
205;22.1340;-173.0070;-72.4700;-17.1826;15.9722;-11.6208
