Element;X;Y;Z;XY;YZ;XZ
163;-1519.4717;-1542.6786;-1530.9910;96.0997;-28.9546;-0.4091
164;-243.2230;-313.4326;-280.6024;72.2462;-61.1616;3.7433
165;-371.5946;-473.4897;-425.5687;67.2472;-54.7781;9.3168
166;23.7541;-108.6343;-45.4227;40.3286;-64.6735;3.8246
167;-61.5590;-195.7711;-126.4969;54.0552;-52.7398;0.3030
168;-64.7528;-217.6711;-135.8807;43.0623;-49.7016;-5.3149
169;-171.5760;-330.4854;-250.0069;40.0320;-46.8450;-9.8956
170;278.4370;116.5384;178.5647;36.1638;-46.9834;-2.2329
171;-186.2366;-356.5677;-291.7971;21.5730;-46.4679;13.8508
172;221.5603;49.7100;133.1011;36.0837;-37.8705;9.3138
173;65.2885;-106.8867;-18.1853;40.5441;-33.0788;7.5465
174;336.0909;157.8248;234.7740;18.7721;-38.6248;11.0057
175;-7.8199;-178.0260;-112.0008;25.2405;-39.6982;23.8652
176;344.6066;172.1522;250.6960;22.2829;-40.5189;21.8183
177;-200.3624;-362.8685;-293.6529;23.1618;-47.9720;14.3455
178;-212.4729;-374.3107;-319.2734;-14.9858;-52.9992;19.3256
179;98.8680;-58.8652;-7.7314;-33.8675;-48.3933;15.5916
180;48.2020;-117.5768;-48.7254;-30.1436;-46.0714;-15.3867
181;-88.3216;-223.3178;-174.2207;-49.1031;-51.3219;22.2353
182;319.5554;220.8048;277.1281;-85.9632;-18.5607;4.4879
183;-883.3023;-902.2133;-891.6929;-100.5284;3.5397;0.2426
186;-1723.1897;-1748.9166;-1728.5363;99.3119;-12.2853;3.2012
187;-320.9912;-408.8190;-352.7146;88.8281;-16.6404;2.7600
188;-167.1245;-299.7101;-223.5367;74.5658;-14.4377;3.5433
189;28.2994;-130.1142;-41.3556;60.7461;-14.1942;2.5807
190;17.1798;-168.9600;-71.5709;36.4025;-14.6593;-0.2648
191;14.4955;-185.8450;-83.3836;3.9810;-12.4873;-0.8514
192;47.5154;-144.0905;-48.8004;25.2938;-13.2391;-5.3556
193;54.4949;-132.7540;-43.5431;33.9242;-16.4510;3.8486
194;-58.8578;-243.7104;-135.8795;35.2741;-15.5097;8.0436
195;-23.7821;-213.8972;-104.0092;26.2174;-18.4037;5.4150
196;-105.6716;-293.7990;-190.2513;29.8305;-12.6448;11.6458
197;131.4399;-54.3225;55.6815;32.0089;-11.2281;13.3647
198;-90.6309;-283.9253;-162.6393;17.5617;-15.7514;-0.5985
199;-113.3649;-302.2089;-193.3472;23.8306;-18.2342;13.2104
200;-122.5918;-302.4812;-211.1369;37.4126;-23.1772;13.4443
201;-211.8156;-387.3098;-291.1499;-34.2865;-24.5669;25.6501
202;-72.7266;-243.2623;-112.1461;-19.2258;-34.7780;21.1848
203;31.7666;-135.0688;-53.3280;-47.8042;-29.0316;-10.9914
204;161.5780;11.9243;57.4774;-54.3858;-30.2486;21.2329
205;56.2914;-6.8584;-14.0384;-87.1694;-26.7592;13.4137
206;-710.2901;-733.4957;-726.9665;-99.7840;-9.5902;4.0394
209;-1701.4658;-1726.9585;-1708.5881;99.2440;13.4066;-2.4921
210;-274.3756;-368.8008;-307.0905;86.4805;20.6790;1.6577
211;-351.2938;-470.7369;-401.7023;80.6987;9.9675;1.0645
212;99.8756;-66.6815;30.9522;54.3184;9.9694;-0.0996
213;10.2262;-178.1177;-59.9538;27.9933;13.8921;-7.7319
214;-14.8651;-209.9771;-85.5404;13.9089;12.7501;-1.2384
215;49.0113;-142.5979;-30.1782;28.1923;11.7699;-2.1098
