Element;X;Y;Z;XY;YZ;XZ
163;1.0155;-0.9871;-0.0311;-0.9051;-0.0330;0.0074
164;0.8540;-0.8398;-0.0143;-1.1475;-0.0542;0.0382
165;0.6590;-0.6655;0.0053;-1.2441;-0.0502;0.0803
166;0.5633;-0.5871;0.0239;-1.1893;-0.1055;0.0629
167;0.5341;-0.5574;0.0216;-1.0518;-0.1227;0.0592
168;0.5236;-0.5418;0.0166;-0.8510;-0.1261;0.0282
169;0.5498;-0.5622;0.0113;-0.6341;-0.1178;0.0259
170;0.5866;-0.5927;0.0056;-0.4277;-0.1078;0.0360
171;0.6063;-0.6131;0.0051;-0.2551;-0.1104;0.0264
172;0.6221;-0.6370;0.0139;-0.1270;-0.1172;0.0096
173;0.6232;-0.6396;0.0150;0.0077;-0.1237;0.0001
174;0.6132;-0.6264;0.0116;0.1567;-0.1337;-0.0085
175;0.5999;-0.6120;0.0106;0.2898;-0.1442;-0.0110
176;0.5842;-0.5905;0.0059;0.3911;-0.1488;-0.0021
177;0.5684;-0.5796;0.0108;0.5032;-0.1474;0.0025
178;0.5538;-0.5692;0.0156;0.6214;-0.1463;-0.0122
179;0.5472;-0.5626;0.0138;0.7222;-0.1422;-0.0193
180;0.5473;-0.5598;0.0109;0.7951;-0.1238;-0.0210
181;0.5972;-0.5944;-0.0034;0.8611;-0.0999;-0.0357
182;0.6966;-0.6723;-0.0227;0.9675;-0.0232;-0.0761
183;0.9045;-0.8845;-0.0099;1.0849;0.0251;0.0494
186;1.0220;-1.0024;-0.0205;-0.9535;0.0161;0.1285
187;0.8253;-0.8244;-0.0022;-1.1827;0.0016;0.0894
188;0.6064;-0.6199;0.0122;-1.2687;-0.0096;0.0655
189;0.5276;-0.5424;0.0151;-1.1762;-0.0396;0.0427
190;0.5077;-0.5225;0.0139;-1.0314;-0.0572;0.0248
191;0.5026;-0.5215;0.0189;-0.8379;-0.0564;0.0141
192;0.5240;-0.5454;0.0215;-0.6186;-0.0541;-0.0029
