Element;X;Y;Z;XY;YZ;XZ
163;1.1331;-1.1136;-0.0215;-0.0648;-0.0486;0.0021
164;1.1137;-1.1086;-0.0105;-0.3955;-0.0791;0.0267
165;1.0260;-1.0310;-0.0005;-0.6790;-0.0802;0.0412
166;0.9386;-0.9562;0.0164;-0.7903;-0.1378;-0.0032
167;0.8714;-0.8859;0.0135;-0.7676;-0.1519;-0.0207
168;0.8157;-0.8162;0.0012;-0.6489;-0.1308;-0.0468
169;0.8126;-0.8090;-0.0043;-0.4824;-0.1008;-0.0346
170;0.8275;-0.8230;-0.0055;-0.3192;-0.0798;0.0004
171;0.8289;-0.8283;-0.0019;-0.1710;-0.0808;0.0095
172;0.8287;-0.8384;0.0089;-0.0406;-0.0875;0.0030
173;0.8148;-0.8268;0.0102;0.0995;-0.0954;-0.0067
174;0.7945;-0.8054;0.0090;0.2477;-0.1105;-0.0180
175;0.7675;-0.7737;0.0044;0.3768;-0.1230;-0.0212
176;0.7319;-0.7250;-0.0074;0.4629;-0.1279;-0.0107
177;0.6971;-0.6941;-0.0027;0.5467;-0.1292;-0.0052
178;0.6686;-0.6732;0.0046;0.6282;-0.1254;-0.0246
179;0.6552;-0.6643;0.0082;0.6800;-0.1142;-0.0410
180;0.6658;-0.6709;0.0028;0.6870;-0.0849;-0.0516
181;0.7260;-0.7144;-0.0121;0.6644;-0.0702;-0.0781
182;0.8050;-0.7904;-0.0168;0.6804;-0.0253;-0.1596
183;0.9784;-0.9945;0.0247;0.7534;0.0670;-0.1898
186;1.1517;-1.1156;-0.0368;-0.0940;-0.0140;0.1202
187;1.1092;-1.0941;-0.0219;-0.4092;-0.0176;0.0600
188;1.0013;-1.0028;-0.0023;-0.7179;-0.0229;0.0216
189;0.9080;-0.9135;0.0044;-0.8228;-0.0541;0.0065
190;0.8296;-0.8376;0.0084;-0.7943;-0.0683;-0.0043
191;0.7754;-0.7966;0.0209;-0.6758;-0.0572;-0.0123
192;0.7750;-0.8003;0.0240;-0.5022;-0.0464;-0.0257
193;0.7945;-0.8196;0.0238;-0.3092;-0.0404;-0.0307
194;0.8015;-0.8228;0.0200;-0.1313;-0.0394;-0.0294
195;0.8020;-0.8168;0.0139;0.0057;-0.0385;-0.0309
196;0.7914;-0.8045;0.0125;0.1362;-0.0397;-0.0271
197;0.7709;-0.7821;0.0106;0.2643;-0.0455;-0.0322
198;0.7393;-0.7527;0.0127;0.3854;-0.0428;-0.0359
199;0.6978;-0.7185;0.0197;0.4859;-0.0340;-0.0395
200;0.6520;-0.6736;0.0209;0.5852;-0.0270;-0.0371
