Element;X;Y;Z;XY;YZ;XZ
163;1.2359;-1.2305;-0.0121;0.0171;-0.1475;0.1477
164;1.2386;-1.2142;-0.0261;-0.4073;-0.1964;0.1324
165;1.2141;-1.2025;-0.0142;-0.6522;-0.1998;0.0898
166;1.2094;-1.2029;-0.0085;-0.7431;-0.1889;0.0350
167;1.1975;-1.2001;-0.0001;-0.7514;-0.1670;-0.0089
168;1.1655;-1.1690;0.0019;-0.7026;-0.1428;0.0088
169;1.1576;-1.1684;0.0090;-0.6206;-0.1328;0.0301
170;1.1339;-1.1438;0.0085;-0.5206;-0.1361;0.0374
171;1.1190;-1.1185;-0.0018;-0.4173;-0.1286;0.0576
172;1.1169;-1.1088;-0.0092;-0.3060;-0.1192;0.0943
173;1.1083;-1.1036;-0.0060;-0.2142;-0.1202;0.1345
174;1.0884;-1.0855;-0.0034;-0.1396;-0.1318;0.1398
175;1.0618;-1.0536;-0.0096;-0.0602;-0.1373;0.1491
176;1.0528;-1.0397;-0.0123;0.0136;-0.1375;0.1472
177;1.0528;-1.0471;-0.0076;0.0821;-0.1463;0.1476
178;1.0717;-1.0749;0.0024;0.1453;-0.1395;0.1355
179;1.1274;-1.1293;0.0025;0.1802;-0.1203;0.0993
180;1.2011;-1.1868;-0.0140;0.1868;-0.0874;0.0477
181;1.2851;-1.2404;-0.0449;0.1485;-0.0586;0.0210
182;1.3888;-1.3149;-0.0757;0.0503;-0.0223;-0.0168
183;1.5152;-1.4406;-0.0787;-0.1060;0.0032;-0.0861
186;1.2364;-1.2947;0.0512;0.0118;-0.0460;0.0130
187;1.2283;-1.2710;0.0409;-0.4030;-0.0887;-0.0356
188;1.1941;-1.2405;0.0414;-0.6407;-0.0898;-0.0224
189;1.1729;-1.2243;0.0516;-0.7281;-0.0826;-0.0115
190;1.1649;-1.2158;0.0496;-0.7399;-0.0632;0.0052
191;1.1353;-1.1836;0.0457;-0.6880;-0.0587;0.0050
192;1.1301;-1.1691;0.0371;-0.5972;-0.0527;0.0088
193;1.1105;-1.1381;0.0267;-0.4831;-0.0477;0.0148
194;1.0915;-1.1172;0.0256;-0.3654;-0.0502;0.0216
195;1.0922;-1.1234;0.0305;-0.2601;-0.0472;0.0236
196;1.0806;-1.1124;0.0287;-0.1847;-0.0499;0.0145
197;1.0488;-1.0745;0.0234;-0.1143;-0.0574;0.0172
198;1.0207;-1.0459;0.0240;-0.0466;-0.0499;0.0081
199;1.0119;-1.0384;0.0249;0.0266;-0.0426;0.0174
200;1.0143;-1.0349;0.0199;0.1047;-0.0474;0.0261
201;1.0388;-1.0483;0.0084;0.1537;-0.0341;0.0203
202;1.0933;-1.0896;-0.0040;0.1828;-0.0131;-0.0083
203;1.1665;-1.1486;-0.0179;0.1925;-0.0077;-0.0111
204;1.2550;-1.2166;-0.0395;0.1790;-0.0069;-0.0568
205;1.3745;-1.3006;-0.0730;0.0934;-0.0070;-0.0413
206;1.5121;-1.3995;-0.1143;-0.0805;0.0036;0.0504
209;1.2242;-1.2893;0.0565;0.0122;0.0168;-0.0104
210;1.2190;-1.2705;0.0484;-0.3967;0.0537;0.0318
211;1.1913;-1.2449;0.0490;-0.6336;0.0498;0.0288
212;1.1660;-1.2213;0.0545;-0.7296;0.0511;0.0117
213;1.1590;-1.2161;0.0543;-0.7524;0.0420;-0.0170
214;1.1340;-1.1881;0.0523;-0.7051;0.0365;-0.0016
215;1.1283;-1.1720;0.0414;-0.6105;0.0341;0.0119
216;1.1097;-1.1401;0.0286;-0.4944;0.0388;0.0151
217;1.0927;-1.1194;0.0268;-0.3807;0.0490;0.0162
218;1.0914;-1.1196;0.0282;-0.2798;0.0509;0.0259
219;1.0759;-1.1031;0.0241;-0.1992;0.0393;0.0212
220;1.0438;-1.0661;0.0212;-0.1222;0.0394;-0.0003
221;1.0188;-1.0444;0.0249;-0.0429;0.0440;-0.0073
222;1.0103;-1.0370;0.0252;0.0273;0.0323;-0.0139
223;1.0094;-1.0295;0.0190;0.1044;0.0241;-0.0268
224;1.0334;-1.0541;0.0187;0.1531;0.0250;-0.0158
225;1.0920;-1.0968;0.0036;0.1876;0.0141;0.0236
226;1.1691;-1.1521;-0.0181;0.1881;0.0094;0.0452
227;1.2512;-1.2113;-0.0413;0.1641;0.0168;0.0771
228;1.3709;-1.2907;-0.0789;0.0697;0.0197;0.0254
229;1.5079;-1.4116;-0.0965;-0.0868;-0.0070;-0.0945
232;1.2409;-1.2301;-0.0207;0.0134;0.1490;-0.1464
233;1.2471;-1.2212;-0.0308;-0.3971;0.1818;-0.1241
234;1.2234;-1.2076;-0.0174;-0.6377;0.1781;-0.0677
235;1.2060;-1.2097;0.0012;-0.7456;0.1692;-0.0083
236;1.1951;-1.2116;0.0133;-0.7706;0.1632;0.0365
237;1.1692;-1.1761;0.0052;-0.7251;0.1484;0.0189
238;1.1619;-1.1653;0.0025;-0.6395;0.1368;-0.0171
239;1.1378;-1.1368;-0.0013;-0.5370;0.1378;-0.0460
240;1.1231;-1.1131;-0.0102;-0.4312;0.1347;-0.0923
241;1.1170;-1.1102;-0.0072;-0.3357;0.1233;-0.1222
242;1.1029;-1.1044;0.0006;-0.2418;0.1159;-0.1360
243;1.0822;-1.0832;-0.0005;-0.1646;0.1254;-0.1219
244;1.0618;-1.0536;-0.0088;-0.0824;0.1362;-0.1229
245;1.0525;-1.0423;-0.0084;0.0052;0.1388;-0.1166
246;1.0491;-1.0493;0.0007;0.1011;0.1408;-0.1073
247;1.0723;-1.0744;0.0037;0.1665;0.1339;-0.0969
248;1.1300;-1.1334;0.0024;0.1934;0.1186;-0.0679
249;1.2002;-1.1840;-0.0138;0.1793;0.0883;-0.0262
250;1.2802;-1.2375;-0.0438;0.1172;0.0699;0.0009
251;1.3803;-1.3128;-0.0709;0.0038;0.0221;0.0491
252;1.4970;-1.4333;-0.0703;-0.1125;-0.0310;0.0700
301;1.1171;-1.1124;-0.0168;0.2567;-0.1410;0.2199
302;1.2126;-1.2040;-0.0210;0.0507;-0.1502;0.3089
303;1.2992;-1.2974;-0.0094;-0.1882;-0.1363;0.3067
304;1.3094;-1.3037;-0.0110;-0.4024;-0.1429;0.2287
305;1.3250;-1.3250;-0.0031;-0.5333;-0.1370;0.1837
306;1.3468;-1.3557;0.0052;-0.6013;-0.1170;0.1816
307;1.3470;-1.3611;0.0117;-0.6093;-0.1038;0.1803
308;1.3480;-1.3627;0.0130;-0.5691;-0.1061;0.1672
309;1.3345;-1.3409;0.0055;-0.5049;-0.1114;0.1598
310;1.3123;-1.3157;0.0013;-0.4285;-0.1101;0.1836
311;1.2922;-1.2886;-0.0050;-0.3455;-0.1125;0.1999
312;1.2812;-1.2643;-0.0207;-0.2508;-0.1229;0.1936
313;1.2765;-1.2590;-0.0206;-0.1603;-0.1290;0.2079
314;1.2620;-1.2468;-0.0200;-0.0582;-0.1372;0.2545
315;1.2446;-1.2342;-0.0143;0.0401;-0.1376;0.2736
316;1.2385;-1.2441;0.0014;0.1156;-0.1285;0.2628
317;1.2419;-1.2338;-0.0096;0.1656;-0.1391;0.2324
318;1.2255;-1.2022;-0.0297;0.1872;-0.1314;0.1351
319;1.2130;-1.1559;-0.0585;0.1485;-0.1009;0.1105
320;1.1973;-1.1146;-0.0951;0.0436;-0.0334;0.0172
321;1.2156;-1.0850;-0.1382;-0.0894;0.0207;0.0147
324;1.1375;-1.1853;0.0336;0.2317;-0.0239;-0.0004
325;1.2237;-1.2834;0.0482;0.0370;-0.0379;-0.0239
326;1.2925;-1.3508;0.0523;-0.1712;-0.0404;0.0241
327;1.2873;-1.3630;0.0689;-0.3776;-0.0477;0.0372
328;1.2999;-1.3672;0.0641;-0.4896;-0.0436;0.0520
329;1.3245;-1.3758;0.0490;-0.5491;-0.0444;0.0380
330;1.3193;-1.3609;0.0389;-0.5646;-0.0501;0.0237
331;1.3126;-1.3532;0.0374;-0.5302;-0.0515;0.0255
332;1.2995;-1.3381;0.0350;-0.4811;-0.0508;0.0279
333;1.2829;-1.3177;0.0312;-0.4029;-0.0517;0.0236
334;1.2728;-1.2998;0.0272;-0.3085;-0.0526;0.0374
335;1.2640;-1.2878;0.0236;-0.1908;-0.0504;0.0797
336;1.2520;-1.2684;0.0151;-0.0743;-0.0511;0.0985
337;1.2368;-1.2519;0.0131;0.0350;-0.0525;0.1169
338;1.2170;-1.2325;0.0121;0.1333;-0.0507;0.1053
339;1.1967;-1.1945;-0.0049;0.2108;-0.0459;0.0878
340;1.1868;-1.1710;-0.0191;0.2591;-0.0366;0.0539
341;1.1813;-1.1371;-0.0483;0.2618;-0.0237;0.0441
342;1.1999;-1.1210;-0.0825;0.2039;-0.0256;0.0330
343;1.2105;-1.0835;-0.1377;0.0718;-0.0109;0.0019
344;1.2660;-1.0493;-0.2237;-0.0899;0.0235;0.0265
347;1.1407;-1.1833;0.0303;0.2329;0.0235;-0.0097
348;1.2188;-1.2849;0.0537;0.0354;0.0377;0.0207
349;1.2829;-1.3542;0.0670;-0.1704;0.0416;-0.0332
350;1.2855;-1.3615;0.0710;-0.3692;0.0541;-0.0585
351;1.2999;-1.3656;0.0634;-0.4805;0.0439;-0.0830
352;1.3186;-1.3779;0.0559;-0.5486;0.0450;-0.0707
353;1.3177;-1.3711;0.0496;-0.5710;0.0528;-0.0476
354;1.3123;-1.3529;0.0393;-0.5374;0.0517;-0.0338
355;1.2978;-1.3369;0.0356;-0.4870;0.0478;-0.0337
356;1.2812;-1.3160;0.0306;-0.4073;0.0545;-0.0249
357;1.2702;-1.2936;0.0242;-0.3095;0.0627;-0.0364
358;1.2621;-1.2905;0.0253;-0.1965;0.0560;-0.0891
359;1.2511;-1.2722;0.0201;-0.0801;0.0460;-0.1098
360;1.2402;-1.2557;0.0136;0.0337;0.0432;-0.1090
361;1.2245;-1.2352;0.0085;0.1381;0.0500;-0.1004
362;1.2029;-1.2027;-0.0011;0.2173;0.0491;-0.0752
363;1.1857;-1.1640;-0.0236;0.2548;0.0367;-0.0282
364;1.1763;-1.1261;-0.0539;0.2501;0.0282;-0.0447
365;1.1969;-1.1120;-0.0856;0.1977;0.0249;-0.0539
366;1.2160;-1.0802;-0.1465;0.0714;0.0105;-0.0361
367;1.2562;-1.0395;-0.2237;-0.0779;-0.0076;-0.0468
370;1.1252;-1.1155;-0.0215;0.2532;0.1731;-0.2345
371;1.2107;-1.1995;-0.0221;0.0466;0.1698;-0.3079
372;1.2922;-1.2923;-0.0083;-0.1871;0.1536;-0.3030
373;1.3073;-1.3088;-0.0036;-0.3994;0.1575;-0.2264
374;1.3254;-1.3368;0.0080;-0.5233;0.1487;-0.1620
375;1.3371;-1.3560;0.0157;-0.5988;0.1334;-0.1484
376;1.3391;-1.3515;0.0098;-0.6145;0.1193;-0.1613
377;1.3400;-1.3451;0.0022;-0.5870;0.1156;-0.1793
378;1.3289;-1.3285;-0.0030;-0.5276;0.1171;-0.1943
379;1.3090;-1.3070;-0.0043;-0.4487;0.1192;-0.2140
380;1.2899;-1.2859;-0.0076;-0.3627;0.1297;-0.2192
381;1.2788;-1.2632;-0.0185;-0.2691;0.1325;-0.2176
382;1.2747;-1.2589;-0.0185;-0.1773;0.1309;-0.2444
383;1.2664;-1.2588;-0.0138;-0.0833;0.1321;-0.2756
384;1.2561;-1.2525;-0.0097;-0.0019;0.1309;-0.2793
385;1.2482;-1.2433;-0.0102;0.0648;0.1289;-0.2777
386;1.2385;-1.2262;-0.0155;0.1178;0.1317;-0.2537
387;1.2192;-1.1938;-0.0312;0.1378;0.1285;-0.1637
388;1.2076;-1.1509;-0.0595;0.1152;0.1055;-0.1209
389;1.2005;-1.1235;-0.0888;0.0453;0.0364;-0.0361
390;1.2060;-1.0803;-0.1341;-0.0654;-0.0320;-0.0290
439;1.0384;-1.0247;-0.0194;0.0887;-0.0897;0.1401
440;1.1316;-1.1414;-0.0046;0.0647;-0.1009;0.2448
441;1.2395;-1.2592;0.0059;0.0783;-0.1124;0.3373
442;1.3466;-1.3569;-0.0008;0.0546;-0.1062;0.4406
443;1.4166;-1.4204;-0.0086;0.0100;-0.0919;0.5099
444;1.4603;-1.4621;-0.0077;-0.0359;-0.0944;0.5396
445;1.4851;-1.4914;-0.0037;-0.0788;-0.1026;0.5453
446;1.4882;-1.5011;0.0024;-0.1228;-0.1054;0.5160
447;1.4785;-1.4958;0.0076;-0.1500;-0.1071;0.4686
448;1.4640;-1.4775;0.0044;-0.1493;-0.1025;0.4506
449;1.4552;-1.4502;-0.0109;-0.1391;-0.0978;0.4523
450;1.4494;-1.4254;-0.0272;-0.1254;-0.0991;0.4581
451;1.4513;-1.4277;-0.0280;-0.1053;-0.1101;0.4879
452;1.4473;-1.4241;-0.0291;-0.0752;-0.1041;0.5226
453;1.4338;-1.4138;-0.0245;-0.0417;-0.0917;0.5141
454;1.4204;-1.4118;-0.0141;-0.0079;-0.0988;0.4802
455;1.3937;-1.3780;-0.0250;0.0106;-0.0886;0.4713
456;1.3561;-1.3328;-0.0338;0.0461;-0.0791;0.3971
457;1.3294;-1.2661;-0.0788;0.0645;-0.0336;0.2962
458;1.2774;-1.1516;-0.1362;0.1084;0.0362;0.1512
459;1.2404;-1.0095;-0.2436;-0.0034;0.1421;0.0010
462;1.0865;-1.1099;0.0142;0.1033;-0.0207;0.0268
463;1.1804;-1.2216;0.0299;0.0776;-0.0291;0.0236
464;1.2895;-1.3439;0.0393;0.0837;-0.0281;0.0838
465;1.3778;-1.4417;0.0537;0.0575;-0.0264;0.1040
466;1.4354;-1.5002;0.0541;0.0219;-0.0307;0.1194
467;1.4678;-1.5228;0.0452;-0.0029;-0.0335;0.1329
468;1.4826;-1.5302;0.0396;-0.0198;-0.0317;0.1334
469;1.4840;-1.5323;0.0403;-0.0503;-0.0329;0.1428
470;1.4819;-1.5259;0.0376;-0.0628;-0.0328;0.1559
471;1.4715;-1.5119;0.0340;-0.0611;-0.0315;0.1627
472;1.4568;-1.5011;0.0369;-0.0507;-0.0301;0.1718
473;1.4546;-1.4940;0.0313;-0.0478;-0.0269;0.1898
474;1.4542;-1.4733;0.0115;-0.0374;-0.0303;0.1970
475;1.4422;-1.4522;0.0038;-0.0130;-0.0277;0.1813
476;1.4341;-1.4383;-0.0019;0.0272;-0.0223;0.1678
477;1.4222;-1.4052;-0.0234;0.0638;-0.0258;0.1668
478;1.4046;-1.3741;-0.0379;0.0993;-0.0203;0.1159
479;1.3645;-1.2875;-0.0842;0.1401;-0.0148;0.0874
480;1.3319;-1.2026;-0.1384;0.1361;-0.0091;0.0764
481;1.2828;-1.0677;-0.2250;0.1420;0.0190;0.0021
482;1.2812;-0.9275;-0.3647;-0.0292;0.0490;0.0015
485;1.0931;-1.1085;0.0057;0.1056;0.0084;-0.0181
486;1.1869;-1.2243;0.0260;0.0825;0.0148;-0.0237
487;1.2951;-1.3484;0.0380;0.0827;0.0239;-0.0903
488;1.3764;-1.4317;0.0450;0.0520;0.0266;-0.1058
489;1.4345;-1.4870;0.0417;0.0164;0.0279;-0.1297
490;1.4726;-1.5189;0.0386;-0.0077;0.0259;-0.1626
491;1.4833;-1.5351;0.0451;-0.0212;0.0328;-0.1669
492;1.4850;-1.5425;0.0487;-0.0481;0.0448;-0.1616
493;1.4860;-1.5378;0.0449;-0.0570;0.0465;-0.1564
494;1.4739;-1.5172;0.0370;-0.0507;0.0377;-0.1522
495;1.4595;-1.4942;0.0267;-0.0411;0.0288;-0.1563
496;1.4568;-1.4819;0.0191;-0.0423;0.0265;-0.1907
497;1.4571;-1.4792;0.0147;-0.0335;0.0286;-0.2043
498;1.4433;-1.4599;0.0090;-0.0138;0.0270;-0.1826
499;1.4343;-1.4379;-0.0027;0.0206;0.0248;-0.1701
500;1.4232;-1.4072;-0.0246;0.0499;0.0293;-0.1681
501;1.4042;-1.3482;-0.0643;0.0866;0.0290;-0.1361
502;1.3649;-1.2733;-0.0999;0.1236;0.0215;-0.1313
503;1.3327;-1.2122;-0.1320;0.1316;0.0152;-0.1299
504;1.2853;-1.0735;-0.2207;0.1329;-0.0167;-0.0273
505;1.2834;-0.9461;-0.3500;-0.0304;-0.0541;-0.0450
508;1.0354;-1.0197;-0.0218;0.0939;0.1045;-0.1498
509;1.1337;-1.1378;-0.0087;0.0642;0.1204;-0.2680
510;1.2498;-1.2640;0.0018;0.0722;0.1266;-0.3703
511;1.3462;-1.3598;0.0018;0.0462;0.1181;-0.4504
512;1.4135;-1.4314;0.0064;0.0057;0.0991;-0.4824
513;1.4633;-1.4862;0.0123;-0.0309;0.0912;-0.4911
514;1.4834;-1.4902;-0.0014;-0.0576;0.1026;-0.5018
515;1.4888;-1.4811;-0.0165;-0.0998;0.1147;-0.5129
516;1.4907;-1.4789;-0.0186;-0.1295;0.1179;-0.5248
517;1.4754;-1.4650;-0.0184;-0.1342;0.1098;-0.5312
518;1.4596;-1.4442;-0.0213;-0.1238;0.0978;-0.5174
519;1.4512;-1.4301;-0.0244;-0.1103;0.0959;-0.5008
520;1.4517;-1.4332;-0.0226;-0.0876;0.1053;-0.5188
521;1.4492;-1.4219;-0.0290;-0.0574;0.1042;-0.5586
522;1.4393;-1.4028;-0.0389;-0.0207;0.0966;-0.5623
523;1.4222;-1.3905;-0.0358;0.0082;0.1038;-0.5411
524;1.3935;-1.3700;-0.0298;0.0398;0.1031;-0.4827
525;1.3547;-1.3194;-0.0432;0.0857;0.0851;-0.3630
526;1.3251;-1.2464;-0.0912;0.1048;0.0368;-0.2614
527;1.2789;-1.1559;-0.1328;0.1128;-0.0366;-0.1317
528;1.2497;-1.0180;-0.2434;-0.0014;-0.1357;-0.0126
577;0.8776;-0.8778;-0.0182;-0.0827;-0.0467;0.0884
578;1.0216;-1.0319;0.0002;-0.2751;-0.0369;0.1713
579;1.1242;-1.1419;0.0092;-0.3542;-0.0520;0.2320
580;1.2053;-1.2226;0.0043;-0.3999;-0.0519;0.3304
581;1.2745;-1.2817;-0.0050;-0.4151;-0.0384;0.4343
582;1.3199;-1.3260;-0.0098;-0.4197;-0.0314;0.5158
583;1.3605;-1.3577;-0.0162;-0.4146;-0.0302;0.6070
584;1.4092;-1.4010;-0.0230;-0.3985;-0.0235;0.6846
585;1.4552;-1.4430;-0.0279;-0.3648;-0.0045;0.7398
586;1.4900;-1.4671;-0.0369;-0.3393;0.0018;0.7840
587;1.5229;-1.4998;-0.0410;-0.2991;-0.0034;0.8179
588;1.5545;-1.5293;-0.0415;-0.2362;-0.0047;0.8396
589;1.5690;-1.5339;-0.0494;-0.1727;-0.0172;0.8587
590;1.5845;-1.5321;-0.0663;-0.1105;-0.0306;0.8804
591;1.5965;-1.5432;-0.0702;-0.0477;-0.0329;0.8764
592;1.5843;-1.5411;-0.0588;0.0079;-0.0342;0.7959
593;1.5600;-1.4903;-0.0815;0.0711;-0.0359;0.7423
594;1.5318;-1.4332;-0.1117;0.1253;-0.0260;0.6990
595;1.4827;-1.3354;-0.1613;0.1576;0.0099;0.5139
596;1.3924;-1.1977;-0.2097;0.1396;0.0558;0.2594
597;1.2469;-0.9116;-0.3653;-0.0056;0.1141;-0.1112
600;0.9215;-0.9275;-0.0122;-0.0823;-0.0061;0.0721
601;1.0547;-1.0718;0.0045;-0.2632;-0.0117;0.0657
602;1.1695;-1.2060;0.0255;-0.3338;-0.0274;0.0795
603;1.2644;-1.3147;0.0346;-0.3716;-0.0329;0.0764
604;1.3365;-1.3847;0.0350;-0.3756;-0.0289;0.1024
605;1.3833;-1.4276;0.0302;-0.3706;-0.0251;0.1285
606;1.4281;-1.4712;0.0297;-0.3512;-0.0282;0.1464
607;1.4769;-1.5218;0.0329;-0.3165;-0.0226;0.1688
608;1.5145;-1.5566;0.0288;-0.2764;-0.0141;0.2008
609;1.5412;-1.5764;0.0216;-0.2375;-0.0137;0.2223
610;1.5706;-1.6000;0.0153;-0.1896;-0.0078;0.2231
611;1.5957;-1.6127;0.0055;-0.1353;-0.0001;0.2337
612;1.6148;-1.6255;-0.0011;-0.0689;0.0003;0.2394
613;1.6307;-1.6352;-0.0086;-0.0114;-0.0058;0.2220
614;1.6401;-1.6247;-0.0277;0.0467;-0.0131;0.2326
615;1.6360;-1.5978;-0.0525;0.1010;-0.0168;0.2740
616;1.6090;-1.5457;-0.0767;0.1492;-0.0217;0.2470
617;1.5767;-1.4608;-0.1330;0.1912;-0.0125;0.1425
618;1.5250;-1.3264;-0.2124;0.2067;0.0134;0.0915
619;1.4355;-1.1098;-0.3433;0.1602;0.0501;-0.0197
620;1.2845;-0.7806;-0.5215;-0.0493;0.0516;0.0124
623;0.9235;-0.9316;-0.0100;-0.0820;0.0112;-0.0653
624;1.0554;-1.0745;0.0055;-0.2606;0.0040;-0.0684
625;1.1707;-1.2033;0.0226;-0.3311;0.0126;-0.0785
626;1.2705;-1.3154;0.0306;-0.3626;0.0190;-0.0810
627;1.3415;-1.3847;0.0310;-0.3639;0.0247;-0.1039
628;1.3849;-1.4300;0.0301;-0.3602;0.0234;-0.1357
629;1.4332;-1.4813;0.0336;-0.3424;0.0117;-0.1538
630;1.4824;-1.5323;0.0377;-0.3138;0.0024;-0.1657
631;1.5165;-1.5617;0.0305;-0.2772;-0.0011;-0.1795
632;1.5409;-1.5754;0.0212;-0.2431;-0.0029;-0.1933
633;1.5700;-1.5907;0.0089;-0.1944;0.0021;-0.2103
634;1.5953;-1.6029;-0.0045;-0.1372;0.0098;-0.2338
635;1.6146;-1.6196;-0.0077;-0.0721;0.0192;-0.2484
636;1.6334;-1.6311;-0.0150;-0.0162;0.0215;-0.2328
637;1.6407;-1.6211;-0.0329;0.0446;0.0150;-0.2508
638;1.6339;-1.5883;-0.0580;0.1030;0.0125;-0.3053
639;1.6101;-1.5234;-0.0982;0.1513;0.0068;-0.2945
640;1.5803;-1.4532;-0.1404;0.2027;-0.0013;-0.2009
641;1.5302;-1.3346;-0.2091;0.2189;-0.0137;-0.1453
642;1.4375;-1.0926;-0.3608;0.1664;-0.0393;-0.0048
643;1.2868;-0.8005;-0.5010;-0.0368;-0.0294;-0.0028
646;0.8790;-0.8863;-0.0117;-0.0757;0.0421;-0.0905
647;1.0225;-1.0385;0.0055;-0.2618;0.0404;-0.1837
648;1.1241;-1.1464;0.0117;-0.3376;0.0505;-0.2447
649;1.2072;-1.2278;0.0090;-0.3813;0.0460;-0.3328
650;1.2777;-1.2937;0.0016;-0.4013;0.0346;-0.4207
651;1.3208;-1.3382;0.0016;-0.4192;0.0270;-0.4928
652;1.3708;-1.3841;-0.0033;-0.4190;0.0146;-0.5770
653;1.4186;-1.4132;-0.0196;-0.3943;0.0024;-0.6540
654;1.4524;-1.4403;-0.0292;-0.3516;-0.0044;-0.7184
655;1.4850;-1.4656;-0.0342;-0.3151;-0.0004;-0.7750
656;1.5217;-1.4999;-0.0377;-0.2723;0.0152;-0.8051
657;1.5561;-1.5377;-0.0377;-0.2156;0.0209;-0.8112
658;1.5714;-1.5427;-0.0453;-0.1558;0.0231;-0.8080
659;1.5887;-1.5495;-0.0570;-0.1031;0.0318;-0.8209
660;1.5988;-1.5567;-0.0584;-0.0412;0.0388;-0.8038
661;1.5843;-1.5512;-0.0510;0.0228;0.0362;-0.7253
662;1.5658;-1.5202;-0.0590;0.0818;0.0288;-0.6298
663;1.5467;-1.4623;-0.1008;0.1262;0.0243;-0.5789
664;1.5031;-1.3560;-0.1613;0.1594;-0.0152;-0.4305
665;1.4014;-1.2146;-0.2043;0.1706;-0.0684;-0.1732
666;1.2458;-0.8950;-0.3751;0.0160;-0.1129;0.1087
715;0.8278;-0.8205;-0.0165;-0.0018;0.0145;0.0589
716;1.0633;-1.0744;-0.0062;0.0029;0.0080;0.2156
717;1.2122;-1.2192;-0.0092;0.0161;0.0065;0.3470
718;1.3011;-1.2899;-0.0245;0.0193;-0.0017;0.4680
719;1.3626;-1.3364;-0.0390;0.0311;-0.0058;0.5854
720;1.4250;-1.3848;-0.0520;0.0367;-0.0038;0.7122
721;1.4860;-1.4236;-0.0722;0.0413;-0.0044;0.8392
722;1.5312;-1.4597;-0.0847;0.0385;-0.0072;0.9421
723;1.5782;-1.5028;-0.0877;0.0346;-0.0061;1.0042
724;1.6284;-1.5396;-0.1000;0.0399;-0.0045;1.0699
725;1.6657;-1.5841;-0.0927;0.0410;-0.0061;1.0907
726;1.6861;-1.6093;-0.0887;0.0329;-0.0059;1.0998
727;1.7043;-1.6080;-0.1083;0.0230;-0.0016;1.1222
