Element;X;Y;Z;XY;YZ;XZ
163;31.2028;-156.6481;-74.3018;24.5625;-1.9485;-3.6692
164;25.7756;-161.3691;-89.5726;18.7315;0.9916;1.3865
165;-24.9989;-212.4777;-131.7203;6.8436;3.4586;10.9752
166;-12.8715;-201.0064;-102.2672;11.2233;-1.2089;-1.5162
167;-3.5939;-190.5636;-100.4468;11.0207;-2.1698;-3.6641
168;-21.5613;-207.2827;-115.9780;9.2484;-5.0992;-6.4935
169;0.1107;-183.3220;-92.4391;13.9894;-6.5537;-7.8053
170;-13.9764;-193.0802;-100.3946;20.8151;-8.4868;-11.8965
171;-30.6390;-209.8094;-119.7594;18.3368;-10.7914;-12.2317
172;-4.1555;-182.6976;-95.3998;15.1201;-13.7608;-10.8500
173;-36.4906;-214.4715;-129.4383;17.7864;-12.6673;-13.2169
174;-19.6321;-195.7712;-108.7928;23.1287;-9.4674;-12.6831
175;-34.5501;-209.4581;-122.5635;25.4306;-9.3432;-12.2571
176;-35.6356;-209.2852;-122.5270;26.3090;-12.6711;-10.4928
177;9.8616;-161.2833;-76.1104;29.4620;-12.9327;-11.5037
178;-30.5129;-199.2957;-115.7516;33.6435;-9.5326;-11.9026
179;-20.9523;-190.9686;-105.7537;32.0173;-9.3810;-12.3153
180;-6.8963;-176.9583;-94.5427;30.7637;-10.1162;-10.2828
181;-41.6646;-203.9834;-124.8217;35.7458;-7.9142;-6.7029
182;-65.8739;-233.2468;-149.5817;16.6540;-6.5923;-4.5248
183;-77.4616;-239.8035;-155.3801;1.5504;-6.7100;-3.2136
186;-8.0320;-193.6203;-109.4619;27.9009;2.2086;-7.2946
187;1.1283;-189.2531;-105.7752;13.3592;3.8990;3.7084
188;16.8816;-172.8282;-90.5391;9.3989;-1.8087;0.9365
189;-7.8920;-196.0365;-114.1246;7.6303;-1.1457;6.9892
190;-15.7510;-200.8371;-116.3660;8.0225;-0.8033;3.1124
191;-19.2146;-202.6162;-114.2199;10.7642;-5.8696;-0.8345
192;-25.1552;-206.7737;-117.6505;14.3738;-9.8097;-4.9685
193;9.9575;-170.0432;-81.1338;16.8026;-8.8198;-5.1145
194;17.8756;-164.3987;-70.6979;13.1793;-4.1060;-6.6652
195;9.4661;-171.8629;-77.2799;15.4058;-3.1812;-7.7755
196;-36.4616;-215.6884;-123.2118;18.3743;-4.4914;-7.9754
197;1.9993;-175.8097;-85.6603;23.0703;-5.8348;-4.6750
198;-9.5679;-184.4466;-97.1324;28.1259;-4.9849;-3.9480
199;0.2113;-171.9325;-86.0250;31.0006;-4.4011;-3.1158
200;-17.9300;-190.9827;-104.2513;30.4741;-4.0753;-3.8976
201;-32.6756;-203.8527;-115.2535;33.0995;-2.9629;-6.2652
202;-10.1480;-181.8936;-97.4157;32.7470;-3.5713;-4.3590
203;-29.8107;-202.0775;-117.9201;30.6381;-4.8583;-2.9199
204;10.6285;-156.9118;-72.6443;33.6782;-2.8065;-2.9706
205;-73.5432;-240.5810;-153.4076;23.4615;-5.0905;-1.3288
206;-52.5113;-218.3728;-134.4102;-3.2815;-4.4835;-3.1886
209;7.4061;-174.4400;-100.8630;33.0957;-0.3432;4.2024
210;-6.1613;-194.3323;-116.9991;15.0839;-2.3680;-11.6529
211;40.4550;-149.6980;-60.8407;6.4881;3.4339;-6.2634
212;22.5977;-164.3237;-80.1869;12.5363;1.5022;-3.7303
213;-22.2885;-208.6139;-120.0455;8.2280;-2.7739;-1.5842
214;-29.4574;-212.0263;-122.7958;13.9445;3.5838;1.1313
215;-10.1545;-193.1833;-100.6492;14.2114;6.2637;2.9432
216;5.3649;-176.2222;-85.9470;16.7639;5.9007;3.2907
217;-10.8166;-191.5275;-105.0318;12.8818;2.9144;8.0576
218;32.9258;-148.0136;-57.1353;16.0622;3.7547;8.6090
219;-33.1184;-212.9581;-123.3384;18.8961;6.0166;6.9805
220;-0.2629;-178.6700;-92.5308;20.9025;8.1874;4.7579
221;-17.5766;-190.6172;-109.8217;30.0407;6.5993;4.6995
222;-25.3619;-199.5133;-117.4345;28.4382;5.9684;4.0682
223;-2.0353;-174.0083;-85.9531;31.3779;7.2414;4.5308
224;-19.0761;-190.9242;-102.8403;32.1723;5.5228;5.0814
225;-8.1189;-179.2540;-94.1862;33.6509;1.0568;4.8913
226;-44.7050;-217.0857;-130.5778;30.8131;0.8947;3.4456
227;-27.6572;-197.1520;-110.9044;31.3098;2.8105;1.3789
228;-69.9647;-235.5149;-147.9526;26.1031;4.4408;2.1462
229;-59.9287;-225.3796;-138.7619;-4.4148;5.8746;2.7456
232;-35.7633;-221.0014;-117.6044;25.0345;-2.8725;-15.2671
233;22.5247;-168.0326;-77.3799;15.6500;-0.4699;0.6114
234;-7.9027;-195.8062;-120.8059;9.2413;-3.2849;-5.8451
235;-13.3551;-200.3715;-101.3423;14.8671;0.2562;-0.8264
236;0.0408;-184.5100;-86.2662;15.7683;4.4139;2.8774
237;-10.9453;-195.9846;-97.1836;11.3772;4.5353;7.5975
238;-10.4650;-192.3054;-96.9033;17.2683;6.0028;10.5277
239;-4.1431;-183.8729;-95.9593;16.4649;7.8895;14.1714
240;-20.3412;-197.8530;-113.0470;20.5713;10.0172;10.7100
241;-13.6972;-191.8380;-105.0469;15.7281;12.9306;9.8314
242;-38.8925;-216.5054;-129.2638;15.9205;13.1781;16.1758
243;-24.8914;-201.9156;-115.5853;19.0846;10.2684;15.5625
244;-22.1199;-193.2522;-109.3208;29.0396;10.5803;14.8002
245;-24.1759;-198.6245;-109.5766;24.7511;12.4647;11.2694
246;-2.2537;-173.1468;-87.9929;30.5781;12.0787;10.7768
247;-40.2480;-210.4031;-125.8218;31.5070;11.3765;11.8351
248;-20.9658;-190.2439;-105.2104;31.9696;12.6375;12.3268
249;-8.2949;-176.5425;-92.1396;32.4590;12.1539;10.2031
250;-34.8722;-201.3273;-117.4285;30.6649;8.6000;6.2722
251;-53.1439;-219.6872;-133.7981;18.6175;7.6531;5.3731
252;-83.7434;-245.7744;-159.1701;-1.3120;5.7028;5.5079
301;101.8325;-82.5354;1.2673;30.4562;-3.9347;-9.5859
302;-57.7197;-242.0039;-170.4634;25.6921;-1.2139;-7.3630
303;2.4867;-189.4205;-105.3230;13.3934;3.8475;4.3113
304;-4.9432;-196.7507;-100.2295;12.3896;0.5830;-8.8306
305;-23.6943;-216.0788;-115.4676;4.6472;1.7681;-9.9624
306;17.7019;-174.4321;-78.2467;3.0998;2.5647;-9.1763
307;-4.3484;-195.0140;-100.2578;11.6353;0.1691;-7.2909
308;-18.8108;-208.0991;-111.9376;8.5946;-2.8659;-13.7319
309;18.0165;-170.2241;-78.4571;12.0947;-6.0634;-11.7176
310;-24.8270;-212.7121;-120.9728;10.0491;-7.1281;-12.1266
311;27.4565;-158.5921;-66.5017;14.8891;-6.2125;-9.8590
312;-2.5890;-186.9295;-94.4386;12.0205;-9.3601;-9.7179
313;20.8041;-161.4691;-65.1424;11.5902;-13.0944;-11.7903
314;-1.5380;-182.4792;-89.3718;6.8837;-16.2127;-11.5793
315;-45.5338;-222.0850;-134.2617;15.8501;-15.0576;-14.4660
316;-19.6241;-197.0965;-108.5672;11.0333;-11.7599;-13.3839
317;-41.0312;-212.5367;-124.6777;19.1912;-10.2355;-11.4678
318;-73.8408;-238.1405;-156.0930;19.0848;-9.9569;-12.0830
319;-17.7581;-175.5921;-98.3071;10.3174;-7.5237;-11.6333
320;-59.1289;-208.5043;-137.3786;0.3030;-6.9666;-12.9894
321;-66.0250;-193.9839;-129.0378;-14.0865;-7.8877;-3.0166
324;-73.9661;-261.4164;-171.9901;27.2121;2.5343;-1.1745
325;13.8235;-177.6607;-93.9309;18.1820;2.4989;2.5202
326;-25.2111;-217.5737;-136.2608;12.7785;-0.5987;2.3191
327;17.8029;-175.5644;-92.3230;4.1267;1.5083;-0.0611
328;-9.3244;-201.8786;-121.3698;0.5411;3.5138;0.9685
329;-5.0469;-197.9926;-107.2527;1.6763;-0.6072;1.2143
330;-12.5192;-204.2330;-108.1691;7.1847;-3.9845;-4.2586
331;-45.6998;-236.6104;-138.2289;7.9391;-5.1472;-4.3748
332;-39.1009;-228.8140;-126.3535;10.6967;-5.1084;-4.4613
333;-42.7941;-232.0739;-131.5708;10.2893;-3.0918;-5.9021
334;5.7885;-182.5865;-84.7714;12.5261;-1.8103;-3.1288
335;-29.8932;-215.1486;-119.6030;16.7260;-1.7930;-4.0034
336;-12.0936;-197.6717;-104.6566;8.1764;-2.3034;-4.9903
337;-20.5114;-204.8535;-111.1077;8.1647;-4.3662;-4.5796
338;-15.1344;-195.7511;-101.8092;14.1511;-4.9928;-5.4993
339;9.4317;-170.6055;-75.8900;13.2115;-6.1539;-5.9906
340;-49.0351;-223.6529;-134.6642;18.6029;-6.4397;-4.7641
341;-17.0131;-184.7279;-98.3167;17.3444;-2.0611;-4.1069
342;-106.8133;-268.3760;-182.9915;12.9665;-1.6437;-2.1294
343;-32.9657;-186.8575;-105.8332;3.3505;-5.5922;-2.1203
344;-90.6724;-225.0036;-155.5793;-18.8846;-5.3556;0.8299
347;21.2189;-165.9906;-91.6865;25.2595;2.7799;2.3814
348;-42.7428;-230.0900;-152.7401;24.6882;-0.2429;-9.2772
349;-32.9380;-226.0319;-136.7386;10.6125;1.8597;-6.5039
350;4.7841;-188.3052;-103.5673;5.0679;0.7927;-6.0544
351;-0.5579;-193.6352;-105.6551;0.4756;-2.4158;-3.9804
352;5.4335;-187.4712;-96.0036;3.0756;-1.1689;0.7872
353;-21.9998;-214.0715;-117.1570;4.8731;1.6487;5.1325
354;-52.8624;-243.7606;-141.3185;8.5663;4.1397;2.3882
355;1.6314;-188.5107;-87.3956;8.5184;5.1408;5.4017
356;-77.1016;-266.3688;-166.9313;10.3077;3.4170;6.0618
357;24.1295;-164.3742;-65.7360;11.2393;2.8288;2.7514
358;-8.7032;-194.0047;-98.3908;15.7279;5.5917;3.0588
359;-8.1765;-192.8188;-98.7718;11.3209;5.8419;4.1972
360;-0.3616;-184.3656;-89.4707;7.9926;5.6123;5.7242
361;-40.4377;-220.9352;-124.7174;15.5641;6.5481;5.4365
362;-1.9490;-180.8713;-90.7905;17.3961;5.1109;5.7246
363;-50.3147;-224.7798;-138.9823;19.4454;3.2896;4.7020
364;-10.6406;-179.7286;-92.5258;15.2994;1.5014;3.1562
365;-70.4356;-232.4682;-148.8920;12.6067;1.5670;2.0422
366;-30.8065;-184.7981;-104.4216;2.4449;6.0753;1.9916
367;-89.5209;-222.5766;-151.4393;-20.2222;6.7850;0.4224
370;38.6280;-149.2620;-48.6379;26.3857;-1.1771;-4.7602
371;-23.4827;-212.2655;-120.8553;25.4201;0.5039;4.5167
372;3.4007;-189.7715;-107.1996;10.2453;0.2873;1.6760
373;-18.1781;-210.1517;-111.9896;12.6669;1.5000;6.6891
374;-32.2058;-223.7851;-125.4579;4.5624;0.5422;7.3882
375;0.2167;-192.2460;-90.7520;2.0524;-0.4051;7.4324
376;-29.6075;-220.9128;-119.5630;8.2726;0.8330;6.9968
377;-33.4869;-222.6194;-128.1576;8.9194;4.5401;13.6225
378;13.7183;-173.4932;-86.9834;11.1404;8.4025;14.4631
379;-8.9718;-196.5579;-106.8920;12.1650;6.8542;11.2392
380;12.3371;-174.7184;-82.3835;10.6057;5.9909;11.5491
381;-7.3136;-192.8976;-102.1230;11.0844;7.5157;9.6053
382;11.8579;-171.1188;-78.7356;13.0807;10.1343;9.2106
383;-29.3925;-211.3831;-117.6907;7.1040;12.1783;12.0411
384;-40.8998;-218.7619;-131.1262;15.8017;11.1597;13.9983
385;-19.9707;-197.0205;-110.5787;14.7236;10.4436;13.6555
386;-41.7389;-212.6699;-126.6429;18.8348;12.3327;12.5284
387;-79.1415;-244.0828;-159.8714;17.8311;12.0468;10.8076
388;-18.4896;-176.0455;-99.5283;9.7927;9.2003;13.8654
389;-78.0379;-227.5448;-155.6880;-0.5899;10.0383;9.6209
