Element;X;Y;Z;XY;YZ;XZ
163;0.8485;-0.8363;-0.0168;-0.6695;-0.0534;0.0755
164;0.7546;-0.7478;-0.0081;-0.9625;-0.0449;0.0798
165;0.6447;-0.6490;0.0032;-1.0811;-0.0690;0.0328
166;0.6044;-0.6108;0.0052;-1.1015;-0.0858;0.0044
167;0.5917;-0.5988;0.0058;-1.0544;-0.0983;-0.0123
168;0.5952;-0.5987;0.0030;-0.9280;-0.0978;-0.0056
169;0.6246;-0.6241;-0.0005;-0.7290;-0.1001;0.0024
170;0.6452;-0.6483;0.0023;-0.5026;-0.0930;0.0136
171;0.6556;-0.6544;-0.0023;-0.3016;-0.0870;0.0140
172;0.6576;-0.6534;-0.0049;-0.1190;-0.0913;0.0111
173;0.6513;-0.6512;-0.0010;0.0242;-0.0991;0.0080
174;0.6315;-0.6319;-0.0007;0.1293;-0.1061;0.0077
175;0.6074;-0.6081;0.0001;0.2109;-0.1108;0.0133
176;0.6005;-0.6045;0.0028;0.2929;-0.1159;0.0204
177;0.5996;-0.6096;0.0090;0.3861;-0.1169;0.0168
178;0.6207;-0.6292;0.0082;0.4791;-0.1150;0.0133
179;0.6688;-0.6788;0.0087;0.5836;-0.1066;0.0052
180;0.7409;-0.7482;0.0060;0.6905;-0.0810;-0.0180
181;0.8474;-0.8416;-0.0060;0.7789;-0.0482;-0.0389
182;1.0067;-0.9881;-0.0182;0.8452;-0.0164;-0.0390
183;1.1730;-1.1541;-0.0222;1.0243;0.0111;-0.0013
186;0.8533;-0.8339;-0.0227;-0.6916;-0.0090;0.0202
187;0.7432;-0.7284;-0.0167;-0.9796;-0.0363;0.0067
188;0.6259;-0.6176;-0.0086;-1.0864;-0.0422;0.0113
189;0.5801;-0.5839;0.0027;-1.1049;-0.0315;0.0161
190;0.5794;-0.5870;0.0077;-1.0501;-0.0315;-0.0011
191;0.5930;-0.6008;0.0064;-0.9163;-0.0309;0.0005
192;0.6154;-0.6252;0.0086;-0.7256;-0.0315;0.0042
