Element;X;Y;Z;XY;YZ;XZ
163;1.0149;-0.9964;-0.0254;0.0037;-0.0595;0.0769
164;1.0610;-1.0562;-0.0078;-0.3572;-0.0567;0.0827
165;1.0092;-1.0164;0.0063;-0.6377;-0.0724;0.0127
166;0.9635;-0.9683;0.0029;-0.7631;-0.0815;-0.0365
167;0.9221;-0.9206;-0.0018;-0.7718;-0.0947;-0.0641
168;0.8874;-0.8839;-0.0043;-0.6892;-0.0984;-0.0548
169;0.8767;-0.8714;-0.0050;-0.5529;-0.1059;-0.0530
170;0.8613;-0.8642;0.0025;-0.3884;-0.1008;-0.0389
171;0.8525;-0.8545;0.0001;-0.2432;-0.0915;-0.0321
172;0.8437;-0.8409;-0.0041;-0.1047;-0.0895;-0.0372
173;0.8309;-0.8275;-0.0045;-0.0016;-0.0932;-0.0425
174;0.8047;-0.7988;-0.0070;0.0694;-0.0991;-0.0373
175;0.7725;-0.7686;-0.0057;0.1211;-0.1052;-0.0215
176;0.7566;-0.7568;-0.0014;0.1676;-0.1090;-0.0020
177;0.7471;-0.7534;0.0053;0.2215;-0.1097;0.0024
178;0.7585;-0.7654;0.0053;0.2530;-0.1112;0.0017
179;0.7983;-0.8079;0.0080;0.2778;-0.1066;-0.0021
180;0.8729;-0.8795;0.0060;0.2983;-0.0888;-0.0328
181;0.9825;-0.9765;-0.0062;0.3011;-0.0606;-0.0644
182;1.1151;-1.0957;-0.0216;0.2623;-0.0373;-0.0643
183;1.2779;-1.2549;-0.0274;0.3060;-0.0019;-0.0428
186;1.0304;-1.0064;-0.0324;-0.0165;-0.0095;0.0209
187;1.0587;-1.0355;-0.0253;-0.3674;-0.0314;-0.0071
188;0.9996;-0.9855;-0.0160;-0.6333;-0.0367;-0.0164
189;0.9495;-0.9509;-0.0003;-0.7562;-0.0266;-0.0208
190;0.9165;-0.9236;0.0053;-0.7643;-0.0296;-0.0413
191;0.8902;-0.8943;0.0031;-0.6756;-0.0322;-0.0215
192;0.8737;-0.8763;0.0031;-0.5426;-0.0335;-0.0100
193;0.8539;-0.8509;-0.0049;-0.3731;-0.0367;-0.0118
194;0.8392;-0.8288;-0.0109;-0.2177;-0.0391;-0.0232
195;0.8287;-0.8206;-0.0105;-0.0805;-0.0378;-0.0367
196;0.8169;-0.8143;-0.0046;0.0120;-0.0375;-0.0418
197;0.7942;-0.7992;0.0040;0.0842;-0.0378;-0.0543
198;0.7685;-0.7796;0.0098;0.1494;-0.0346;-0.0406
199;0.7502;-0.7650;0.0132;0.2096;-0.0331;-0.0259
200;0.7396;-0.7549;0.0134;0.2600;-0.0320;-0.0109
201;0.7492;-0.7626;0.0114;0.2844;-0.0306;-0.0008
202;0.7863;-0.7912;0.0040;0.2980;-0.0301;-0.0224
203;0.8622;-0.8590;-0.0054;0.3045;-0.0263;-0.0206
204;0.9749;-0.9544;-0.0201;0.3067;-0.0143;-0.0281
205;1.1189;-1.0864;-0.0341;0.2903;-0.0060;-0.0457
206;1.2941;-1.2489;-0.0483;0.3344;0.0042;-0.0402
209;1.0281;-1.0030;-0.0321;-0.0111;0.0140;-0.0304
210;1.0587;-1.0340;-0.0300;-0.3763;0.0247;-0.0108
211;0.9934;-0.9777;-0.0157;-0.6432;0.0267;-0.0054
212;0.9450;-0.9508;0.0039;-0.7473;0.0356;0.0013
213;0.9155;-0.9293;0.0118;-0.7572;0.0365;0.0157
214;0.8913;-0.9062;0.0139;-0.6779;0.0293;0.0151
215;0.8749;-0.8814;0.0065;-0.5445;0.0260;0.0128
216;0.8521;-0.8467;-0.0078;-0.3735;0.0300;0.0175
217;0.8357;-0.8268;-0.0087;-0.2207;0.0298;0.0284
218;0.8241;-0.8196;-0.0064;-0.0887;0.0249;0.0411
