163; 0.6147
164; 0.5394
165; 0.4908
166; 0.4703
167; 0.4578
168; 0.4450
169; 0.4393
170; 0.4381
171; 0.4357
172; 0.4315
173; 0.4208
174; 0.4096
175; 0.4037
176; 0.3974
177; 0.3960
178; 0.3983
179; 0.3994
180; 0.3927
181; 0.3727
182; 0.3457
183; 0.3127
186; 0.6089
187; 0.5294
188; 0.4813
189; 0.4611
190; 0.4488
191; 0.4408
192; 0.4338
193; 0.4289
194; 0.4269
195; 0.4212
196; 0.4135
197; 0.4049
198; 0.4006
199; 0.3940
200; 0.3916
201; 0.3954
202; 0.3973
203; 0.3929
204; 0.3805
205; 0.3571
206; 0.3289
209; 0.6093
210; 0.5311
211; 0.4832
212; 0.4603
213; 0.4458
214; 0.4392
215; 0.4338
216; 0.4287
217; 0.4249
218; 0.4201
219; 0.4152
220; 0.4065
221; 0.4010
222; 0.3946
223; 0.3923
224; 0.3956
225; 0.3969
226; 0.3915
227; 0.3799
228; 0.3570
229; 0.3287
232; 0.6153
233; 0.5420
234; 0.4922
235; 0.4704
236; 0.4535
237; 0.4424
238; 0.4388
239; 0.4366
240; 0.4329
241; 0.4295
242; 0.4221
243; 0.4104
244; 0.4054
245; 0.4012
246; 0.3979
247; 0.3979
248; 0.3986
249; 0.3916
250; 0.3720
251; 0.3444
252; 0.3123
301; 0.7306
302; 0.7200
303; 0.6974
304; 0.6622
305; 0.6216
306; 0.5944
307; 0.5798
308; 0.5634
309; 0.5461
310; 0.5208
311; 0.4923
312; 0.4676
313; 0.4442
314; 0.4230
315; 0.4051
316; 0.3862
317; 0.3645
318; 0.3393
319; 0.3055
320; 0.2536
321; 0.1878
324; 0.7273
325; 0.7104
326; 0.6733
327; 0.6491
328; 0.6187
329; 0.5914
330; 0.5743
331; 0.5586
332; 0.5453
333; 0.5228
334; 0.4937
335; 0.4636
336; 0.4392
337; 0.4201
338; 0.4027
339; 0.3866
340; 0.3674
341; 0.3427
342; 0.3147
343; 0.2690
344; 0.2047
347; 0.7282
348; 0.7124
349; 0.6722
350; 0.6469
351; 0.6198
352; 0.5913
353; 0.5728
354; 0.5590
355; 0.5461
356; 0.5235
357; 0.4938
358; 0.4628
359; 0.4392
360; 0.4211
361; 0.4036
362; 0.3872
363; 0.3669
364; 0.3429
365; 0.3153
366; 0.2691
367; 0.2049
370; 0.7298
371; 0.7237
372; 0.6950
373; 0.6585
374; 0.6210
375; 0.5943
376; 0.5776
377; 0.5632
378; 0.5497
379; 0.5241
380; 0.4921
381; 0.4659
382; 0.4436
383; 0.4243
384; 0.4064
385; 0.3873
386; 0.3636
387; 0.3385
388; 0.3058
389; 0.2542
390; 0.1884
439; 0.7239
440; 0.7763
441; 0.7859
442; 0.7701
443; 0.7587
444; 0.7353
445; 0.7075
446; 0.6804
447; 0.6487
448; 0.6099
449; 0.5747
450; 0.5434
451; 0.5049
452; 0.4642
453; 0.4221
454; 0.3738
455; 0.3265
456; 0.2804
457; 0.2279
458; 0.1740
459; 0.1205
462; 0.7141
463; 0.7645
464; 0.7711
465; 0.7555
466; 0.7511
467; 0.7268
468; 0.6993
469; 0.6811
470; 0.6503
471; 0.6148
472; 0.5794
473; 0.5463
474; 0.5062
475; 0.4658
476; 0.4253
477; 0.3768
478; 0.3332
479; 0.2898
480; 0.2384
481; 0.1891
482; 0.1332
485; 0.7118
486; 0.7644
487; 0.7704
488; 0.7545
489; 0.7514
490; 0.7296
491; 0.7012
492; 0.6803
493; 0.6498
494; 0.6159
495; 0.5803
496; 0.5456
497; 0.5059
498; 0.4651
499; 0.4252
500; 0.3768
501; 0.3331
502; 0.2900
503; 0.2389
504; 0.1896
505; 0.1334
508; 0.7203
509; 0.7766
510; 0.7844
511; 0.7691
512; 0.7593
513; 0.7388
514; 0.7100
515; 0.6804
516; 0.6487
517; 0.6124
518; 0.5767
519; 0.5447
520; 0.5048
521; 0.4615
522; 0.4221
523; 0.3741
524; 0.3256
525; 0.2805
526; 0.2286
527; 0.1754
528; 0.1205
577; 0.5918
578; 0.7157
579; 0.8025
580; 0.8456
581; 0.8553
582; 0.8532
583; 0.8281
584; 0.7896
585; 0.7474
586; 0.7047
587; 0.6576
588; 0.6016
589; 0.5449
590; 0.4871
591; 0.4271
592; 0.3657
593; 0.3043
594; 0.2400
595; 0.1794
596; 0.1263
597; 0.0814
600; 0.5659
601; 0.6929
602; 0.7943
603; 0.8381
604; 0.8493
605; 0.8457
606; 0.8291
607; 0.7978
608; 0.7507
609; 0.7032
610; 0.6607
611; 0.6088
612; 0.5537
613; 0.4949
614; 0.4332
615; 0.3740
616; 0.3111
617; 0.2483
618; 0.1923
619; 0.1406
620; 0.0933
623; 0.5654
624; 0.6915
625; 0.7972
626; 0.8384
627; 0.8484
628; 0.8486
629; 0.8310
630; 0.7970
631; 0.7508
632; 0.7045
633; 0.6607
634; 0.6086
635; 0.5542
636; 0.4942
637; 0.4324
638; 0.3733
639; 0.3112
640; 0.2489
641; 0.1927
642; 0.1407
643; 0.0933
646; 0.5913
647; 0.7144
648; 0.8083
649; 0.8490
650; 0.8559
651; 0.8548
652; 0.8310
653; 0.7919
654; 0.7471
655; 0.7016
656; 0.6572
657; 0.6033
658; 0.5449
659; 0.4857
660; 0.4253
661; 0.3642
662; 0.3049
663; 0.2414
664; 0.1795
665; 0.1265
666; 0.0814
715; 0.5773
716; 0.7311
717; 0.8306
718; 0.8924
719; 0.9087
720; 0.9037
721; 0.8917
722; 0.8510
723; 0.8014
724; 0.7468
725; 0.6835
726; 0.6221
727; 0.5578
728; 0.4972
729; 0.4310
730; 0.3640
731; 0.2972
732; 0.2276
733; 0.1647
734; 0.1111
735; 0.0704
738; 0.5544
739; 0.7016
740; 0.8021
741; 0.8729
742; 0.8976
743; 0.9052
744; 0.8957
745; 0.8565
746; 0.8126
747; 0.7563
748; 0.6874
749; 0.6232
750; 0.5588
751; 0.5018
752; 0.4364
753; 0.3703
754; 0.3031
755; 0.2328
756; 0.1748
757; 0.1244
758; 0.0810
761; 0.5542
762; 0.7025
763; 0.8008
764; 0.8710
765; 0.8979
766; 0.9049
767; 0.8951
768; 0.8561
769; 0.8118
770; 0.7574
771; 0.6885
772; 0.6238
773; 0.5583
774; 0.5012
775; 0.4367
776; 0.3704
777; 0.3023
778; 0.2324
779; 0.1756
780; 0.1245
781; 0.0809
784; 0.5787
785; 0.7326
786; 0.8271
787; 0.8882
788; 0.9086
789; 0.9027
790; 0.8915
791; 0.8512
792; 0.8024
793; 0.7502
794; 0.6858
795; 0.6230
796; 0.5565
797; 0.4964
798; 0.4297
799; 0.3631
800; 0.2968
801; 0.2277
802; 0.1653
803; 0.1106
804; 0.0705
853; 0.5888
854; 0.7221
855; 0.8102
856; 0.8519
857; 0.8685
858; 0.8622
859; 0.8281
860; 0.7942
861; 0.7513
862; 0.6997
863; 0.6543
864; 0.5963
865; 0.5443
866; 0.4889
867; 0.4282
868; 0.3635
869; 0.2983
870; 0.2375
871; 0.1800
872; 0.1276
873; 0.0830
876; 0.5748
877; 0.6955
878; 0.7895
879; 0.8422
880; 0.8672
881; 0.8597
882; 0.8271
883; 0.7985
884; 0.7550
885; 0.7053
886; 0.6539
887; 0.5994
888; 0.5508
889; 0.4950
890; 0.4360
891; 0.3720
892; 0.3090
893; 0.2475
894; 0.1911
895; 0.1422
896; 0.0948
899; 0.5753
900; 0.6979
901; 0.7890
902; 0.8400
903; 0.8671
904; 0.8590
905; 0.8268
906; 0.7998
907; 0.7555
908; 0.7046
909; 0.6540
910; 0.5998
911; 0.5510
912; 0.4950
913; 0.4365
914; 0.3718
915; 0.3086
916; 0.2468
917; 0.1910
918; 0.1422
919; 0.0943
922; 0.5914
923; 0.7194
924; 0.8072
925; 0.8511
926; 0.8660
927; 0.8581
928; 0.8261
929; 0.7953
930; 0.7533
931; 0.7004
932; 0.6529
933; 0.5976
934; 0.5465
935; 0.4899
936; 0.4288
937; 0.3631
938; 0.2971
939; 0.2361
940; 0.1799
941; 0.1284
942; 0.0825
991; 0.7225
992; 0.7793
993; 0.7929
994; 0.7854
995; 0.7626
996; 0.7359
997; 0.7073
998; 0.6773
999; 0.6453
1000; 0.6098
1001; 0.5779
1002; 0.5402
1003; 0.5011
1004; 0.4604
1005; 0.4179
1006; 0.3726
1007; 0.3237
1008; 0.2793
1009; 0.2292
1010; 0.1744
1011; 0.1194
1014; 0.7189
1015; 0.7673
1016; 0.7810
1017; 0.7721
1018; 0.7559
1019; 0.7287
1020; 0.6994
1021; 0.6721
1022; 0.6475
1023; 0.6126
1024; 0.5815
1025; 0.5450
1026; 0.5057
1027; 0.4622
1028; 0.4200
1029; 0.3750
1030; 0.3292
1031; 0.2887
1032; 0.2399
1033; 0.1892
1034; 0.1335
1037; 0.7199
1038; 0.7676
1039; 0.7809
1040; 0.7718
1041; 0.7559
1042; 0.7280
1043; 0.7002
1044; 0.6723
1045; 0.6471
1046; 0.6136
1047; 0.5832
1048; 0.5450
1049; 0.5056
1050; 0.4624
1051; 0.4197
1052; 0.3747
1053; 0.3293
1054; 0.2887
1055; 0.2403
1056; 0.1892
1057; 0.1339
1060; 0.7254
1061; 0.7769
1062; 0.7933
1063; 0.7837
1064; 0.7599
1065; 0.7335
1066; 0.7095
1067; 0.6776
1068; 0.6444
1069; 0.6104
1070; 0.5776
1071; 0.5397
1072; 0.5029
1073; 0.4615
1074; 0.4166
1075; 0.3707
1076; 0.3237
1077; 0.2793
1078; 0.2291
1079; 0.1748
1080; 0.1199
1129; 0.7326
1130; 0.7262
1131; 0.7064
1132; 0.6729
1133; 0.6270
1134; 0.5942
1135; 0.5755
1136; 0.5550
1137; 0.5382
1138; 0.5182
1139; 0.4897
1140; 0.4663
1141; 0.4381
1142; 0.4173
1143; 0.4018
1144; 0.3855
1145; 0.3646
1146; 0.3382
1147; 0.3052
1148; 0.2515
1149; 0.1857
1152; 0.7330
1153; 0.7191
1154; 0.6861
1155; 0.6551
1156; 0.6181
1157; 0.5907
1158; 0.5750
1159; 0.5536
1160; 0.5363
1161; 0.5155
1162; 0.4902
1163; 0.4621
1164; 0.4354
1165; 0.4166
1166; 0.4000
1167; 0.3864
1168; 0.3679
1169; 0.3423
1170; 0.3134
1171; 0.2653
1172; 0.2018
1175; 0.7337
1176; 0.7209
1177; 0.6876
1178; 0.6552
1179; 0.6191
1180; 0.5921
1181; 0.5746
1182; 0.5525
1183; 0.5353
1184; 0.5146
1185; 0.4904
1186; 0.4627
1187; 0.4349
1188; 0.4162
1189; 0.3995
1190; 0.3863
1191; 0.3678
1192; 0.3424
1193; 0.3140
1194; 0.2652
1195; 0.2014
1198; 0.7402
1199; 0.7279
1200; 0.7088
1201; 0.6731
1202; 0.6296
1203; 0.5969
1204; 0.5764
1205; 0.5542
1206; 0.5357
1207; 0.5158
1208; 0.4912
1209; 0.4666
1210; 0.4377
1211; 0.4157
1212; 0.4013
1213; 0.3865
1214; 0.3651
1215; 0.3396
1216; 0.3049
1217; 0.2507
1218; 0.1859
1267; 0.6308
1268; 0.5628
1269; 0.4996
1270; 0.4713
1271; 0.4581
1272; 0.4444
1273; 0.4356
1274; 0.4271
1275; 0.4198
1276; 0.4204
1277; 0.4183
1278; 0.4139
1279; 0.4078
1280; 0.4027
1281; 0.3995
1282; 0.3984
1283; 0.3990
1284; 0.3879
1285; 0.3651
1286; 0.3395
1287; 0.3102
1290; 0.6303
1291; 0.5562
1292; 0.4883
1293; 0.4611
1294; 0.4493
1295; 0.4404
1296; 0.4308
1297; 0.4192
1298; 0.4107
1299; 0.4087
1300; 0.4089
1301; 0.4049
1302; 0.4019
1303; 0.3978
1304; 0.3954
1305; 0.3973
1306; 0.3975
1307; 0.3881
1308; 0.3710
1309; 0.3517
1310; 0.3252
1313; 0.6289
1314; 0.5539
1315; 0.4890
1316; 0.4620
1317; 0.4507
1318; 0.4420
1319; 0.4307
1320; 0.4195
1321; 0.4118
1322; 0.4083
1323; 0.4064
1324; 0.4035
1325; 0.4013
1326; 0.3979
1327; 0.3962
1328; 0.3984
1329; 0.3981
1330; 0.3878
1331; 0.3715
1332; 0.3519
1333; 0.3248
1336; 0.6274
1337; 0.5618
1338; 0.5028
1339; 0.4737
1340; 0.4607
1341; 0.4466
1342; 0.4346
1343; 0.4280
1344; 0.4232
1345; 0.4183
1346; 0.4133
1347; 0.4110
1348; 0.4066
1349; 0.4017
1350; 0.4005
1351; 0.4015
1352; 0.4002
1353; 0.3878
1354; 0.3645
1355; 0.3399
1356; 0.3107
1; 0.7084
2; 0.5313
3; 0.3823
4; 0.3084
5; 0.2868
6; 0.2994
7; 0.3185
8; 0.3342
9; 0.3500
10; 0.3642
11; 0.3853
12; 0.4088
13; 0.4169
14; 0.4248
15; 0.4264
16; 0.4220
17; 0.4254
18; 0.4198
19; 0.4102
20; 0.3953
21; 0.3810
22; 0.3737
23; 0.3701
24; 0.7029
25; 0.4826
26; 0.3453
27; 0.2750
