Element;X;Y;Z;XY;YZ;XZ
163;1.1466;-1.1226;-0.0253;-0.3192;-0.0492;-0.0203
164;1.0419;-1.0390;-0.0104;-0.4913;-0.1122;-0.0881
165;0.9746;-0.9687;-0.0087;-0.6151;-0.1327;-0.1023
166;0.8844;-0.8819;-0.0025;-0.6590;-0.1339;-0.1311
167;0.8191;-0.8204;0.0010;-0.6247;-0.1284;-0.1513
168;0.7666;-0.7664;-0.0012;-0.5296;-0.1273;-0.1373
169;0.7381;-0.7386;-0.0001;-0.3807;-0.1228;-0.1216
170;0.7515;-0.7506;-0.0018;-0.2141;-0.1205;-0.0975
171;0.7687;-0.7684;-0.0015;-0.0425;-0.1194;-0.0755
172;0.7703;-0.7678;-0.0034;0.1071;-0.1203;-0.0611
173;0.7677;-0.7634;-0.0049;0.2350;-0.1304;-0.0539
174;0.7548;-0.7514;-0.0033;0.3503;-0.1439;-0.0484
175;0.7341;-0.7326;-0.0023;0.4448;-0.1457;-0.0427
176;0.7075;-0.7057;-0.0018;0.5207;-0.1379;-0.0527
177;0.6773;-0.6812;0.0035;0.6015;-0.1350;-0.0579
178;0.6447;-0.6493;0.0039;0.6642;-0.1406;-0.0420
179;0.6213;-0.6200;-0.0022;0.7117;-0.1299;-0.0236
180;0.6232;-0.6129;-0.0121;0.7011;-0.1197;0.0057
181;0.6612;-0.6415;-0.0205;0.6563;-0.1135;0.0338
182;0.7097;-0.7018;-0.0093;0.6496;-0.0659;0.0562
183;0.9092;-0.9086;-0.0055;0.7129;0.0101;0.0568
186;1.1515;-1.1036;-0.0487;-0.3140;0.0033;0.0715
187;1.0363;-1.0096;-0.0331;-0.4668;-0.0314;0.0282
188;0.9418;-0.9324;-0.0132;-0.6483;-0.0392;0.0230
189;0.8359;-0.8415;0.0057;-0.7076;-0.0502;-0.0088
190;0.7771;-0.7937;0.0164;-0.6531;-0.0485;-0.0268
191;0.7347;-0.7587;0.0233;-0.5636;-0.0496;-0.0467
192;0.7148;-0.7399;0.0236;-0.4146;-0.0476;-0.0437
193;0.7280;-0.7479;0.0184;-0.2224;-0.0486;-0.0419
194;0.7452;-0.7591;0.0130;-0.0376;-0.0507;-0.0459
195;0.7464;-0.7613;0.0141;0.1181;-0.0515;-0.0452
196;0.7420;-0.7566;0.0136;0.2504;-0.0561;-0.0417
197;0.7285;-0.7402;0.0107;0.3607;-0.0529;-0.0424
198;0.7051;-0.7139;0.0074;0.4602;-0.0434;-0.0378
199;0.6813;-0.6902;0.0071;0.5473;-0.0403;-0.0226
200;0.6579;-0.6693;0.0102;0.6367;-0.0370;-0.0093
201;0.6322;-0.6515;0.0174;0.7024;-0.0342;-0.0013
202;0.6066;-0.6264;0.0186;0.7506;-0.0309;0.0114
203;0.6016;-0.6170;0.0130;0.7553;-0.0332;0.0156
204;0.6446;-0.6438;-0.0023;0.6979;-0.0298;0.0017
205;0.7233;-0.6962;-0.0287;0.6451;-0.0187;-0.0260
206;0.9582;-0.9015;-0.0601;0.7145;0.0062;-0.0130
209;1.1511;-1.1013;-0.0506;-0.3160;0.0144;-0.0365
210;1.0295;-0.9967;-0.0393;-0.4556;0.0273;-0.0214
211;0.9367;-0.9224;-0.0179;-0.6514;0.0321;-0.0196
212;0.8447;-0.8523;0.0089;-0.7149;0.0452;0.0211
213;0.7801;-0.7957;0.0148;-0.6564;0.0474;0.0463
214;0.7350;-0.7577;0.0215;-0.5683;0.0533;0.0640
215;0.7136;-0.7383;0.0231;-0.4209;0.0555;0.0630
216;0.7243;-0.7463;0.0211;-0.2218;0.0513;0.0588
217;0.7411;-0.7633;0.0211;-0.0347;0.0427;0.0584
218;0.7434;-0.7617;0.0178;0.1213;0.0439;0.0667
219;0.7411;-0.7562;0.0143;0.2550;0.0501;0.0625
220;0.7315;-0.7402;0.0081;0.3587;0.0515;0.0610
221;0.7079;-0.7143;0.0045;0.4605;0.0406;0.0625
222;0.6813;-0.6920;0.0097;0.5556;0.0274;0.0460
223;0.6551;-0.6721;0.0155;0.6548;0.0231;0.0389
224;0.6289;-0.6489;0.0185;0.7193;0.0185;0.0395
225;0.6028;-0.6298;0.0252;0.7610;0.0132;0.0315
226;0.5990;-0.6219;0.0216;0.7692;0.0068;0.0421
227;0.6395;-0.6410;0.0002;0.7063;0.0041;0.0700
228;0.7206;-0.6889;-0.0340;0.6381;0.0228;0.0737
229;0.9622;-0.8887;-0.0731;0.6935;-0.0019;0.0477
232;1.1367;-1.0930;-0.0435;-0.3218;0.0664;0.0529
233;1.0391;-1.0105;-0.0360;-0.4601;0.1128;0.0702
234;0.9766;-0.9572;-0.0230;-0.6155;0.1403;0.0832
235;0.9039;-0.8927;-0.0102;-0.6730;0.1477;0.1205
236;0.8204;-0.8244;0.0031;-0.6438;0.1259;0.1384
237;0.7642;-0.7675;0.0027;-0.5540;0.1252;0.1314
238;0.7383;-0.7411;0.0023;-0.4023;0.1317;0.1283
239;0.7444;-0.7503;0.0051;-0.2205;0.1308;0.1066
240;0.7641;-0.7670;0.0029;-0.0397;0.1285;0.0789
241;0.7703;-0.7705;0.0002;0.1126;0.1286;0.0529
242;0.7686;-0.7688;-0.0002;0.2402;0.1326;0.0499
243;0.7612;-0.7584;-0.0040;0.3387;0.1383;0.0570
244;0.7408;-0.7349;-0.0063;0.4373;0.1432;0.0520
245;0.7121;-0.7100;-0.0033;0.5266;0.1346;0.0542
246;0.6821;-0.6838;0.0014;0.6058;0.1270;0.0469
247;0.6501;-0.6558;0.0048;0.6714;0.1326;0.0230
248;0.6223;-0.6286;0.0060;0.7152;0.1331;-0.0077
249;0.6212;-0.6275;0.0039;0.7097;0.1228;-0.0273
250;0.6524;-0.6452;-0.0086;0.6638;0.1063;-0.0487
