Element;X;Y;Z;XY;YZ;XZ
163;0.6555;-0.6284;-0.0272;-0.2936;0.0143;-0.0925
164;0.5185;-0.5017;-0.0175;-0.3132;-0.0173;-0.0943
165;0.4280;-0.4271;-0.0015;-0.2467;-0.0428;-0.0960
166;0.3784;-0.3759;-0.0031;-0.1463;-0.0588;-0.1325
167;0.3530;-0.3500;-0.0035;-0.0621;-0.0585;-0.1400
168;0.3436;-0.3409;-0.0037;0.0278;-0.0534;-0.1403
169;0.3399;-0.3391;-0.0019;0.1025;-0.0533;-0.1404
170;0.3417;-0.3417;-0.0010;0.1727;-0.0521;-0.1510
171;0.3417;-0.3374;-0.0053;0.2425;-0.0504;-0.1570
172;0.3314;-0.3234;-0.0089;0.2997;-0.0510;-0.1603
173;0.3182;-0.3104;-0.0087;0.3442;-0.0521;-0.1579
174;0.3059;-0.2998;-0.0072;0.3776;-0.0552;-0.1560
175;0.2964;-0.2897;-0.0076;0.4012;-0.0569;-0.1559
176;0.2871;-0.2792;-0.0089;0.4107;-0.0531;-0.1513
177;0.2800;-0.2726;-0.0085;0.4122;-0.0511;-0.1444
178;0.2749;-0.2681;-0.0077;0.3965;-0.0524;-0.1379
179;0.2727;-0.2673;-0.0065;0.3663;-0.0552;-0.1266
180;0.2687;-0.2664;-0.0035;0.3279;-0.0615;-0.1143
181;0.2627;-0.2635;-0.0003;0.2479;-0.0685;-0.0928
182;0.2302;-0.2355;0.0039;0.1669;-0.0735;-0.0723
183;0.2093;-0.2157;0.0053;0.0490;-0.0648;-0.0485
186;0.6699;-0.6105;-0.0613;-0.3063;0.0193;-0.0155
187;0.5179;-0.4832;-0.0354;-0.3305;-0.0061;-0.0457
188;0.4157;-0.3983;-0.0184;-0.2687;-0.0153;-0.0269
189;0.3703;-0.3710;-0.0003;-0.1600;-0.0267;-0.0466
190;0.3483;-0.3529;0.0036;-0.0722;-0.0264;-0.0482
191;0.3395;-0.3436;0.0035;0.0123;-0.0215;-0.0461
192;0.3342;-0.3397;0.0044;0.0867;-0.0181;-0.0514
193;0.3345;-0.3386;0.0030;0.1571;-0.0151;-0.0581
194;0.3341;-0.3385;0.0032;0.2288;-0.0164;-0.0586
195;0.3231;-0.3280;0.0039;0.2902;-0.0182;-0.0581
196;0.3101;-0.3136;0.0025;0.3355;-0.0165;-0.0611
197;0.2992;-0.3015;0.0015;0.3733;-0.0144;-0.0639
198;0.2928;-0.2942;0.0003;0.3973;-0.0144;-0.0607
199;0.2870;-0.2872;-0.0009;0.4080;-0.0143;-0.0562
200;0.2814;-0.2811;-0.0012;0.4086;-0.0129;-0.0505
201;0.2772;-0.2779;-0.0003;0.3983;-0.0121;-0.0448
202;0.2746;-0.2772;0.0016;0.3694;-0.0132;-0.0408
203;0.2704;-0.2749;0.0036;0.3386;-0.0148;-0.0376
204;0.2689;-0.2772;0.0074;0.2668;-0.0158;-0.0361
205;0.2382;-0.2506;0.0110;0.1894;-0.0191;-0.0271
206;0.2250;-0.2399;0.0132;0.0470;-0.0201;-0.0132
209;0.6713;-0.6123;-0.0612;-0.3047;-0.0163;0.0225
210;0.5142;-0.4761;-0.0386;-0.3303;0.0028;0.0411
211;0.4121;-0.3963;-0.0170;-0.2725;0.0179;0.0284
212;0.3720;-0.3737;0.0006;-0.1598;0.0250;0.0455
