Element;X;Y;Z;XY;YZ;XZ
163;1.4568;-1.4617;-0.0127;0.0662;-0.1351;0.0808
164;1.3169;-1.2987;-0.0248;-0.3337;-0.2358;0.0522
165;1.2830;-1.2744;-0.0111;-0.5131;-0.2373;0.0509
166;1.2368;-1.2434;0.0053;-0.5678;-0.2210;0.0306
167;1.1939;-1.2154;0.0224;-0.5578;-0.2128;-0.0331
168;1.1493;-1.1744;0.0246;-0.5037;-0.2012;-0.0420
169;1.1214;-1.1428;0.0218;-0.4097;-0.1876;-0.0016
170;1.1325;-1.1372;0.0074;-0.3211;-0.1776;0.0379
171;1.1528;-1.1513;-0.0020;-0.2257;-0.1714;0.0854
172;1.1679;-1.1645;-0.0036;-0.1306;-0.1628;0.1374
173;1.1834;-1.1741;-0.0095;-0.0362;-0.1632;0.1908
174;1.1888;-1.1773;-0.0107;0.0526;-0.1820;0.2130
175;1.1850;-1.1723;-0.0141;0.1325;-0.1944;0.2139
176;1.1703;-1.1477;-0.0207;0.2097;-0.2026;0.2027
177;1.1529;-1.1294;-0.0218;0.2816;-0.2226;0.1895
178;1.1289;-1.0941;-0.0339;0.3385;-0.2385;0.1796
179;1.1130;-1.0557;-0.0564;0.3810;-0.2136;0.1601
180;1.1225;-1.0295;-0.0939;0.3913;-0.1879;0.1899
181;1.1589;-1.0284;-0.1315;0.3496;-0.1754;0.2047
182;1.1633;-1.0222;-0.1458;0.2055;-0.1194;0.1173
183;1.4217;-1.2971;-0.1298;-0.0159;-0.0806;0.0872
186;1.4741;-1.5254;0.0379;0.0072;-0.0361;0.0900
187;1.3051;-1.3475;0.0385;-0.3411;-0.0957;0.0203
188;1.2484;-1.2882;0.0389;-0.5163;-0.0963;-0.0097
189;1.1889;-1.2392;0.0505;-0.5821;-0.0893;-0.0371
190;1.1380;-1.1958;0.0579;-0.5713;-0.0778;0.0035
191;1.0994;-1.1651;0.0658;-0.5117;-0.0718;0.0237
192;1.0774;-1.1462;0.0678;-0.4143;-0.0710;0.0100
193;1.0911;-1.1482;0.0567;-0.2965;-0.0667;0.0083
194;1.1153;-1.1587;0.0429;-0.1772;-0.0680;0.0274
195;1.1291;-1.1700;0.0402;-0.0695;-0.0645;0.0385
196;1.1427;-1.1826;0.0393;0.0268;-0.0630;0.0260
197;1.1442;-1.1739;0.0296;0.1132;-0.0650;0.0270
198;1.1345;-1.1546;0.0202;0.1924;-0.0641;0.0496
199;1.1214;-1.1386;0.0171;0.2600;-0.0636;0.0686
200;1.1066;-1.1133;0.0067;0.3232;-0.0608;0.0799
201;1.0888;-1.0929;0.0038;0.3709;-0.0575;0.0975
202;1.0760;-1.0641;-0.0135;0.4138;-0.0479;0.0983
203;1.0822;-1.0313;-0.0516;0.4370;-0.0523;0.0789
204;1.1286;-1.0271;-0.1029;0.4071;-0.0521;-0.0098
205;1.1578;-0.9791;-0.1741;0.2449;-0.0504;-0.0209
206;1.4323;-1.2052;-0.2409;0.0026;-0.0613;0.0722
209;1.4635;-1.5178;0.0419;-0.0064;0.0290;-0.0965
210;1.2935;-1.3336;0.0373;-0.3447;0.0692;-0.0213
211;1.2461;-1.2898;0.0425;-0.5290;0.0732;0.0217
212;1.1982;-1.2574;0.0597;-0.5928;0.0836;0.0716
213;1.1348;-1.1913;0.0558;-0.5767;0.0775;0.0402
214;1.0972;-1.1556;0.0577;-0.5101;0.0712;0.0134
215;1.0774;-1.1373;0.0605;-0.4004;0.0769;0.0133
216;1.0891;-1.1451;0.0554;-0.2723;0.0776;0.0017
217;1.1118;-1.1647;0.0527;-0.1590;0.0676;-0.0278
218;1.1248;-1.1749;0.0479;-0.0576;0.0688;-0.0165
219;1.1431;-1.1810;0.0379;0.0407;0.0762;-0.0081
220;1.1506;-1.1814;0.0284;0.1189;0.0810;-0.0102
221;1.1406;-1.1610;0.0205;0.1949;0.0763;-0.0126
222;1.1233;-1.1350;0.0122;0.2613;0.0644;-0.0313
223;1.1080;-1.1198;0.0113;0.3291;0.0558;-0.0479
224;1.0901;-1.0955;0.0055;0.3751;0.0502;-0.0608
225;1.0767;-1.0792;0.0013;0.4085;0.0420;-0.0509
226;1.0815;-1.0558;-0.0265;0.4427;0.0278;0.0109
227;1.1222;-1.0207;-0.0999;0.4017;0.0265;0.1017
228;1.1543;-0.9642;-0.1884;0.2358;0.0257;0.0482
229;1.4271;-1.1986;-0.2369;0.0025;-0.0193;-0.0250
232;1.4312;-1.4113;-0.0343;0.0353;0.1372;-0.0714
233;1.3132;-1.2796;-0.0413;-0.3406;0.2210;-0.0721
234;1.2999;-1.2799;-0.0237;-0.5313;0.2236;-0.0816
235;1.2624;-1.2491;-0.0149;-0.5919;0.2143;-0.0813
236;1.1819;-1.1865;0.0043;-0.5792;0.2049;-0.0482
237;1.1420;-1.1515;0.0079;-0.5091;0.1946;-0.0634
238;1.1199;-1.1252;0.0085;-0.4098;0.1876;-0.1028
239;1.1242;-1.1390;0.0150;-0.3088;0.1746;-0.1375
240;1.1465;-1.1537;0.0067;-0.2094;0.1664;-0.1677
241;1.1642;-1.1539;-0.0087;-0.1189;0.1698;-0.2247
242;1.1881;-1.1757;-0.0135;-0.0254;0.1758;-0.2879
243;1.2005;-1.1777;-0.0234;0.0559;0.1869;-0.3055
244;1.1963;-1.1622;-0.0341;0.1329;0.2042;-0.3167
245;1.1802;-1.1519;-0.0291;0.2033;0.2154;-0.2971
246;1.1579;-1.1333;-0.0251;0.2699;0.2158;-0.2841
247;1.1326;-1.0980;-0.0334;0.3223;0.2054;-0.2550
248;1.1212;-1.0592;-0.0618;0.3475;0.1915;-0.2798
249;1.1271;-1.0324;-0.0949;0.3501;0.1632;-0.2905
250;1.1488;-1.0215;-0.1300;0.3070;0.1450;-0.3504
251;1.1566;-1.0303;-0.1316;0.1751;0.0602;-0.2340
252;1.4181;-1.3235;-0.0993;-0.0149;0.0209;-0.1779
301;1.2884;-1.2948;0.0021;0.2379;-0.1024;0.0552
302;1.2919;-1.2989;-0.0089;0.0659;-0.1579;0.1518
303;1.3301;-1.3327;-0.0052;-0.1670;-0.1841;0.2134
304;1.3494;-1.3744;0.0188;-0.3474;-0.2033;0.1486
305;1.3775;-1.4134;0.0282;-0.4155;-0.1857;0.1043
306;1.4029;-1.4292;0.0235;-0.4087;-0.1664;0.1073
307;1.4031;-1.4195;0.0109;-0.3675;-0.1554;0.1298
308;1.3859;-1.3948;0.0048;-0.2917;-0.1518;0.1944
309;1.3745;-1.3828;0.0042;-0.2097;-0.1534;0.2515
310;1.3754;-1.3677;-0.0079;-0.1478;-0.1578;0.2945
311;1.3719;-1.3518;-0.0235;-0.0940;-0.1651;0.3549
312;1.3695;-1.3404;-0.0326;-0.0468;-0.1779;0.4062
313;1.3544;-1.3183;-0.0384;0.0095;-0.1943;0.4514
314;1.3342;-1.3058;-0.0345;0.0546;-0.1941;0.4715
315;1.3187;-1.2932;-0.0329;0.1136;-0.1865;0.4477
316;1.2998;-1.2660;-0.0405;0.1732;-0.1854;0.4106
317;1.2897;-1.2390;-0.0538;0.2315;-0.1872;0.3373
318;1.2761;-1.1826;-0.0993;0.2718;-0.1630;0.2760
319;1.2369;-1.0853;-0.1534;0.2433;-0.0634;0.2269
320;1.2049;-1.0027;-0.2149;0.1362;0.0451;0.1820
321;1.4320;-1.2394;-0.2004;-0.1646;-0.0116;0.3755
324;1.3316;-1.3620;0.0177;0.2106;-0.0254;0.1318
325;1.3097;-1.3825;0.0564;0.0289;-0.0568;0.1109
326;1.3174;-1.3947;0.0677;-0.1538;-0.0796;0.0849
327;1.3338;-1.4095;0.0705;-0.3019;-0.0891;0.0595
328;1.3552;-1.4341;0.0755;-0.3668;-0.0806;0.0671
329;1.3712;-1.4494;0.0761;-0.3532;-0.0729;0.0756
330;1.3719;-1.4549;0.0816;-0.3036;-0.0701;0.0760
331;1.3556;-1.4358;0.0789;-0.2330;-0.0669;0.0750
332;1.3428;-1.4084;0.0646;-0.1575;-0.0614;0.0970
333;1.3362;-1.3955;0.0588;-0.0877;-0.0677;0.1133
334;1.3284;-1.3870;0.0579;-0.0116;-0.0776;0.1064
335;1.3272;-1.3846;0.0563;0.0624;-0.0734;0.1097
336;1.3137;-1.3622;0.0467;0.1483;-0.0681;0.1259
337;1.2936;-1.3259;0.0298;0.2197;-0.0659;0.1394
338;1.2741;-1.2901;0.0137;0.2947;-0.0626;0.1556
339;1.2500;-1.2570;0.0043;0.3538;-0.0595;0.1835
340;1.2322;-1.2010;-0.0345;0.3780;-0.0520;0.1786
341;1.2245;-1.1392;-0.0877;0.3637;-0.0304;0.1753
342;1.2134;-1.0748;-0.1436;0.3123;0.0002;0.1063
343;1.2095;-0.9655;-0.2571;0.1719;0.0149;0.0883
344;1.4609;-1.1119;-0.3580;-0.1545;0.0158;-0.0178
347;1.3393;-1.3729;0.0238;0.2161;0.0086;-0.1208
348;1.3186;-1.3823;0.0469;0.0243;0.0394;-0.1074
349;1.3181;-1.3957;0.0684;-0.1581;0.0527;-0.0751
350;1.3335;-1.4146;0.0765;-0.3139;0.0541;-0.0500
351;1.3597;-1.4322;0.0705;-0.3795;0.0565;-0.0452
352;1.3717;-1.4546;0.0812;-0.3619;0.0559;-0.0384
353;1.3714;-1.4569;0.0832;-0.3116;0.0602;-0.0436
354;1.3558;-1.4249;0.0685;-0.2425;0.0725;-0.0411
355;1.3450;-1.4068;0.0589;-0.1680;0.0754;-0.0707
356;1.3386;-1.3955;0.0577;-0.0971;0.0797;-0.0876
357;1.3308;-1.3858;0.0555;-0.0246;0.0959;-0.0876
358;1.3306;-1.3762;0.0450;0.0481;0.1040;-0.1016
359;1.3195;-1.3564;0.0335;0.1334;0.1016;-0.1225
360;1.3024;-1.3304;0.0263;0.2029;0.0972;-0.1345
