Element;X;Y;Z;XY;YZ;XZ
163;0.6075;-0.5385;-0.0696;-1.6083;-0.0336;-0.0532
164;0.4223;-0.3848;-0.0347;-1.2031;-0.0712;-0.0245
165;0.3763;-0.3640;-0.0125;-0.8306;-0.1013;-0.0205
166;0.3793;-0.3730;-0.0058;-0.5995;-0.1168;-0.0495
167;0.3812;-0.3823;0.0023;-0.4872;-0.1141;-0.0537
168;0.3861;-0.3898;0.0036;-0.4022;-0.1119;-0.0671
169;0.4122;-0.4176;0.0052;-0.2975;-0.1144;-0.0669
170;0.4452;-0.4491;0.0043;-0.1700;-0.1189;-0.0687
171;0.4793;-0.4828;0.0034;-0.0193;-0.1114;-0.0503
172;0.5066;-0.5124;0.0061;0.1338;-0.1136;-0.0367
173;0.5204;-0.5289;0.0088;0.2714;-0.1244;-0.0332
174;0.5102;-0.5216;0.0114;0.4202;-0.1324;-0.0300
175;0.4923;-0.5044;0.0112;0.5323;-0.1367;-0.0436
176;0.4659;-0.4770;0.0102;0.6234;-0.1311;-0.0478
177;0.4303;-0.4402;0.0098;0.7052;-0.1275;-0.0457
178;0.3769;-0.3825;0.0062;0.7807;-0.1325;-0.0448
179;0.3218;-0.3261;0.0038;0.8389;-0.1356;-0.0443
180;0.2872;-0.2911;0.0028;0.8998;-0.1190;-0.0555
181;0.3048;-0.2890;-0.0155;0.9541;-0.0907;-0.0392
182;0.3459;-0.3157;-0.0303;1.1592;-0.0765;0.0100
183;0.4104;-0.3905;-0.0211;1.6708;-0.0272;0.0136
186;0.6019;-0.5457;-0.0552;-1.5992;0.0464;0.0243
187;0.4286;-0.3891;-0.0375;-1.1684;0.0011;0.0031
188;0.3721;-0.3524;-0.0182;-0.7920;-0.0153;0.0158
189;0.3647;-0.3650;0.0011;-0.5785;-0.0345;0.0047
190;0.3663;-0.3728;0.0073;-0.4899;-0.0407;-0.0103
191;0.3711;-0.3846;0.0142;-0.4029;-0.0419;-0.0174
192;0.3954;-0.4126;0.0174;-0.2983;-0.0429;-0.0206
193;0.4321;-0.4495;0.0178;-0.1718;-0.0411;-0.0271
194;0.4662;-0.4827;0.0170;-0.0219;-0.0395;-0.0254
195;0.4882;-0.5061;0.0181;0.1341;-0.0401;-0.0258
196;0.5011;-0.5192;0.0189;0.2661;-0.0427;-0.0400
197;0.4983;-0.5131;0.0151;0.4079;-0.0484;-0.0439
198;0.4850;-0.4955;0.0109;0.5314;-0.0471;-0.0427
199;0.4599;-0.4695;0.0100;0.6204;-0.0439;-0.0306
200;0.4175;-0.4287;0.0110;0.6991;-0.0403;-0.0275
201;0.3592;-0.3724;0.0131;0.7826;-0.0392;-0.0280
202;0.3131;-0.3267;0.0132;0.8354;-0.0409;-0.0272
203;0.2734;-0.2798;0.0069;0.8906;-0.0401;-0.0289
204;0.2813;-0.2785;-0.0011;0.9574;-0.0138;-0.0582
205;0.3294;-0.2937;-0.0338;1.1687;0.0141;-0.1092
206;0.4189;-0.3181;-0.0977;1.6417;0.0071;-0.0799
209;0.6091;-0.5449;-0.0634;-1.5853;-0.0217;-0.0087
210;0.4381;-0.4004;-0.0356;-1.1635;0.0217;-0.0033
211;0.3839;-0.3621;-0.0207;-0.7852;0.0276;-0.0162
212;0.3702;-0.3665;-0.0028;-0.5736;0.0432;0.0035
213;0.3661;-0.3732;0.0072;-0.4907;0.0478;0.0150
214;0.3700;-0.3836;0.0141;-0.4031;0.0497;0.0189
215;0.3952;-0.4122;0.0171;-0.2967;0.0524;0.0248
216;0.4331;-0.4485;0.0160;-0.1673;0.0499;0.0259
217;0.4690;-0.4823;0.0135;-0.0159;0.0449;0.0272
218;0.4918;-0.5059;0.0143;0.1416;0.0415;0.0267
219;0.5032;-0.5177;0.0152;0.2684;0.0451;0.0385
220;0.5014;-0.5149;0.0141;0.4041;0.0486;0.0504
221;0.4880;-0.4973;0.0097;0.5304;0.0440;0.0428
222;0.4603;-0.4669;0.0069;0.6208;0.0414;0.0291
223;0.4157;-0.4248;0.0096;0.7013;0.0408;0.0244
224;0.3568;-0.3724;0.0157;0.7890;0.0372;0.0252
225;0.3121;-0.3307;0.0188;0.8424;0.0334;0.0298
226;0.2740;-0.2813;0.0077;0.8816;0.0313;0.0357
227;0.2881;-0.2693;-0.0178;0.9361;0.0300;0.0408
228;0.3334;-0.2794;-0.0519;1.1589;0.0115;0.0645
229;0.4130;-0.3271;-0.0832;1.6683;-0.0052;0.0190
232;0.6239;-0.5523;-0.0715;-1.5790;0.0454;0.0237
233;0.4477;-0.4021;-0.0434;-1.1923;0.0855;0.0082
234;0.3992;-0.3774;-0.0211;-0.8215;0.0979;0.0050
235;0.3889;-0.3801;-0.0087;-0.6097;0.1128;0.0425
236;0.3789;-0.3823;0.0045;-0.4957;0.1166;0.0579
237;0.3824;-0.3882;0.0056;-0.3986;0.1196;0.0713
238;0.4097;-0.4128;0.0030;-0.2912;0.1196;0.0702
239;0.4475;-0.4483;0.0006;-0.1601;0.1201;0.0641
240;0.4817;-0.4832;0.0019;-0.0118;0.1165;0.0495
241;0.5073;-0.5130;0.0053;0.1417;0.1161;0.0393
242;0.5210;-0.5251;0.0043;0.2754;0.1258;0.0344
243;0.5168;-0.5231;0.0060;0.4090;0.1381;0.0319
244;0.4980;-0.5068;0.0086;0.5240;0.1436;0.0385
245;0.4664;-0.4746;0.0079;0.6224;0.1402;0.0390
246;0.4267;-0.4352;0.0088;0.7081;0.1387;0.0428
247;0.3720;-0.3781;0.0066;0.7918;0.1430;0.0400
248;0.3217;-0.3266;0.0047;0.8506;0.1479;0.0293
249;0.2892;-0.2923;0.0027;0.8888;0.1302;0.0440
250;0.3032;-0.2883;-0.0137;0.9641;0.0979;0.0572
251;0.3267;-0.2945;-0.0315;1.1854;0.0479;0.0766
252;0.3935;-0.3488;-0.0444;1.6503;-0.0413;0.0726
301;0.9552;-0.9042;-0.0526;-1.3347;-0.0180;0.0777
302;0.7618;-0.7464;-0.0150;-1.4076;-0.0666;0.0000
303;0.6526;-0.6567;0.0064;-1.2051;-0.1092;-0.0492
304;0.6029;-0.6149;0.0131;-0.9561;-0.1438;-0.0930
305;0.6231;-0.6343;0.0110;-0.6813;-0.1444;-0.1011
306;0.6411;-0.6466;0.0057;-0.4456;-0.1303;-0.1134
307;0.6579;-0.6596;0.0009;-0.2504;-0.1146;-0.0995
308;0.6695;-0.6747;0.0036;-0.0709;-0.1187;-0.0791
309;0.6751;-0.6822;0.0064;0.0797;-0.1269;-0.0653
310;0.6796;-0.6879;0.0064;0.2099;-0.1212;-0.0401
311;0.6810;-0.6893;0.0062;0.3176;-0.1141;-0.0042
312;0.6766;-0.6857;0.0064;0.4267;-0.1166;0.0375
313;0.6545;-0.6625;0.0072;0.5425;-0.1393;0.0605
314;0.6237;-0.6319;0.0078;0.6511;-0.1586;0.0678
315;0.5956;-0.6069;0.0104;0.7566;-0.1662;0.0739
316;0.5639;-0.5767;0.0119;0.8730;-0.1711;0.0734
317;0.5253;-0.5360;0.0112;1.0235;-0.1632;0.0712
318;0.4797;-0.4898;0.0121;1.2116;-0.1547;0.0667
319;0.4234;-0.4086;-0.0134;1.3993;-0.1349;0.0793
320;0.4286;-0.3742;-0.0556;1.4891;-0.0732;0.1416
321;0.7640;-0.6803;-0.0761;1.3588;-0.0666;0.2671
324;0.9702;-0.9074;-0.0612;-1.3183;0.0087;0.0174
325;0.7363;-0.7039;-0.0332;-1.3515;-0.0066;0.0136
326;0.6156;-0.6108;-0.0038;-1.1682;-0.0207;0.0199
327;0.5795;-0.5981;0.0189;-0.9441;-0.0353;0.0063
328;0.5853;-0.6120;0.0263;-0.6584;-0.0388;-0.0056
329;0.5975;-0.6271;0.0291;-0.4451;-0.0404;-0.0142
330;0.6225;-0.6590;0.0361;-0.2610;-0.0451;-0.0160
331;0.6368;-0.6769;0.0389;-0.0722;-0.0489;-0.0205
332;0.6469;-0.6832;0.0352;0.0780;-0.0517;-0.0182
333;0.6567;-0.6924;0.0349;0.2253;-0.0551;-0.0127
334;0.6579;-0.6973;0.0383;0.3704;-0.0622;-0.0131
335;0.6441;-0.6830;0.0382;0.5202;-0.0615;-0.0025
336;0.6092;-0.6457;0.0360;0.6512;-0.0570;0.0034
337;0.5748;-0.6086;0.0328;0.7610;-0.0660;0.0153
338;0.5381;-0.5695;0.0309;0.8705;-0.0694;0.0169
339;0.4996;-0.5304;0.0308;0.9556;-0.0561;0.0111
340;0.4569;-0.4847;0.0271;1.0743;-0.0420;0.0097
341;0.4222;-0.4425;0.0191;1.2403;-0.0221;-0.0091
342;0.3790;-0.3793;-0.0028;1.4173;0.0016;-0.0353
343;0.4016;-0.3462;-0.0557;1.5040;0.0047;-0.0447
344;0.7626;-0.6371;-0.1244;1.3549;0.0723;-0.1544
