Element;X;Y;Z;XY;YZ;XZ
163;1.4096;-1.3715;-0.0558;0.1292;-0.1486;0.1146
164;1.3842;-1.3361;-0.0585;-0.2785;-0.2048;0.0771
165;1.2886;-1.2685;-0.0252;-0.5618;-0.2460;0.0252
166;1.2515;-1.2345;-0.0191;-0.6628;-0.2318;0.0473
167;1.2070;-1.1946;-0.0125;-0.7006;-0.2030;0.0550
168;1.1487;-1.1379;-0.0087;-0.6711;-0.1768;0.0263
169;1.1121;-1.1200;0.0075;-0.5890;-0.1542;0.0372
170;1.1185;-1.1335;0.0166;-0.4621;-0.1479;0.0929
171;1.1469;-1.1628;0.0178;-0.3400;-0.1516;0.1177
172;1.1760;-1.1922;0.0159;-0.2145;-0.1609;0.0977
173;1.1845;-1.1878;0.0047;-0.0877;-0.1763;0.0813
174;1.1660;-1.1616;-0.0033;0.0497;-0.1926;0.0895
175;1.1288;-1.1168;-0.0133;0.1894;-0.2023;0.1234
176;1.0933;-1.0642;-0.0272;0.3054;-0.2098;0.1575
177;1.0604;-1.0327;-0.0285;0.4296;-0.2195;0.1717
178;1.0252;-0.9912;-0.0356;0.5247;-0.2256;0.1666
179;1.0085;-0.9401;-0.0696;0.5628;-0.2301;0.2288
180;1.0257;-0.9402;-0.0878;0.5558;-0.2172;0.2815
181;1.0668;-0.9690;-0.0978;0.4952;-0.1721;0.2554
182;1.0827;-0.9487;-0.1317;0.4128;-0.1607;0.1691
183;1.3404;-1.2221;-0.1191;0.0428;-0.1127;0.1176
186;1.4130;-1.4786;0.0535;0.1107;-0.0160;0.0513
187;1.3531;-1.4287;0.0688;-0.2824;-0.0593;-0.0341
188;1.2495;-1.3351;0.0822;-0.5625;-0.0588;-0.0713
189;1.1771;-1.2685;0.0914;-0.6719;-0.0722;-0.1373
190;1.1191;-1.2115;0.0906;-0.7211;-0.0703;-0.0996
191;1.0728;-1.1630;0.0900;-0.7028;-0.0614;-0.0312
192;1.0544;-1.1291;0.0738;-0.5999;-0.0428;0.0128
